sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,content_fidelity,perceptual_enhancement,final_rr_score
PASD:ava_images___115226,PASD,ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115226.png,0.9460832476615906,0.9570070505142212,0.9515451490879059
PASD:ava_images___115350,PASD,ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115350.png,0.8780317902565002,0.8820858001708984,0.8800587952136993
PASD:ava_images___115385,PASD,ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115385.png,0.9127519130706787,0.9117472171783447,0.9122495651245117
PASD:ava_images___11607,PASD,ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___11607.png,0.8954116106033325,0.9218213558197021,0.9086164832115173
PASD:ava_images___117087,PASD,ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___117087.png,0.937523603439331,0.9262852072715759,0.9319044053554535
PASD:ava_images___118960,PASD,ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___118960.png,0.9514948725700378,0.9552063941955566,0.9533506333827972
PASD:ava_images___119484,PASD,ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___119484.png,0.9245808124542236,0.9512020349502563,0.93789142370224
PASD:ava_images___119989,PASD,ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___119989.png,0.9548608064651489,0.9589129686355591,0.956886887550354
PASD:ava_images___120725,PASD,ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___120725.png,0.897811770439148,0.9168355464935303,0.9073236584663391
PASD:ava_images___121734,PASD,ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___121734.png,0.8531341552734375,0.862815260887146,0.8579747080802917
PASD:ava_images___12322,PASD,ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___12322.png,0.949612021446228,0.9635168313980103,0.9565644264221191
PASD:ava_images___12327,PASD,ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___12327.png,0.912598729133606,0.9253171682357788,0.9189579486846924
PASD:ava_images___123450,PASD,ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___123450.png,0.9136728048324585,0.9177933931350708,0.9157330989837646
PASD:ava_images___124788,PASD,ava_images___124788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___124788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___124788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___124788.png,0.9001055955886841,0.900083065032959,0.9000943303108215
PASD:ava_images___124946,PASD,ava_images___124946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___124946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___124946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___124946.png,0.938524603843689,0.9599635601043701,0.9492440819740295
PASD:ava_images___1260,PASD,ava_images___1260.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___1260.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___1260.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___1260.png,0.8878387808799744,0.9005430340766907,0.8941909074783325
PASD:ava_images___126023,PASD,ava_images___126023.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___126023.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___126023.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___126023.png,0.8944525122642517,0.8977432250976562,0.896097868680954
PASD:ava_images___126379,PASD,ava_images___126379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___126379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___126379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___126379.png,0.9013090133666992,0.9191069602966309,0.910207986831665
PASD:ava_images___127867,PASD,ava_images___127867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___127867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___127867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___127867.png,0.9358033537864685,0.9458101391792297,0.9408067464828491
PASD:ava_images___129466,PASD,ava_images___129466.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___129466.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___129466.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___129466.png,0.9178417325019836,0.9269651174545288,0.9224034249782562
PASD:ava_images___130457,PASD,ava_images___130457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___130457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___130457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___130457.png,0.9045898914337158,0.9230827689170837,0.9138363301753998
PASD:ava_images___133344,PASD,ava_images___133344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___133344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___133344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___133344.png,0.9548288583755493,0.9681420922279358,0.9614854753017426
PASD:ava_images___134133,PASD,ava_images___134133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___134133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___134133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___134133.png,0.8753865957260132,0.8695166110992432,0.8724516034126282
PASD:ava_images___134572,PASD,ava_images___134572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___134572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___134572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___134572.png,0.8743974566459656,0.8925657272338867,0.8834815919399261
PASD:ava_images___134683,PASD,ava_images___134683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___134683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___134683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___134683.png,0.8850213289260864,0.8940311074256897,0.8895262181758881
PASD:ava_images___135271,PASD,ava_images___135271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___135271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___135271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___135271.png,0.9802995920181274,0.9791883826255798,0.9797439873218536
PASD:ava_images___135691,PASD,ava_images___135691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___135691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___135691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___135691.png,0.9499722719192505,0.951665997505188,0.9508191347122192
PASD:ava_images___136443,PASD,ava_images___136443.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___136443.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___136443.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___136443.png,0.876723051071167,0.8893887996673584,0.8830559253692627
PASD:ava_images___136509,PASD,ava_images___136509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___136509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___136509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___136509.png,0.9254331588745117,0.9333585500717163,0.929395854473114
PASD:ava_images___13700,PASD,ava_images___13700.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___13700.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___13700.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___13700.png,0.9057408571243286,0.9024361968040466,0.9040885269641876
PASD:ava_images___137812,PASD,ava_images___137812.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___137812.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___137812.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___137812.png,0.9703354835510254,0.9708937406539917,0.9706146121025085
PASD:ava_images___1391,PASD,ava_images___1391.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___1391.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___1391.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___1391.png,0.9149176478385925,0.9246928691864014,0.919805258512497
PASD:ava_images___140008,PASD,ava_images___140008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___140008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___140008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___140008.png,0.8671557307243347,0.872704803943634,0.8699302673339844
PASD:ava_images___140582,PASD,ava_images___140582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___140582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___140582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___140582.png,0.9481473565101624,0.9607664346694946,0.9544568955898285
PASD:ava_images___140624,PASD,ava_images___140624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___140624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___140624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___140624.png,0.9138317704200745,0.9021531343460083,0.9079924523830414
PASD:ava_images___141670,PASD,ava_images___141670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___141670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___141670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___141670.png,0.9262353181838989,0.928960919380188,0.9275981187820435
PASD:ava_images___144449,PASD,ava_images___144449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___144449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___144449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___144449.png,0.7011598348617554,0.7852975130081177,0.7432286739349365
PASD:ava_images___144898,PASD,ava_images___144898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___144898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___144898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___144898.png,0.9152059555053711,0.9183722734451294,0.9167891144752502
PASD:ava_images___145037,PASD,ava_images___145037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___145037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___145037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___145037.png,0.9510957598686218,0.9525666236877441,0.951831191778183
PASD:ava_images___145651,PASD,ava_images___145651.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___145651.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___145651.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___145651.png,0.9590124487876892,0.9676346182823181,0.9633235335350037
PASD:ava_images___14628,PASD,ava_images___14628.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___14628.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___14628.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___14628.png,0.9363418817520142,0.9410260915756226,0.9386839866638184
PASD:ava_images___146637,PASD,ava_images___146637.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___146637.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___146637.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___146637.png,0.9192330837249756,0.9411088228225708,0.9301709532737732
PASD:ava_images___14765,PASD,ava_images___14765.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___14765.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___14765.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___14765.png,0.9642986059188843,0.9665678143501282,0.9654332101345062
PASD:ava_images___148959,PASD,ava_images___148959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___148959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___148959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___148959.png,0.9606797695159912,0.9639270305633545,0.9623034000396729
PASD:ava_images___14910,PASD,ava_images___14910.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___14910.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___14910.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___14910.png,0.9061073064804077,0.9152165651321411,0.9106619358062744
PASD:ava_images___150459,PASD,ava_images___150459.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___150459.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___150459.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___150459.png,0.9467862248420715,0.9644017815589905,0.955594003200531
PASD:ava_images___151493,PASD,ava_images___151493.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___151493.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___151493.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___151493.png,0.893061637878418,0.9142721891403198,0.9036669135093689
PASD:ava_images___152465,PASD,ava_images___152465.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___152465.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___152465.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___152465.png,0.8755932450294495,0.893989086151123,0.8847911655902863
PASD:ava_images___153365,PASD,ava_images___153365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___153365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___153365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___153365.png,0.9014976620674133,0.9232794046401978,0.9123885333538055
PASD:ava_images___155454,PASD,ava_images___155454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___155454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___155454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___155454.png,0.9315626621246338,0.9403817653656006,0.9359722137451172
PASD:ava_images___156213,PASD,ava_images___156213.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___156213.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___156213.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___156213.png,0.9669541120529175,0.9694933891296387,0.9682237505912781
PASD:ava_images___157270,PASD,ava_images___157270.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___157270.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___157270.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___157270.png,0.9220834970474243,0.9367871284484863,0.9294353127479553
PASD:ava_images___157327,PASD,ava_images___157327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___157327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___157327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___157327.png,0.9340137839317322,0.9321199655532837,0.9330668747425079
PASD:ava_images___158047,PASD,ava_images___158047.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___158047.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___158047.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___158047.png,0.9450013637542725,0.9495542645454407,0.9472778141498566
PASD:ava_images___158174,PASD,ava_images___158174.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___158174.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___158174.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___158174.png,0.923895001411438,0.9348785281181335,0.9293867647647858
