name,min,max,mean,median,std,p05,p95,area00,area05,area075
RealESRGAN/ava_images___280780.npy.gz,0.0,0.29794392,0.09272861,0.07840046,0.076024845,0.0,0.22291428,0.87890625,0.0,0.0
RealESRGAN/ava_images___281.npy.gz,0.0,0.26522115,0.13790047,0.1469773,0.070020445,0.0,0.24135378,0.87890625,0.0,0.0
RealESRGAN/ava_images___282272.npy.gz,0.0,0.28686047,0.09663893,0.08072209,0.08632595,0.0,0.2273063,0.7841012773722628,0.0,0.0
RealESRGAN/ava_images___282801.npy.gz,0.0,0.2720826,0.16352037,0.19280082,0.07822073,0.0,0.24964374,0.87890625,0.0,0.0
RealESRGAN/ava_images___28323.npy.gz,0.0,0.23981124,0.085696205,0.089462906,0.05699068,0.0,0.1806323,0.9171195652173914,0.0,0.0
RealESRGAN/ava_images___283891.npy.gz,0.0,0.27584192,0.15412585,0.16787913,0.069450945,0.0,0.2472705,0.9300595238095238,0.0,0.0
RealESRGAN/ava_images___284084.npy.gz,0.0,0.17930713,0.08492171,0.08737126,0.044746466,0.0,0.1536321,0.8574695121951219,0.0,0.0
RealESRGAN/ava_images___285041.npy.gz,0.0,0.05665332,0.026290791,0.02709353,0.012797063,0.0,0.04297903,0.8680555555555556,0.0,0.0
RealESRGAN/ava_images___28621.npy.gz,0.0,0.2122406,0.057144895,0.05180657,0.040460266,0.0,0.12590086,0.87890625,0.0,0.0
RealESRGAN/ava_images___286848.npy.gz,0.0,0.18590522,0.07509357,0.051383853,0.0488201,0.019397378,0.15510428,0.9580546265328874,0.0,0.0
RealESRGAN/ava_images___289007.npy.gz,0.0,0.1702137,0.048427217,0.04163304,0.0386824,0.0,0.11774057,0.9014423076923077,0.0,0.0
RealESRGAN/ava_images___290193.npy.gz,0.0,0.30300683,0.17346933,0.19779429,0.081291296,0.0,0.2715403,0.8844339622641509,0.0,0.0
RealESRGAN/ava_images___290259.npy.gz,0.0,0.17170975,0.042014338,0.030109406,0.036860913,0.0,0.112786025,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___291189.npy.gz,0.0,0.1820629,0.0514809,0.0414142,0.041608732,0.0,0.13864663,0.87890625,0.0,0.0
RealESRGAN/ava_images___291365.npy.gz,0.00061020255,0.19352326,0.077537976,0.08117956,0.046688367,0.002033421,0.1528099,1.0,0.0,0.0
RealESRGAN/ava_images___291847.npy.gz,0.0,0.19389272,0.02218172,0.0029310584,0.04323064,0.0,0.13214242,0.8370535714285714,0.0,0.0
RealESRGAN/ava_images___292825.npy.gz,0.0,0.19521815,0.06834834,0.07276732,0.048691995,0.0,0.14534569,0.8928571428571429,0.0,0.0
RealESRGAN/ava_images___293982.npy.gz,0.0,0.22016126,0.0830547,0.084662616,0.048731286,0.0,0.1696198,0.8716425619834711,0.0,0.0
RealESRGAN/ava_images___295451.npy.gz,0.0,0.21199775,0.07162395,0.07451075,0.053417828,0.0,0.16283149,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___296993.npy.gz,0.0,0.19383383,0.055219345,0.04997149,0.04438957,0.0,0.12252268,0.8928571428571429,0.0,0.0
RealESRGAN/ava_images___297868.npy.gz,0.0,0.2743697,0.10583552,0.08630383,0.073093586,0.0,0.21984047,0.87890625,0.0,0.0
RealESRGAN/ava_images___299904.npy.gz,0.0,0.19658098,0.06829774,0.072113335,0.054919396,0.0,0.1703664,0.8988575268817204,0.0,0.0
RealESRGAN/ava_images___300457.npy.gz,0.0,0.14682236,0.05481153,0.049882203,0.03822437,0.0,0.12790322,0.9101941747572816,0.0,0.0
RealESRGAN/ava_images___300547.npy.gz,0.0,0.21726549,0.06132232,0.047424614,0.05163416,0.0,0.15964592,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___303595.npy.gz,0.0,0.27070135,0.1721209,0.18938369,0.070671484,0.0,0.25074378,0.87890625,0.0,0.0
RealESRGAN/ava_images___304223.npy.gz,0.0,0.16198546,0.04433222,0.036381185,0.035114665,0.0,0.116740495,0.9300595238095238,0.0,0.0
RealESRGAN/ava_images___30548.npy.gz,0.08393985,0.24830338,0.14253372,0.13815427,0.028749228,0.0944438,0.19001094,1.0,0.0,0.0
RealESRGAN/ava_images___306155.npy.gz,0.0,0.21334404,0.09116974,0.09646943,0.050428066,0.0,0.16796377,0.8554034838250978,0.0,0.0
RealESRGAN/ava_images___307463.npy.gz,0.0,0.15301281,0.0517306,0.047420084,0.033436887,0.0,0.11071575,0.8844339622641509,0.0,0.0
RealESRGAN/ava_images___308188.npy.gz,0.0,0.26858044,0.088837326,0.085819274,0.06722357,0.0,0.2112571,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___308473.npy.gz,0.0,0.19488665,0.083908826,0.08394122,0.05535812,0.0,0.16667363,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___309160.npy.gz,0.0,0.3102009,0.16412272,0.18628663,0.08191095,0.0,0.27058333,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___309647.npy.gz,0.0,0.2257191,0.06551741,0.057140023,0.043110657,0.0,0.14064178,0.9118230625583567,0.0,0.0
RealESRGAN/ava_images___31011.npy.gz,0.0,0.22312239,0.09160978,0.09958264,0.06179738,0.0,0.18812913,0.87890625,0.0,0.0
RealESRGAN/ava_images___311517.npy.gz,0.0,0.23476726,0.14496711,0.15681413,0.054197863,0.0,0.21483487,0.922736220472441,0.0,0.0
RealESRGAN/ava_images___312547.npy.gz,0.0,0.17861122,0.048410647,0.039099038,0.037956215,0.0,0.117976665,0.850554435483871,0.0,0.0
RealESRGAN/ava_images___314438.npy.gz,0.0,0.27022094,0.1022463,0.10560614,0.06572058,0.0,0.21998158,0.8644979508196722,0.0,0.0
RealESRGAN/ava_images___314957.npy.gz,0.0,0.2904074,0.10344807,0.109431,0.075964235,0.0,0.23025632,0.87890625,0.0,0.0
RealESRGAN/ava_images___315025.npy.gz,0.0,0.21845281,0.06811561,0.03746009,0.06003182,0.0,0.1693958,0.8844339622641509,0.0,0.0
RealESRGAN/ava_images___315052.npy.gz,0.0,0.28639898,0.10501395,0.10598409,0.071064636,0.0,0.23539376,0.8370535714285714,0.0,0.0
RealESRGAN/ava_images___315721.npy.gz,0.0,0.25666612,0.15792352,0.17098951,0.07174676,0.0,0.23732758,0.8680555555555556,0.0,0.0
RealESRGAN/ava_images___315769.npy.gz,0.0,0.172858,0.07373628,0.08109242,0.04578511,0.0,0.14628571,0.91552734375,0.0,0.0
RealESRGAN/ava_images___318988.npy.gz,0.0,0.2644348,0.07044162,0.06251022,0.05113146,0.0,0.16936713,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___319616.npy.gz,0.0,0.26973093,0.107638486,0.10622573,0.07719673,0.0,0.24423352,0.8680555555555556,0.0,0.0
RealESRGAN/ava_images___319954.npy.gz,0.0,0.16196287,0.07954038,0.0870505,0.04016477,0.0,0.13776964,0.9398496240601504,0.0,0.0
RealESRGAN/ava_images___320685.npy.gz,0.0,0.24267545,0.085338995,0.08993584,0.0603038,0.0,0.1785503,0.893802966101695,0.0,0.0
RealESRGAN/ava_images___321817.npy.gz,0.0,0.22472584,0.11051792,0.10811937,0.05681485,0.0,0.20496815,0.9101941747572816,0.0,0.0
RealESRGAN/ava_images___321917.npy.gz,0.0,0.30070952,0.17070721,0.19924837,0.08545927,0.0,0.26333934,0.8680555555555556,0.0,0.0
RealESRGAN/ava_images___322008.npy.gz,0.0,0.15775025,0.044276487,0.032925785,0.047735248,0.0,0.13688394,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___322114.npy.gz,0.0,0.22132039,0.085767455,0.08448291,0.060976032,0.0,0.20185575,0.8370535714285714,0.0,0.0
RealESRGAN/ava_images___322638.npy.gz,0.0,0.19641307,0.06531196,0.060866117,0.04835802,0.0,0.14289615,0.893802966101695,0.0,0.0
RealESRGAN/ava_images___32268.npy.gz,0.0,0.2923472,0.14532664,0.17008138,0.09071085,0.0,0.27401724,0.9014423076923077,0.0,0.0
RealESRGAN/ava_images___322882.npy.gz,0.0,0.23108965,0.08844343,0.095742255,0.062137064,0.0,0.17799506,0.87890625,0.0,0.0
RealESRGAN/ava_images___322953.npy.gz,0.0,0.2853129,0.14093274,0.15355194,0.07072972,0.0,0.23345321,0.8600917431192661,0.0,0.0
RealESRGAN/ava_images___324264.npy.gz,0.0,0.21270326,0.112108015,0.11945379,0.054919302,0.0,0.18560213,0.8900316455696202,0.0,0.0
RealESRGAN/ava_images___327352.npy.gz,0.0,0.1689974,0.060130913,0.06064415,0.036421116,0.0,0.12875524,0.87890625,0.0,0.0
RealESRGAN/ava_images___328522.npy.gz,0.0,0.26148838,0.07759455,0.061114967,0.060001627,0.0,0.17648885,0.9101941747572816,0.0,0.0
RealESRGAN/ava_images___328795.npy.gz,0.0,0.23174027,0.12349488,0.13566753,0.05503628,0.0,0.18834567,0.9488866396761133,0.0,0.0
RealESRGAN/ava_images___329961.npy.gz,0.0,0.21010497,0.07659876,0.0830687,0.057638507,0.0,0.17230242,0.942684766214178,0.0,0.0
RealESRGAN/ava_images___330952.npy.gz,0.0,0.24563068,0.12791552,0.1282444,0.05102417,0.0,0.20918381,0.9245562130177515,0.0,0.0
RealESRGAN/ava_images___331069.npy.gz,0.0,0.27328378,0.062380582,0.05452335,0.0574779,0.0,0.1669938,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___331389.npy.gz,0.0,0.2744583,0.14062391,0.1521309,0.06155438,0.0,0.21385548,0.8844339622641509,0.0,0.0
RealESRGAN/ava_images___332205.npy.gz,0.0,0.19803578,0.005564616,0.0,0.027859448,0.0,0.00031360984,0.39438100961538464,0.0,0.0
RealESRGAN/ava_images___3329.npy.gz,0.0,0.14037436,0.050750934,0.050858468,0.034655046,0.0,0.11219841,0.87890625,0.0,0.0
RealESRGAN/ava_images___336010.npy.gz,0.0,0.21608356,0.08237531,0.089215904,0.058812637,0.0,0.16638765,0.8877840909090909,0.0,0.0
RealESRGAN/ava_images___337520.npy.gz,0.0,0.22062278,0.11843542,0.12989324,0.05260232,0.0,0.19552246,0.91552734375,0.0,0.0
RealESRGAN/ava_images___338794.npy.gz,0.0,0.27782118,0.16973561,0.18433613,0.07083971,0.0,0.25152183,0.87890625,0.0,0.0
RealESRGAN/ava_images___339633.npy.gz,0.0,0.24208191,0.08079249,0.057172924,0.06614042,0.0,0.21208972,0.8680555555555556,0.0,0.0
RealESRGAN/ava_images___340828.npy.gz,0.030978322,0.24792355,0.13078135,0.12653877,0.045532085,0.0695712,0.22271585,1.0,0.0,0.0
RealESRGAN/ava_images___34272.npy.gz,0.0,0.27132112,0.1486888,0.16053265,0.055260286,0.0,0.2152772,0.9171195652173914,0.0,0.0
RealESRGAN/ava_images___344259.npy.gz,0.0,0.20816946,0.077432945,0.059420943,0.052558836,0.0,0.16957575,0.9273830935251799,0.0,0.0
RealESRGAN/ava_images___3446.npy.gz,0.0,0.097397864,0.034459736,0.03575,0.01727223,0.0,0.056849808,0.87890625,0.0,0.0
RealESRGAN/ava_images___347147.npy.gz,0.0,0.1805661,0.061108172,0.05323705,0.04920362,0.0,0.14557901,0.8138020833333334,0.0,0.0
RealESRGAN/ava_images___347502.npy.gz,0.0,0.21766406,0.10473078,0.10334298,0.05419684,0.0,0.18800223,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___350711.npy.gz,0.0,0.16619366,0.040637005,0.030527234,0.034092374,0.0,0.107338965,0.9333517699115044,0.0,0.0
RealESRGAN/ava_images___353472.npy.gz,0.0,0.15856981,0.05437843,0.04924375,0.039529648,0.0,0.12256116,0.8426789314516129,0.0,0.0
RealESRGAN/ava_images___353739.npy.gz,0.0,0.18478417,0.07109149,0.07479924,0.043450367,0.0,0.14122015,0.8716425619834711,0.0,0.0
RealESRGAN/ava_images___354665.npy.gz,0.0,0.14577109,0.05630521,0.056369007,0.029990954,0.0,0.11241105,0.9333517699115044,0.0,0.0
RealESRGAN/ava_images___354719.npy.gz,0.0,0.1935026,0.106016695,0.11440185,0.049300943,0.0,0.18502635,0.8716425619834711,0.0,0.0
RealESRGAN/ava_images___355854.npy.gz,0.0,0.16397643,0.067302965,0.061167747,0.041067895,0.0,0.14846009,0.893802966101695,0.0,0.0
RealESRGAN/ava_images___356607.npy.gz,0.0,0.18605047,0.037042826,0.025098324,0.03252397,0.0,0.098846674,0.87890625,0.0,0.0
RealESRGAN/ava_images___358149.npy.gz,0.0,0.23358977,0.11324474,0.111399174,0.052743983,0.018191934,0.20189676,0.9704968944099379,0.0,0.0
RealESRGAN/ava_images___358296.npy.gz,0.0,0.27463832,0.15515783,0.1688683,0.07280951,0.0,0.24990964,0.8680555555555556,0.0,0.0
RealESRGAN/ava_images___358773.npy.gz,0.0,0.26781392,0.080662504,0.04475832,0.07945304,0.0,0.212517,0.8304102891156463,0.0,0.0
RealESRGAN/ava_images___360165.npy.gz,0.0,0.2366359,0.086316,0.07680309,0.05912909,0.0,0.19796854,0.875221108490566,0.0,0.0
RealESRGAN/ava_images___360923.npy.gz,0.0,0.22077116,0.11216231,0.11997348,0.053515587,0.0,0.18920678,0.87890625,0.0,0.0
RealESRGAN/ava_images___361055.npy.gz,0.0,0.242863,0.08902821,0.0726614,0.069567256,0.0,0.19763112,0.8600917431192661,0.0,0.0
RealESRGAN/ava_images___361099.npy.gz,0.0,0.27245864,0.12974228,0.13233614,0.06232157,0.0,0.21769488,0.8844339622641509,0.0,0.0
RealESRGAN/ava_images___362246.npy.gz,0.0,0.19934726,0.10771029,0.11597407,0.051188212,0.0,0.1758731,0.8680555555555556,0.0,0.0
RealESRGAN/ava_images___362736.npy.gz,0.0,0.11400545,0.043332458,0.045658052,0.023538906,0.0,0.07802838,0.8726728723404256,0.0,0.0
RealESRGAN/ava_images___364293.npy.gz,0.0,0.18108776,0.06621955,0.06433576,0.041410588,0.0,0.13222462,0.87890625,0.0,0.0
RealESRGAN/ava_images___36535.npy.gz,0.0,0.14065844,0.07830031,0.082573295,0.033813816,0.0,0.13139486,0.91552734375,0.0,0.0
RealESRGAN/ava_images___36658.npy.gz,0.0,0.25919178,0.11793098,0.12840745,0.06620526,0.0,0.2112711,0.9433962264150944,0.0,0.0
RealESRGAN/ava_images___369408.npy.gz,0.0,0.32608774,0.075714305,0.049165666,0.07848096,0.0,0.20617163,0.7990056818181818,0.0,0.0
RealESRGAN/ava_images___369728.npy.gz,0.0,0.24750501,0.106489696,0.11121541,0.06065168,0.0,0.20505932,0.8726728723404256,0.0,0.0
RealESRGAN/ava_images___37125.npy.gz,0.0,0.20280692,0.10143112,0.10064775,0.053189527,0.0,0.19418222,0.8790436005625879,0.0,0.0
RealESRGAN/ava_images___371265.npy.gz,0.0,0.14358151,0.04012824,0.03218299,0.03283846,0.0,0.10492772,0.850554435483871,0.0,0.0
RealESRGAN/ava_images___372079.npy.gz,0.0,0.20485842,0.04631369,0.037949085,0.034329355,0.0,0.10928631,0.8680555555555556,0.0,0.0
RealESRGAN/ava_images___373586.npy.gz,0.0,0.20423463,0.07261293,0.07375437,0.047613908,0.0,0.15256387,0.9171195652173914,0.0,0.0
RealESRGAN/ava_images___373892.npy.gz,0.0,0.2834329,0.13224167,0.14605713,0.06957715,0.0,0.23644638,0.9333517699115044,0.0,0.0
RealESRGAN/ava_images___374845.npy.gz,0.0,0.16853109,0.070152424,0.06875482,0.038850892,0.0,0.13427866,0.9282178217821783,0.0,0.0
RealESRGAN/ava_images___375620.npy.gz,0.0,0.19541404,0.08763482,0.09349182,0.05963925,0.0,0.17911789,0.8122809579439252,0.0,0.0
RealESRGAN/ava_images___377001.npy.gz,0.0,0.2705111,0.085768424,0.07128042,0.068342514,0.0,0.21089804,0.87890625,0.0,0.0
RealESRGAN/ava_images___377317.npy.gz,0.0,0.20877057,0.087667145,0.08684409,0.04958381,0.0,0.17969006,0.8945610687022901,0.0,0.0
RealESRGAN/ava_images___379985.npy.gz,0.0,0.28691232,0.11205393,0.09913829,0.0708808,0.0,0.2485772,0.8844339622641509,0.0,0.0
RealESRGAN/ava_images___380160.npy.gz,0.0,0.23603082,0.0945569,0.09921086,0.07004919,0.0,0.21225068,0.8334455818965517,0.0,0.0
RealESRGAN/ava_images___383404.npy.gz,0.0,0.18376184,0.06865822,0.067355454,0.05127132,0.0,0.15944654,0.932526525198939,0.0,0.0
RealESRGAN/ava_images___383904.npy.gz,0.0,0.23075998,0.1119777,0.11328408,0.06753139,0.0,0.20800656,0.8844339622641509,0.0,0.0
RealESRGAN/ava_images___38608.npy.gz,0.0,0.2514614,0.1462745,0.15845501,0.062094342,0.0,0.2420789,0.9019942272369457,0.0,0.0
RealESRGAN/ava_images___387589.npy.gz,0.0,0.2307429,0.08014068,0.083052516,0.044309754,0.0,0.1677678,0.9375,0.0,0.0
RealESRGAN/ava_images___388037.npy.gz,0.0,0.22563219,0.05194142,0.029512316,0.045147393,0.0,0.12511504,0.9206649831649831,0.0,0.0
RealESRGAN/ava_images___388218.npy.gz,0.0,0.18065578,0.049734768,0.031730026,0.045716174,0.0,0.12836963,0.8574695121951219,0.0,0.0
RealESRGAN/ava_images___388695.npy.gz,0.0,0.25439543,0.10698266,0.11475858,0.061356377,0.0,0.20043424,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___388985.npy.gz,0.0,0.18421316,0.09599804,0.096421,0.03808536,0.039438933,0.16089341,0.9594298245614035,0.0,0.0
RealESRGAN/ava_images___388994.npy.gz,0.0,0.25825322,0.12900367,0.15185493,0.07030178,0.013076454,0.2166416,0.9730538922155688,0.0,0.0
RealESRGAN/ava_images___389035.npy.gz,0.0,0.21365243,0.042576004,0.029080719,0.039693944,0.0,0.13431916,0.9452160493827161,0.0,0.0
RealESRGAN/ava_images___390669.npy.gz,0.0,0.28535324,0.119208924,0.15178353,0.092368536,0.0,0.26739538,0.8295125482625483,0.0,0.0
RealESRGAN/ava_images___391527.npy.gz,0.0,0.22685432,0.10734938,0.1144256,0.05460625,0.0,0.19487876,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___391791.npy.gz,0.0,0.20416284,0.079735495,0.07893592,0.05476699,0.0,0.17233312,0.9333517699115044,0.0,0.0
RealESRGAN/ava_images___39410.npy.gz,0.0,0.257172,0.13954642,0.14930391,0.05883723,0.0,0.20997274,0.9009009009009009,0.0,0.0
RealESRGAN/ava_images___396379.npy.gz,0.0,0.19839367,0.07225616,0.058700025,0.05176708,0.0,0.17028892,0.9114583333333334,0.0,0.0
RealESRGAN/ava_images___398276.npy.gz,0.0,0.28403956,0.08573776,0.07397503,0.06884186,0.0,0.21494517,0.8321498313509675,0.0,0.0
RealESRGAN/ava_images___398425.npy.gz,0.0,0.19735384,0.03774742,0.0014974475,0.0498415,0.0,0.13322103,0.8233242929097249,0.0,0.0
RealESRGAN/ava_images___400989.npy.gz,0.0,0.28232723,0.1116879,0.11026168,0.06247414,0.0,0.22237471,0.87890625,0.0,0.0
RealESRGAN/ava_images___402199.npy.gz,0.0,0.2297014,0.13961738,0.1510244,0.05329773,0.0,0.19963896,0.9142287234042553,0.0,0.0
RealESRGAN/ava_images___402552.npy.gz,0.0,0.19400275,0.05391491,0.029238522,0.050110742,0.0,0.15147778,0.9002057613168725,0.0,0.0
RealESRGAN/ava_images___402556.npy.gz,0.0,0.17145115,0.08029211,0.08485681,0.047273528,0.0,0.1482073,0.9494357638888888,0.0,0.0
RealESRGAN/ava_images___40351.npy.gz,0.0,0.1905812,0.046642743,0.0405941,0.03481599,0.0,0.11940819,0.8951822916666666,0.0,0.0
RealESRGAN/ava_images___40837.npy.gz,0.0,0.26306927,0.09358771,0.09188819,0.05794683,0.0,0.18772757,0.8553832116788321,0.0,0.0
RealESRGAN/ava_images___408550.npy.gz,0.0,0.20146796,0.08209139,0.075894594,0.051376253,0.0,0.16626185,0.893802966101695,0.0,0.0
RealESRGAN/ava_images___40985.npy.gz,0.0,0.20536369,0.093535595,0.10085088,0.055267163,0.0,0.17436373,0.9234633569739953,0.0,0.0
RealESRGAN/ava_images___412358.npy.gz,0.0,0.22880307,0.07020508,0.055564344,0.054568913,0.0,0.16228026,0.87890625,0.0,0.0
RealESRGAN/ava_images___413002.npy.gz,0.0,0.18004736,0.03847032,0.026541263,0.035634395,0.0,0.10960227,0.8844339622641509,0.0,0.0
RealESRGAN/ava_images___413141.npy.gz,0.0,0.30043554,0.18141043,0.1949291,0.06577254,0.0,0.2599763,0.9171195652173914,0.0,0.0
RealESRGAN/ava_images___413217.npy.gz,0.0,0.24335271,0.07956783,0.07750553,0.051982902,0.0,0.16732687,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___414404.npy.gz,0.0,0.21049127,0.09240029,0.09397107,0.05279813,0.0,0.17568094,0.91552734375,0.0,0.0
RealESRGAN/ava_images___416210.npy.gz,0.0,0.19000727,0.075856626,0.07045281,0.04788621,0.0,0.1574364,0.9207589285714286,0.0,0.0
RealESRGAN/ava_images___416900.npy.gz,0.0,0.17336911,0.051577855,0.046506166,0.038019326,0.0,0.12659007,0.8370535714285714,0.0,0.0
RealESRGAN/ava_images___418961.npy.gz,0.0,0.21132106,0.06593761,0.053315163,0.04582619,0.0,0.14665926,0.9077705156136529,0.0,0.0
RealESRGAN/ava_images___41961.npy.gz,0.0,0.29559568,0.13221103,0.13805449,0.07534122,0.0,0.24808252,0.9433962264150944,0.0,0.0
RealESRGAN/ava_images___420592.npy.gz,0.0,0.24936956,0.10758463,0.114561856,0.060512308,0.0,0.19950622,0.87890625,0.0,0.0
RealESRGAN/ava_images___420974.npy.gz,0.0,0.2413705,0.053400453,0.036420465,0.048137046,0.0,0.15010494,0.9092133620689655,0.0,0.0
RealESRGAN/ava_images___421624.npy.gz,0.0,0.24803627,0.1006091,0.109544516,0.06253692,0.0,0.19259149,0.91552734375,0.0,0.0
RealESRGAN/ava_images___422529.npy.gz,0.0,0.26965076,0.0949063,0.10795021,0.07696489,0.0,0.22720033,0.922736220472441,0.0,0.0
RealESRGAN/ava_images___422662.npy.gz,0.0,0.2635737,0.10995519,0.11421311,0.06679795,0.0,0.21050829,0.8951822916666666,0.0,0.0
RealESRGAN/ava_images___424249.npy.gz,0.0,0.20362028,0.05029528,0.037767082,0.043751802,0.0,0.14474103,0.8680555555555556,0.0,0.0
RealESRGAN/ava_images___425460.npy.gz,0.0,0.3037846,0.14014529,0.14581978,0.06652782,0.0,0.23114362,0.9114583333333334,0.0,0.0
RealESRGAN/ava_images___425782.npy.gz,0.0,0.24715757,0.09674974,0.09887406,0.079212464,0.0,0.21783033,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___426395.npy.gz,0.0,0.26416457,0.14095828,0.14527893,0.06120087,0.0,0.22952917,0.91552734375,0.0,0.0
RealESRGAN/ava_images___4265.npy.gz,0.0,0.19609442,0.06279883,0.06426364,0.041780856,0.0,0.13039637,0.87890625,0.0,0.0
RealESRGAN/ava_images___426629.npy.gz,0.0,0.28572905,0.12847364,0.14207897,0.077936016,0.0,0.2584898,0.9014423076923077,0.0,0.0
RealESRGAN/ava_images___427516.npy.gz,0.0,0.25483456,0.18369941,0.1992082,0.058376674,0.0,0.24001443,0.9245562130177515,0.0,0.0
RealESRGAN/ava_images___427600.npy.gz,0.0,0.17377585,0.070005365,0.06813067,0.039211903,0.0,0.13208121,0.91552734375,0.0,0.0
RealESRGAN/ava_images___429603.npy.gz,0.0,0.28184766,0.10636943,0.075577855,0.08365443,0.0,0.23940012,0.8574695121951219,0.0,0.0
RealESRGAN/ava_images___430100.npy.gz,0.0,0.24620682,0.118714094,0.1574071,0.08617428,0.0,0.23090175,0.8716425619834711,0.0,0.0
RealESRGAN/ava_images___4308.npy.gz,0.0,0.22028887,0.06504502,0.039136767,0.062452234,0.0,0.19830966,0.87890625,0.0,0.0
RealESRGAN/ava_images___432084.npy.gz,0.0,0.2532541,0.06761245,0.062101662,0.06540886,0.0,0.1897102,0.8951822916666666,0.0,0.0
RealESRGAN/ava_images___435246.npy.gz,0.0,0.21862966,0.11244286,0.12200335,0.04930493,0.0,0.18120983,0.9014423076923077,0.0,0.0
RealESRGAN/ava_images___436800.npy.gz,0.0,0.22971517,0.09719835,0.11385077,0.07073788,0.0,0.20588017,0.8644979508196722,0.0,0.0
RealESRGAN/ava_images___436880.npy.gz,0.0,0.22872558,0.12977394,0.13649762,0.052302722,0.0,0.19729966,0.9191176470588235,0.0,0.0
RealESRGAN/ava_images___437681.npy.gz,0.0,0.22076231,0.07646209,0.06386882,0.057063952,0.0,0.18408811,0.8745335820895522,0.0,0.0
RealESRGAN/ava_images___440399.npy.gz,0.0,0.29653198,0.1460168,0.15115827,0.07547676,0.0,0.25862563,0.9092133620689655,0.0,0.0
RealESRGAN/ava_images___442639.npy.gz,0.0,0.2545674,0.11919536,0.12601918,0.059210055,0.0,0.20492756,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___443238.npy.gz,0.0,0.23886055,0.11952718,0.13492799,0.065828085,0.0,0.21320459,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___443669.npy.gz,0.0,0.20099044,0.08214684,0.07836193,0.042055484,0.0,0.16021216,0.9283371913580247,0.0,0.0
RealESRGAN/ava_images___444304.npy.gz,0.0,0.23825148,0.100981705,0.105035335,0.06016969,0.0,0.17900375,0.8844339622641509,0.0,0.0
RealESRGAN/ava_images___444956.npy.gz,0.0,0.29395,0.110262364,0.11640853,0.069904014,0.0,0.22597289,0.8709881756756757,0.0,0.0
RealESRGAN/ava_images___445003.npy.gz,0.0,0.27483618,0.10037341,0.052859426,0.08612539,0.0,0.2384232,0.8761682242990654,0.0,0.0
RealESRGAN/ava_images___445289.npy.gz,0.0,0.223393,0.058908727,0.048411578,0.051644884,0.0,0.15200686,0.8844339622641509,0.0,0.0
RealESRGAN/ava_images___447684.npy.gz,0.0,0.2966755,0.12473179,0.13381882,0.08537688,0.0,0.23494759,0.9375,0.0,0.0
RealESRGAN/ava_images___44854.npy.gz,0.0,0.17313161,0.08537491,0.08796272,0.0433466,0.0,0.14961118,0.91552734375,0.0,0.0
RealESRGAN/ava_images___44986.npy.gz,0.0,0.20730558,0.09164944,0.09161717,0.050359882,0.0,0.16330522,0.9014423076923077,0.0,0.0
RealESRGAN/ava_images___451454.npy.gz,0.0,0.31074527,0.14176518,0.16867405,0.09731796,0.0,0.2726231,0.87890625,0.0,0.0
RealESRGAN/ava_images___451537.npy.gz,0.0,0.2716393,0.11844234,0.14313099,0.07138334,0.0,0.21645036,0.9069237147595357,0.0,0.0
RealESRGAN/ava_images___451561.npy.gz,0.0,0.2109989,0.06343222,0.055656135,0.059164733,0.0,0.16163084,0.7731119791666666,0.0,0.0
RealESRGAN/ava_images___451643.npy.gz,0.0,0.17595631,0.055684738,0.052373618,0.039488465,0.0,0.12971458,0.8891541280864198,0.0,0.0
RealESRGAN/ava_images___454276.npy.gz,0.0,0.1686143,0.06275014,0.05790955,0.048951153,0.0,0.15366465,0.8877840909090909,0.0,0.0
RealESRGAN/ava_images___455492.npy.gz,0.0,0.23585165,0.09367786,0.090979874,0.058410317,0.0,0.18801507,0.8844339622641509,0.0,0.0
RealESRGAN/ava_images___45590.npy.gz,0.0,0.22899035,0.060558245,0.049077928,0.060121726,0.0,0.16845345,0.8380946828358209,0.0,0.0
RealESRGAN/ava_images___457553.npy.gz,0.0,0.16277242,0.035287686,0.026850432,0.033909015,8.234382e-05,0.10668692,0.9653890160183066,0.0,0.0
RealESRGAN/ava_images___459223.npy.gz,0.0,0.21057898,0.067007475,0.028072357,0.06698197,0.0,0.18756223,0.9014423076923077,0.0,0.0
RealESRGAN/ava_images___460034.npy.gz,0.0,0.20046243,0.05049435,0.03529319,0.052727558,0.0,0.1466949,0.8877840909090909,0.0,0.0
