sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004
RealESRGAN:ava_images___770662,RealESRGAN,ava_images___770662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___770662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___770662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___770662.png,train,-8.312853,13.798754,-0.2495834,-0.091988325,-3.5413668
RealESRGAN:ava_images___770748,RealESRGAN,ava_images___770748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___770748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___770748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___770748.png,train,-19.401365,-9.03861,32.113247,-4.1820645,11.669251
RealESRGAN:ava_images___770898,RealESRGAN,ava_images___770898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___770898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___770898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___770898.png,test,-11.280199,16.277678,-23.816608,27.602924,-3.0884588
RealESRGAN:ava_images___771274,RealESRGAN,ava_images___771274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___771274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___771274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___771274.png,train,-21.011902,20.346436,-18.124136,5.1742415,-0.19216895
RealESRGAN:ava_images___771948,RealESRGAN,ava_images___771948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___771948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___771948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___771948.png,test,-5.3717594,-18.390957,24.334131,-2.1499896,-2.5962746
RealESRGAN:ava_images___772196,RealESRGAN,ava_images___772196.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___772196.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___772196.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___772196.png,train,9.036243,9.705292,-20.84302,36.14552,0.21749365
RealESRGAN:ava_images___772274,RealESRGAN,ava_images___772274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___772274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___772274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___772274.png,train,19.373795,23.670876,5.6951785,-7.028073,14.507653
RealESRGAN:ava_images___772429,RealESRGAN,ava_images___772429.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___772429.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___772429.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___772429.png,test,-10.41568,8.876671,-17.199142,-9.976692,-5.2590637
RealESRGAN:ava_images___77373,RealESRGAN,ava_images___77373.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___77373.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___77373.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___77373.png,train,7.6342773,-15.639709,16.913998,-23.767666,-11.953065
RealESRGAN:ava_images___773899,RealESRGAN,ava_images___773899.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___773899.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___773899.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___773899.png,test,-7.9590435,-9.475552,-0.7860056,7.430227,7.636675
RealESRGAN:ava_images___775020,RealESRGAN,ava_images___775020.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___775020.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___775020.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___775020.png,test,-14.5057335,6.6065035,-26.073496,15.828983,-6.8738556
RealESRGAN:ava_images___775712,RealESRGAN,ava_images___775712.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___775712.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___775712.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___775712.png,test,-16.935093,-7.4507465,16.610043,-6.798384,5.5397778
RealESRGAN:ava_images___77581,RealESRGAN,ava_images___77581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___77581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___77581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___77581.png,test,-11.617342,20.532463,-20.004288,22.510284,-4.1644
RealESRGAN:ava_images___776810,RealESRGAN,ava_images___776810.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___776810.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___776810.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___776810.png,train,-18.638851,2.470461,-9.289444,-7.478086,-4.906543
RealESRGAN:ava_images___776854,RealESRGAN,ava_images___776854.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___776854.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___776854.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___776854.png,train,26.875458,13.7568035,5.0182524,-6.7028556,1.4389957
RealESRGAN:ava_images___777446,RealESRGAN,ava_images___777446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___777446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___777446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___777446.png,train,-31.773535,14.484273,20.189089,-6.214736,-2.088317
RealESRGAN:ava_images___777520,RealESRGAN,ava_images___777520.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___777520.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___777520.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___777520.png,train,29.805725,-61.365738,32.470993,32.7837,70.99935
RealESRGAN:ava_images___778388,RealESRGAN,ava_images___778388.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___778388.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___778388.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___778388.png,train,57.25662,19.416035,13.654653,-3.8615918,-5.1931267
RealESRGAN:ava_images___778665,RealESRGAN,ava_images___778665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___778665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___778665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___778665.png,test,-21.479055,4.537547,-5.2356896,-2.551367,4.726138
RealESRGAN:ava_images___779010,RealESRGAN,ava_images___779010.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___779010.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___779010.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___779010.png,train,-14.209107,1.0780315,15.045917,24.408619,-11.938475
RealESRGAN:ava_images___779314,RealESRGAN,ava_images___779314.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___779314.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___779314.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___779314.png,test,-10.778152,0.4664898,1.032091,0.13529623,16.913868
RealESRGAN:ava_images___780277,RealESRGAN,ava_images___780277.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___780277.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___780277.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___780277.png,test,-9.497778,0.6997318,10.350179,-14.864309,10.672171
RealESRGAN:ava_images___781411,RealESRGAN,ava_images___781411.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___781411.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___781411.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___781411.png,test,-4.709055,2.580165,-1.498257,-14.089273,-4.4068413
RealESRGAN:ava_images___782634,RealESRGAN,ava_images___782634.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___782634.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___782634.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___782634.png,test,18.784836,-19.307457,13.781486,-17.06571,-24.479942
RealESRGAN:ava_images___782665,RealESRGAN,ava_images___782665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___782665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___782665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___782665.png,train,7.547077,-17.47776,-34.632767,-13.385315,-6.370579
RealESRGAN:ava_images___784015,RealESRGAN,ava_images___784015.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___784015.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___784015.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___784015.png,test,-16.699696,-11.685316,30.757507,-1.8011079,-10.530888
RealESRGAN:ava_images___784540,RealESRGAN,ava_images___784540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___784540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___784540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___784540.png,test,5.605034,3.1377945,1.9874818,-35.505497,-14.6511345
RealESRGAN:ava_images___785440,RealESRGAN,ava_images___785440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___785440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___785440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___785440.png,train,-31.878199,16.796352,9.298003,-5.4914885,1.4076997
RealESRGAN:ava_images___785821,RealESRGAN,ava_images___785821.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___785821.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___785821.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___785821.png,test,43.380886,-3.8507252,-13.523388,-42.847446,-23.022188
RealESRGAN:ava_images___787004,RealESRGAN,ava_images___787004.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___787004.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___787004.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___787004.png,test,-6.6262856,-25.560455,-4.5237746,12.146927,30.151829
RealESRGAN:ava_images___788293,RealESRGAN,ava_images___788293.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___788293.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___788293.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___788293.png,test,-7.3705463,0.82875824,-1.8709315,13.997021,0.06059146
RealESRGAN:ava_images___788644,RealESRGAN,ava_images___788644.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___788644.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___788644.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___788644.png,test,-20.002552,22.071415,-13.828655,5.412641,1.8016315
RealESRGAN:ava_images___788719,RealESRGAN,ava_images___788719.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___788719.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___788719.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___788719.png,test,-9.512024,-14.127838,14.896957,-11.706001,8.541236
RealESRGAN:ava_images___792546,RealESRGAN,ava_images___792546.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___792546.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___792546.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___792546.png,train,-19.117737,2.7333984,2.39542,5.9458847,2.0407848
RealESRGAN:ava_images___795509,RealESRGAN,ava_images___795509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___795509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___795509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___795509.png,train,-15.233468,13.470322,-14.641646,28.584982,-11.004056
RealESRGAN:ava_images___797770,RealESRGAN,ava_images___797770.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___797770.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___797770.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___797770.png,train,-9.987587,-38.518375,1.0212913,16.673588,15.106283
RealESRGAN:ava_images___798434,RealESRGAN,ava_images___798434.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___798434.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___798434.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___798434.png,test,-22.886787,-3.5478,6.5932693,3.071917,13.60946
RealESRGAN:ava_images___79892,RealESRGAN,ava_images___79892.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___79892.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___79892.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___79892.png,test,-23.356106,1.310648,16.664446,8.28931,-6.0547857
RealESRGAN:ava_images___799060,RealESRGAN,ava_images___799060.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___799060.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___799060.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___799060.png,train,-24.058395,21.7211,-17.1689,13.060474,3.3383398
RealESRGAN:ava_images___799308,RealESRGAN,ava_images___799308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___799308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___799308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___799308.png,train,-21.962639,12.733719,8.374185,-5.2254505,5.1240196
RealESRGAN:ava_images___801041,RealESRGAN,ava_images___801041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___801041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___801041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___801041.png,train,18.88874,-40.66346,-32.53782,18.8177,61.397877
RealESRGAN:ava_images___802923,RealESRGAN,ava_images___802923.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___802923.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___802923.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___802923.png,train,6.5145683,-12.167194,-18.087864,-1.202611,-15.823413
RealESRGAN:ava_images___803542,RealESRGAN,ava_images___803542.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___803542.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___803542.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___803542.png,train,-5.155987,2.7406063,-13.334692,-24.722816,-8.743567
RealESRGAN:ava_images___80457,RealESRGAN,ava_images___80457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___80457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___80457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___80457.png,test,-1.6430187,5.9778833,-15.340544,-20.294897,0.12842637
RealESRGAN:ava_images___805120,RealESRGAN,ava_images___805120.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___805120.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___805120.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___805120.png,train,7.9029236,-4.3813915,-8.305527,2.7316332,-3.246806
RealESRGAN:ava_images___805517,RealESRGAN,ava_images___805517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___805517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___805517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___805517.png,train,-3.0920238,-13.876129,-9.921925,14.682247,-8.703773
RealESRGAN:ava_images___8081,RealESRGAN,ava_images___8081.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___8081.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___8081.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___8081.png,test,-5.9291935,-3.599348,-20.177748,-8.1493225,-10.715109
RealESRGAN:ava_images___808100,RealESRGAN,ava_images___808100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___808100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___808100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___808100.png,train,-22.35342,23.253681,-13.559427,14.080702,-1.0095828
RealESRGAN:ava_images___810271,RealESRGAN,ava_images___810271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___810271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___810271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___810271.png,train,-32.46015,13.668037,10.5461035,-13.365017,-1.5381854
RealESRGAN:ava_images___810410,RealESRGAN,ava_images___810410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___810410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___810410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___810410.png,test,23.415298,-22.277313,-14.823463,-33.034214,-3.593088
RealESRGAN:ava_images___812015,RealESRGAN,ava_images___812015.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___812015.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___812015.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___812015.png,train,7.3633156,-13.539217,-29.963781,-2.4424489,8.449047
RealESRGAN:ava_images___817503,RealESRGAN,ava_images___817503.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___817503.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___817503.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___817503.png,train,-11.268921,-15.032078,2.467892,5.732362,27.286736
RealESRGAN:ava_images___817688,RealESRGAN,ava_images___817688.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___817688.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___817688.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___817688.png,test,-6.6041985,-5.80188,-16.183311,-4.322745,3.661324
RealESRGAN:ava_images___818039,RealESRGAN,ava_images___818039.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___818039.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___818039.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___818039.png,train,42.034374,-47.75183,1.8092337,32.900303,-51.899292
RealESRGAN:ava_images___818115,RealESRGAN,ava_images___818115.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___818115.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___818115.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___818115.png,train,9.092285,-9.770685,-26.650759,-19.237179,-0.6848947
RealESRGAN:ava_images___818483,RealESRGAN,ava_images___818483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___818483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___818483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___818483.png,test,-15.328702,-1.6092796,13.654923,-11.585445,-11.421981
RealESRGAN:ava_images___81930,RealESRGAN,ava_images___81930.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___81930.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___81930.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___81930.png,test,-9.338169,2.2553434,22.465216,2.0023165,-18.457394
RealESRGAN:ava_images___8232,RealESRGAN,ava_images___8232.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___8232.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___8232.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___8232.png,train,4.2853622,-1.8278427,-26.462597,-4.3536925,-5.904505
RealESRGAN:ava_images___823376,RealESRGAN,ava_images___823376.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___823376.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___823376.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___823376.png,train,-15.864275,11.965941,1.1981467,5.0370555,-8.68831
RealESRGAN:ava_images___824302,RealESRGAN,ava_images___824302.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___824302.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___824302.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___824302.png,train,-12.143541,-0.720129,4.2400255,-23.009953,-3.9870727
RealESRGAN:ava_images___824324,RealESRGAN,ava_images___824324.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___824324.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___824324.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___824324.png,test,-2.6338387,5.0504246,-9.504593,1.9723893,-6.435199
RealESRGAN:ava_images___824960,RealESRGAN,ava_images___824960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___824960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___824960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___824960.png,train,-21.60219,9.086082,13.45955,-10.983429,1.3203995
RealESRGAN:ava_images___825020,RealESRGAN,ava_images___825020.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___825020.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___825020.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___825020.png,train,84.41745,43.34166,20.405668,3.9013467,0.6529811
