sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049
RealESRGAN:ava_images___260801,RealESRGAN,ava_images___260801.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___260801.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___260801.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___260801.png,test,1.4938877,1.70627,4.255844,-1.9335626,-1.0225306,4.0933776,-1.9400976,-0.2830532,1.139054,-1.1943116,0.14758992,1.0798647,-0.74983513,1.6678971,-1.5306609,1.9740903,1.2508419,-0.7967349,-0.057815216,-1.2722918,0.17336506,1.6485851,0.1572153,-0.39565924,-1.1466233,0.038811497,0.73556393,-1.2952708,-1.295946,-0.8544513,-0.17653225,-0.8184842,-0.7552139,-0.43127334,0.4278467,-2.001916,0.3747238,-1.4136138,0.8282416,-1.0177323,-1.5390329,0.80247426,0.47808877,1.1620884,0.37808928,-1.5613381,0.6889268,0.65890104,0.6204463,-0.79280555
RealESRGAN:ava_images___261081,RealESRGAN,ava_images___261081.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___261081.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___261081.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___261081.png,test,-2.1528423,0.93709826,-1.3397995,-3.9826097,-1.6483564,0.49258673,1.5786064,1.466059,-1.2848183,0.60907274,-0.003445685,1.5255134,-0.81111985,-0.28272775,0.028084278,-0.56514436,-0.31074223,-1.4077755,0.8074068,-0.6851806,-0.36305332,0.7361216,0.6751246,0.2380362,0.6153894,-0.35668668,0.071407855,-0.024099797,-1.0436395,0.052481547,-0.023904394,-0.15573034,0.40207177,-0.2753796,-0.6165314,-0.89961994,-0.32460105,0.11463362,0.51317906,-0.57313436,0.68627614,0.5684006,-0.76957655,-0.18506034,0.46051532,0.26445514,0.14603488,-0.28590342,-0.41922686,0.5803689
RealESRGAN:ava_images___264515,RealESRGAN,ava_images___264515.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___264515.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___264515.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___264515.png,test,1.8426015,-0.6977575,1.535984,-0.10006827,1.845731,0.729679,0.16491398,0.69347095,-0.20148881,0.2915769,-1.0739858,-0.0104551315,-0.29972517,-0.93762213,-0.13426358,0.744957,-0.73873496,0.72348297,-1.4529865,0.065511405,-0.23014638,-1.3208845,0.62865317,-1.061088,-0.2108289,0.1412181,1.0666642,0.4325567,-0.13690533,1.153883,-0.8515769,-0.3138999,0.4338395,0.07364239,0.34154603,-0.7748915,-0.743163,-0.48524585,0.8418891,-0.37102327,0.33594197,0.6144414,0.2152527,0.72186154,-0.3125631,0.11460154,-0.87476295,0.097994626,0.88489056,0.052316606
RealESRGAN:ava_images___265875,RealESRGAN,ava_images___265875.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___265875.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___265875.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___265875.png,train,3.886022,1.8085959,-2.5825977,0.28725612,-2.0683434,1.7301078,2.4685388,4.270098,-1.9104984,0.13692927,-0.50187665,-0.65804887,-0.7882744,0.8639296,0.4805586,0.8726625,3.2978663,-0.38463223,2.6289332,-2.185527,2.9541175,0.5795458,0.0099651385,-0.20882493,-0.66075945,1.2537271,0.102829546,0.57239485,-0.47907275,-1.3918664,-1.9345751,0.45246896,-2.1075857,-0.31227583,0.8707502,0.7019665,-0.53539896,0.28467453,-1.3226033,-0.09809127,0.12157886,-0.040209234,0.46035227,-0.03595652,0.05305955,0.11164212,-0.7951119,0.25692347,-0.27591056,-0.42188424
RealESRGAN:ava_images___26683,RealESRGAN,ava_images___26683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___26683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___26683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___26683.png,test,-0.6244979,-2.0451007,0.59182054,-0.2210849,0.83927846,0.372159,0.26055905,0.031463936,-1.1022154,-0.6439975,-0.22280884,0.1027928,-1.4543698,-1.1142986,0.043414235,-0.5100902,0.8388152,0.15854469,-0.27584645,0.2220477,-0.40964264,-0.2370838,0.7849307,-1.2881966,-0.14749122,0.3456495,0.7407767,-0.5526341,1.4842203,-0.38122657,-0.33989415,-0.098314434,0.57666296,0.0029274225,-0.19225729,0.62277925,-0.37196577,0.047288626,-0.24125597,0.12987016,-0.3650655,0.6938865,0.20867735,0.017622871,-0.053720593,-0.028084192,0.18013869,0.9067867,0.32947138,0.5082089
RealESRGAN:ava_images___269505,RealESRGAN,ava_images___269505.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___269505.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___269505.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___269505.png,train,-0.8179143,-2.3702042,-1.3603324,-0.27520025,0.50504947,0.25795937,0.061764985,0.280126,-0.002570331,-0.021590441,0.65045696,-0.40978315,0.86933154,-0.5969145,0.59634626,-0.39156383,0.8445833,-0.56226707,-0.41210115,-1.0108588,0.025378317,0.48653674,-0.13640696,-0.46623856,-0.3693593,0.004762957,0.39256147,0.20543638,-0.48523098,0.48451048,0.13667947,0.22108564,0.3750584,-0.07758118,0.069205284,-0.049332634,-0.6628251,-0.40402147,0.5989423,-0.024215108,0.54160595,0.7447814,-0.40124094,0.4097745,0.13350327,-0.5692385,0.2033367,-0.86946493,-0.21762142,0.13156752
RealESRGAN:ava_images___27110,RealESRGAN,ava_images___27110.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___27110.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___27110.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___27110.png,train,0.21668552,0.9458473,1.3889298,-3.778285,-0.54323643,2.0748165,-0.75467396,1.658603,0.75792897,-0.63532853,-0.5371694,1.6780605,-0.10886797,1.6731954,-1.006278,-0.20313327,-1.2534556,-0.6280732,1.5376179,2.5530457,0.15291893,0.9986317,-0.08226354,-0.98577166,0.67448586,-1.0345376,0.87044775,1.763135,-0.9797397,-1.2636251,0.06829599,-0.17844114,0.6816922,-0.22344603,-0.6236524,0.58629525,-1.1502229,-0.7541884,0.76716167,-0.36512566,0.2355312,-0.8878591,-1.004954,-1.6566097,0.32960114,-0.15767638,0.4942943,0.5797118,-0.7214738,0.45884943
RealESRGAN:ava_images___271223,RealESRGAN,ava_images___271223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___271223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___271223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___271223.png,test,-3.964598,4.8480043,-2.736964,-2.1578898,-2.5591376,2.9600797,2.3780546,2.3091774,-1.3350042,0.24898002,0.68848866,-0.95153975,1.7001123,1.2848847,1.8379693,-2.2581832,-0.41701514,-1.307422,-0.54359764,-1.005525,-0.9416156,-0.061793447,1.5068719,-0.47110188,0.5101555,-0.28196675,-0.52363926,-0.31596914,-0.022900224,1.0418535,-0.85087633,-2.3003793,0.73237103,0.91481984,-0.5324034,-0.026606113,1.3484014,-1.0201849,0.298163,-0.34554598,-1.0162047,0.8095534,1.4966509,-0.95506227,1.6107491,1.2218765,-0.7266414,0.75886345,-1.8549302,0.38448328
RealESRGAN:ava_images___272643,RealESRGAN,ava_images___272643.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___272643.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___272643.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___272643.png,train,-1.1372949,-1.4579864,-1.5888643,-2.383556,-0.9438084,-0.5490556,-0.9423167,-0.42796174,2.4655175,0.9163487,-0.84150666,-0.6242785,-0.12862419,0.5771931,0.6530728,-0.93937856,-0.0935577,-2.0366209,1.6344571,0.4073204,-0.9872327,1.0570388,-2.3556643,-1.5833714,-0.07522111,-1.207606,1.2953534,-2.1974647,-0.34014016,-0.9144745,0.13064271,-0.9983313,-0.8957353,0.47236603,-1.3508217,-1.8513751,0.08369766,-0.8617209,0.16079935,1.0772978,-0.3679187,0.19633368,0.93074703,-0.51360977,-0.6007118,-0.12499602,0.3504327,-0.6460477,0.005022794,-0.23233908
RealESRGAN:ava_images___27335,RealESRGAN,ava_images___27335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___27335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___27335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___27335.png,test,2.9479659,3.496843,3.7680721,-2.1426768,-0.79689425,0.3446418,-5.094328,2.88333,0.82481766,-2.880548,2.042296,0.8584296,3.12854,-2.0752602,0.63049746,-0.26838195,1.2515196,0.53180337,1.034429,0.19934851,-0.9593911,-0.5930233,-0.02814251,0.2862817,0.9661103,1.187811,0.7314421,0.36587498,1.6686964,1.3186002,0.3009668,0.47969288,0.33729404,0.9381043,0.72534835,0.7587825,0.7844536,1.1815287,-1.6769514,1.0650458,0.56646776,0.48518768,-1.0188926,0.1302141,-0.02249968,0.85965246,1.1133728,0.55121505,-0.15458849,-0.038857117
RealESRGAN:ava_images___273810,RealESRGAN,ava_images___273810.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___273810.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___273810.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___273810.png,test,-2.4963949,-1.0707161,-1.3148698,-3.092556,-0.044557452,-1.7924639,-0.35783765,-0.6295203,-1.5096269,0.8643159,-1.4040344,1.9395115,-0.026748732,-0.49768275,0.70735365,-0.05244838,0.73142385,-0.53527874,-0.66411144,-0.11753233,0.89157504,-0.33460075,-1.1587564,0.1421506,0.8536229,-0.09376267,0.3203215,-0.63665676,-0.83987355,-0.3310927,-0.23457478,0.018989593,0.6299316,-0.90288997,-0.6588546,0.60471654,-0.5677215,0.8465935,-0.083273105,-0.1787396,-0.59342885,0.34148344,-0.7951997,0.17638907,-0.060439974,-0.7723146,0.43923032,0.115941435,0.65459967,0.24453591
RealESRGAN:ava_images___273896,RealESRGAN,ava_images___273896.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___273896.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___273896.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___273896.png,train,-1.9938105,-0.8904741,-1.4651568,-2.5911589,-0.7062636,0.49370873,0.8013465,-0.8833258,-2.333151,-0.07515815,-0.9023308,1.3750026,0.15733737,-0.9146233,1.5598612,-0.879788,0.74308825,-0.17292273,-0.20002377,0.020558197,0.09680032,-0.10139638,0.14186145,-0.4761266,-0.59089714,1.0296429,-0.16118544,0.3188165,-0.06156771,-0.6236688,0.5299137,0.16036259,0.6322418,-0.42727476,-0.15511191,0.3182265,0.24448206,0.3888358,-0.9072871,1.3878611,-0.14737415,0.03426197,0.14650673,0.54177535,0.43058115,0.53036153,-0.1874448,-1.1715567,1.1606795,-1.1695505
RealESRGAN:ava_images___276910,RealESRGAN,ava_images___276910.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___276910.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___276910.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___276910.png,test,3.1001189,5.170434,-0.31641805,2.7073975,4.1358333,-2.2635288,2.7805748,-1.1233503,1.4743987,1.7460468,-0.76972836,0.34279412,-0.06704521,-1.6413364,0.2033425,1.3289269,-0.97087383,-1.3570788,-0.7698446,-0.13324998,1.7014587,0.8875222,-0.7214115,0.82041866,-0.33508348,-1.2115426,0.7932373,-0.7530056,0.85312307,-0.042661622,-1.8121521,-1.1552771,2.416927,-0.35986143,0.8465171,0.6272098,1.4478581,-0.19257936,-0.116502054,0.2810618,1.4275608,-0.51639557,-0.32212073,-0.20754376,-0.7195699,0.59097487,-0.86709666,0.058259472,0.46939394,-0.048842505
RealESRGAN:ava_images___277109,RealESRGAN,ava_images___277109.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___277109.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___277109.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___277109.png,train,0.06343824,-1.026614,-1.6336243,-1.9137319,-3.0462153,-2.882596,-1.3535736,0.6752217,5.9655046,2.2847414,0.80575645,0.55886614,-2.0512056,-0.053738534,-0.93431264,1.5795672,1.1402794,-0.29811633,-0.024481796,0.43395838,-1.1433792,-1.6471066,-0.21548967,0.89036465,-0.3163916,-0.42403942,-0.100048125,-0.7148634,0.5022904,-0.6474628,-0.39081857,0.35556147,0.34046656,0.7341418,0.5379447,0.70463455,0.096126124,-0.35389468,-0.046561874,0.30085784,-0.8620622,0.19709805,0.58768356,-0.39703026,0.4041408,-0.12108317,-0.16569105,-0.40882677,-0.37189966,0.5268815
RealESRGAN:ava_images___278449,RealESRGAN,ava_images___278449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___278449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___278449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___278449.png,train,-3.26548,2.4636471,-0.51880765,-2.6021729,-0.19500774,-2.3418145,0.58544546,-0.45856437,-0.16006777,-1.2480165,-0.05494684,0.25791705,-1.0091351,0.76933247,-1.3773627,-0.64173365,-0.12535632,-2.399194,-1.5474154,-0.37746277,1.6490446,-0.004788637,-0.27699038,-1.1278183,1.7305967,-1.073254,0.8601411,-0.8150524,-1.599962,-1.2516251,0.96684176,-0.78919005,1.1457291,-1.7380052,0.04461521,0.3043912,-1.3314251,1.0071528,-0.5533389,-0.8671445,-1.1642604,0.09599283,-0.456752,-1.021956,0.9467095,-0.05443544,-0.4509076,0.6807359,-1.5424815,0.8045552
RealESRGAN:ava_images___280780,RealESRGAN,ava_images___280780.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___280780.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___280780.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___280780.png,train,2.7167256,-1.3580823,-0.8561369,1.2424021,1.05433,-0.26561582,-0.08892016,0.99516666,-0.88647205,-0.6783324,-1.4263601,-2.069545,-1.0412567,0.0010397136,0.81794214,-1.0954984,1.1195354,-1.1655269,0.5603401,0.112522855,-0.66201854,-0.6998496,0.21866362,1.1109858,0.9850392,-0.035527274,-0.8046035,0.59235203,-0.5813003,-0.3283742,1.8415616,0.7623985,0.09479785,0.041377917,-0.806257,0.40506512,-0.23831986,-0.23726818,0.6257173,-0.048456937,-0.18406233,-0.36915368,0.3037505,0.6608299,0.976074,-0.29893762,1.2134347,0.5123986,0.5930542,1.1893064
RealESRGAN:ava_images___281,RealESRGAN,ava_images___281.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___281.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___281.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___281.png,test,0.4395776,-1.5223132,1.8939505,0.4910397,-0.5700963,1.0064842,-0.4586788,-0.33938476,0.23112357,0.052541576,0.45220393,0.8438497,-1.6183114,0.4751246,-0.14918798,-1.1205399,-0.14264476,0.8040515,0.45681456,-0.021193342,-0.060843654,0.6640488,0.07129719,-0.36607343,0.4470339,-0.7095091,0.74596626,-0.65417874,0.19665295,0.5563309,-0.020817034,0.0909228,0.91328746,0.7566061,0.5705292,0.073747545,-0.13265276,-0.14383394,0.14245126,0.5362416,-0.36127168,0.13663271,-0.14791757,-0.51398355,-0.33653334,0.07258478,0.016145304,0.5186768,-0.40546158,-0.32442588
RealESRGAN:ava_images___282272,RealESRGAN,ava_images___282272.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___282272.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___282272.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___282272.png,test,6.8646736,3.639777,-0.8547534,1.8741441,-1.996762,-2.4270573,-2.2280421,-0.6294365,-0.9245925,0.2817072,0.7458793,0.4013291,-0.8189458,-0.7387809,-1.1036525,-0.22122549,0.31141064,0.7111783,-1.1368024,-0.73949254,-1.2245541,0.5148544,-0.6305791,-0.65767145,0.8017727,0.45411637,-0.19485521,-1.0553098,-0.08128576,0.7009067,0.43290734,-0.38083825,0.09582257,1.3662143,-0.89766467,0.8713969,0.08560555,0.80581295,-0.36166382,1.327974,1.6748064,1.1900212,0.098047994,-0.23497128,-0.5182843,0.12547481,-0.26576883,0.29478505,0.058904976,-0.49126875
RealESRGAN:ava_images___282801,RealESRGAN,ava_images___282801.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___282801.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___282801.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___282801.png,train,5.934016,1.7638738,-0.88755274,3.6031623,-4.2834387,-1.7176362,-2.2287745,-1.1318685,-2.6806648,0.51128453,0.09232128,-1.5243623,-0.5644602,-1.1370606,0.8600583,1.565676,0.65284073,1.5028138,-0.975699,1.2934325,-0.80757517,2.0901384,-1.0990108,-1.306252,1.0798402,-0.5445773,-0.5216604,-0.5255766,-0.99340373,-0.4234666,-0.7675038,0.3586232,0.91110307,1.4775742,0.08156818,0.47379923,-0.56906486,-0.025798202,0.07479366,-0.44902575,0.46053696,-0.7024355,-0.542713,0.63453704,1.4541926,-0.75291544,0.4047408,-0.005297751,-0.4600379,-0.050209865
RealESRGAN:ava_images___28323,RealESRGAN,ava_images___28323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___28323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___28323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___28323.png,train,0.13578656,-2.0351205,-1.186543,-1.119469,-0.9830443,-1.3179568,0.025046557,-0.35012552,1.5131505,-1.1535288,-1.0902255,-0.95203835,-0.12534803,0.24638866,-0.35508758,0.08179572,-0.34278747,0.64369357,-0.64044714,-0.25404593,0.5170159,0.62815505,0.9249321,-0.654389,0.4596644,1.4577203,0.4429292,1.0678767,0.027665429,1.05753,0.4631691,0.6489867,-0.3079257,-1.0868971,-0.28481805,0.24034195,0.02496992,0.98478043,-0.83154595,0.4103095,-0.3111102,-0.8977574,0.30555806,0.60967016,-0.5050155,-0.8442813,0.5809593,0.44630992,0.42820784,0.14532556
RealESRGAN:ava_images___283891,RealESRGAN,ava_images___283891.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___283891.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___283891.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___283891.png,test,6.3057384,2.5652268,0.2122922,1.5900915,-0.10502553,-0.4370842,-1.2288902,-0.5898588,-0.39953798,1.0656098,-0.05859053,2.2677581,-0.49649572,-0.67654437,-0.29674762,0.66641575,-0.6842638,0.26535204,-0.9940577,0.27167225,-2.4649773,-0.94129395,0.27049938,-0.84707695,0.15652859,0.37319863,-0.8821445,-0.15528446,-1.0845598,1.3845054,0.94119966,-0.5238519,0.08617365,0.05767566,-0.18515016,-0.27541128,-1.4927775,0.78356737,0.8780168,0.6035054,-0.5744378,0.89879096,0.39776233,-0.71192986,-0.42182812,0.091398835,-1.5603067,-0.19106498,0.4917461,-0.034930557
RealESRGAN:ava_images___284084,RealESRGAN,ava_images___284084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___284084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___284084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___284084.png,train,0.14724302,-2.8737862,-0.25318283,0.6295037,0.35593274,0.21167254,-0.13251902,-0.16514254,-0.19202079,-0.35505942,0.064997315,-0.480501,0.005262524,-0.6025994,0.02963376,0.27499944,-1.1081775,0.29701266,-0.4092355,-0.3728911,0.21756439,0.24542461,0.398764,-0.21521953,-0.15988983,0.41673002,0.70998764,-0.079621196,-0.041918337,-0.34904885,-0.28274298,-0.24261212,-0.7242429,-0.094840184,0.14060715,0.38629523,-0.441189,0.1583181,0.5266017,-0.097603306,-0.67302525,-0.5088177,-0.43612748,-0.40660134,0.2897246,0.33118266,-0.10057446,0.32429424,0.11214253,0.02878362
RealESRGAN:ava_images___285041,RealESRGAN,ava_images___285041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___285041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___285041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___285041.png,train,4.806022,1.7576506,-1.5863383,0.43424547,2.2161067,-0.44443035,1.5079672,-0.46923915,-0.65840864,0.4277412,0.24409214,0.7596988,-1.7169616,0.9637314,0.33903214,0.34417483,2.8827846,-0.5547042,0.86737245,-0.82133824,1.0970759,0.22008851,0.43455502,0.022661045,0.27164117,0.69179773,0.8471956,0.51554286,-0.07943717,-0.11117798,-0.35711604,0.58118534,-0.451277,0.016747072,-0.5492207,-0.105023935,-0.810035,0.7859384,0.21931067,0.08379075,-0.75389516,-0.13055226,0.30478576,0.55485344,-0.9515872,-0.22234827,-0.026987955,-0.29962546,0.071525246,-0.28808695
RealESRGAN:ava_images___28621,RealESRGAN,ava_images___28621.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___28621.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___28621.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___28621.png,test,-2.244171,0.6136706,-1.62765,-3.9118047,-0.7925176,-1.5217067,-0.4854076,-1.3194727,-1.2740183,-1.5317315,-2.299441,2.2159243,-0.73181885,-2.1844637,1.1950712,-0.32379135,1.0453465,0.030236334,0.6911483,-1.5228235,0.5117341,-0.28259897,-1.1914784,-0.4345473,-1.3221009,0.2645367,0.01080057,-0.21329644,-0.58224696,-0.7499676,0.86352193,0.597533,1.4291165,-0.68392754,-1.392885,0.043148175,0.50666493,-0.32482657,-0.44062063,0.99672544,-0.77113825,0.6585103,-0.1277085,-0.101583645,0.53579736,-0.20635872,0.3755861,-0.33074906,0.49246064,0.30365086
RealESRGAN:ava_images___286848,RealESRGAN,ava_images___286848.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___286848.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___286848.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___286848.png,test,2.886429,-0.5786097,-0.93797934,1.51039,0.9977714,0.10085946,1.4707923,-0.2825542,-0.4930886,0.35231355,-1.7030473,-1.4277418,-0.91724277,-0.58231604,1.160492,1.5887029,1.4096217,-0.43763793,0.1741929,0.42357135,0.02640488,0.92340875,-0.52336645,1.8173139,0.60819054,-0.558366,1.5529957,-0.18704116,0.13139568,-0.32730132,-1.8537672,-0.3303117,1.1146607,-0.7064825,0.68752,0.40462902,0.6251486,0.41708353,-0.20359662,-0.24664223,0.8929235,0.014113545,0.39402384,-0.23940948,-0.20251563,-0.15032119,-0.8880254,-0.1805205,0.37873492,0.9255831
RealESRGAN:ava_images___289007,RealESRGAN,ava_images___289007.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___289007.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___289007.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___289007.png,train,-0.95891064,-1.2741795,-1.0426253,-2.2769046,0.63840413,-1.6442937,-1.0358868,0.35533357,-1.1998755,1.4322627,-0.24721944,-0.1775099,-1.0278332,-0.63994604,0.71914464,0.64021945,-0.6849309,1.1540853,-0.29342178,-1.540946,1.0785576,-0.577988,-2.0219977,1.1179506,0.76455957,-0.43405724,0.60191596,-1.790885,-0.5680396,0.81695783,-0.8595579,0.008884206,-0.8813271,0.012738377,-1.3444313,-0.6919811,0.012546882,-0.7615559,-0.17296216,1.3612168,-1.2945278,0.30872217,0.42296782,0.5446947,-0.28061858,0.11903949,0.43344307,-0.07690717,0.59756064,1.2446398
