sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049,vgg_pca_050,vgg_pca_051,vgg_pca_052,vgg_pca_053,vgg_pca_054,vgg_pca_055,vgg_pca_056,vgg_pca_057,vgg_pca_058,vgg_pca_059,vgg_pca_060,vgg_pca_061,vgg_pca_062,vgg_pca_063,vgg_pca_064,vgg_pca_065,vgg_pca_066,vgg_pca_067,vgg_pca_068,vgg_pca_069,vgg_pca_070,vgg_pca_071,vgg_pca_072,vgg_pca_073,vgg_pca_074
PASD:1024x768___4669754441,PASD,1024x768___4669754441.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___4669754441.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___4669754441.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___4669754441.png,test,10.569775,-6.2578545,-4.5383224,11.735071,-17.489634,1.3248031,7.4403796,-2.9135172,-6.2258987,22.434338,-5.417098,-14.212141,-1.3604198,13.277298,-10.773032,6.9204507,-7.2034245,14.744013,-11.434738,9.638198,6.7017794,-4.83,-4.172974,0.9999467,-1.4410634,-1.0531679,-6.8215294,6.084847,-17.218277,0.87938607,14.333286,-3.8573875,-9.791584,4.638538,3.5267882,-6.2090883,11.4421835,-0.024569772,-2.937818,1.6901623,12.652003,-5.3940377,0.9024565,-0.19308269,-4.9245853,-2.2795577,-2.0732841,-3.5712938,6.27651,1.5349603,1.5122497,5.3567643,-3.3493125,4.3869724,1.8566873,-5.955781,0.287177,5.676382,2.989867,1.8144317,-5.7925506,1.2098227,-1.6891079,-3.970337,-1.0639181,4.476234,-8.765786,-1.5036625,-6.6668887,0.34981084,-0.7540461,0.7833183,4.171469,0.825908,-2.565125
PASD:1024x768___4702733058,PASD,1024x768___4702733058.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___4702733058.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___4702733058.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___4702733058.png,test,-13.3616705,-11.562811,12.56264,-3.6583061,18.162998,10.491455,-6.894298,-3.096746,-0.6342523,-0.28294003,-1.7192495,18.967497,-6.203494,-7.291514,-5.506345,-0.28100872,1.4833674,-5.4331036,3.171276,6.1894197,1.7379272,2.582359,7.083621,11.654467,0.18844664,-9.208973,6.547914,3.5422015,2.0951343,1.1304393,-3.900413,-4.099096,3.0984795,-1.937503,1.1168095,4.532218,6.7017446,6.967925,3.6266031,-0.22206989,-0.51628876,1.7388126,0.6847137,3.5585468,0.70120937,8.274035,-1.0226041,2.0104308,0.6832918,1.2424896,-2.8344834,-0.43830478,-5.364191,-5.3381624,-0.15620828,4.854161,-0.59871006,-2.0561762,-1.2215722,-1.3780768,4.3454475,-2.7629213,3.1223233,-7.1265883,-1.4430175,6.7450027,0.62761366,9.61558,2.5101624,-0.112445,4.086148,-6.7333446,-3.336784,2.4595969,0.8037858
PASD:1024x768___4962875195,PASD,1024x768___4962875195.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___4962875195.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___4962875195.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___4962875195.png,test,-11.110535,-9.7024765,-4.1050735,13.1213455,1.5564444,-3.695561,2.631672,-2.9990897,8.80514,2.907072,-1.9383447,8.576533,7.4664297,-0.54249847,-0.39376193,-12.362849,9.409874,-7.474951,-6.7164307,-11.085219,-5.358783,3.7091036,2.4986296,2.115322,3.3206244,-2.892602,7.96567,-1.5859902,5.135407,0.7748332,3.0782287,1.7189903,-2.623678,4.9984407,-0.651215,-1.6159756,4.858913,-5.5626903,1.9834554,2.4504163,-6.1028624,-2.181902,7.559866,-3.3469486,0.5570501,-8.0744915,2.9400759,-0.040264606,-3.2315722,-0.18018162,0.3979223,-7.76128,-4.236968,-2.5944066,1.35165,2.4376235,-4.134299,-3.1627,-3.5395396,-1.0874643,-3.3470159,2.0508063,6.700182,-4.815017,5.6383634,1.7221953,-2.5059233,1.3598115,-0.2047512,-1.5782228,-3.0209956,0.55608547,-2.7999055,-1.3456267,-6.181695
PASD:1024x768___5398199748,PASD,1024x768___5398199748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___5398199748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___5398199748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___5398199748.png,train,-10.813372,12.855711,-16.124998,25.495657,-4.801729,-11.514656,-2.0877156,-7.4903116,-10.761288,4.8914,-0.761806,3.3453197,-2.7373266,3.1142366,-9.115027,-3.0900688,1.9202323,8.366789,-4.5454526,0.2966237,4.996393,-8.601984,3.970004,-3.418281,3.8964453,-0.6120106,-2.0136185,6.648688,4.110085,5.274871,-2.2498565,6.744967,0.27863276,0.2549832,-4.09313,3.9317453,6.890841,5.2816553,-0.15042925,0.7674122,-2.2922318,3.3590002,7.370206,6.3891096,3.7556496,-1.485466,2.1930935,3.4523997,3.875268,4.527312,-3.2495415,-4.822598,0.24549532,3.393541,0.381912,0.49081558,1.2174957,-9.550741,-8.452148,2.0691595,4.97701,0.6119517,3.6797836,3.962322,4.400185,0.36166573,5.162817,0.6552788,1.0665958,2.0122602,-7.6083264,-1.6280041,4.500903,0.5013414,8.810937
PASD:1024x768___5485090581,PASD,1024x768___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___5485090581.png,train,-20.519352,3.510745,-4.7755322,15.126263,16.645042,8.900955,1.7586627,-6.2135744,1.2739558,-2.2660863,-2.7192056,6.6970215,7.4113326,-2.9206913,-3.1794927,-1.6656957,13.560627,-10.888298,1.0375811,-0.6659118,-5.4460144,11.34078,-5.4089136,12.934183,4.2969756,-1.2414744,-0.37836647,-6.3877845,3.4451668,-3.2763572,-5.296213,-4.959891,-0.15717226,4.1767855,2.4103658,2.636429,7.6799207,7.104821,-0.28112602,-1.7838869,-6.4305534,5.0625944,3.5428505,-2.2790523,-1.5617962,-1.0227716,1.1629231,7.7134576,-0.6682644,-1.5090382,-0.9327407,-6.77085,-10.901566,-0.31206018,4.221854,5.925894,-7.958389,2.3629217,-5.526392,-0.51798797,0.39874148,-1.6331155,0.545272,1.2079986,-0.045407653,6.804042,-0.91010547,-5.6940317,-0.038660645,-2.928943,-8.437124,-5.478747,-2.6555245,1.2944119,6.855135
PASD:1024x768___5895477446,PASD,1024x768___5895477446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___5895477446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___5895477446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___5895477446.png,train,92.37846,57.182034,12.371735,41.390343,23.972757,-40.21953,38.852455,55.727913,23.355507,12.859781,-25.975056,50.944557,-58.254932,26.550858,-11.734849,-3.3695164,2.9407518,-36.8656,36.385387,-33.43762,11.170558,9.779801,-8.16038,26.596895,4.6136947,-6.963791,-1.5185635,-0.5359497,-26.509205,-11.231755,5.21237,-5.8692865,40.20397,-27.73987,2.5291078,-6.8754826,-31.738367,34.583862,-4.826525,-5.8825006,21.125889,4.7993183,34.995132,6.055949,-21.326551,38.589466,-29.963747,29.411026,74.672195,-37.673107,-4.3236837,-40.818054,28.249315,-20.70931,26.57993,-2.1824684,-33.627464,-19.316484,-10.402349,9.457717,-1.2262726,-15.238411,-10.618505,1.9249208,-10.986099,-10.3506155,-2.1377587,-12.6520195,14.315439,-2.8654857,-21.212572,26.41138,0.3514961,15.510569,-0.3554399
PASD:1024x768___6326442580,PASD,1024x768___6326442580.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___6326442580.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___6326442580.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___6326442580.png,train,47.563885,-1.0747013,-10.8522835,-53.8853,-2.9331517,-0.8115931,-1.829648,-7.410015,13.532301,-8.017164,-6.709956,-27.16284,-18.110329,11.299737,-11.889941,-39.276154,6.473135,31.901533,-9.485166,-12.825637,-16.718695,-16.880907,-33.7404,-6.138255,13.1241045,15.709396,-26.849031,50.520603,-5.8997464,-27.090977,6.479416,-13.525387,3.5584702,30.9415,-4.394287,22.077715,7.981033,-30.469156,4.96966,2.6980753,9.503027,4.4952416,23.98461,-49.15621,5.9396315,7.8291354,59.98037,27.947369,23.806528,-25.318993,8.511346,35.58583,-12.136963,31.370512,-16.558992,4.088187,-25.049719,15.3013735,23.386604,4.421031,14.123323,-14.0034275,-11.009701,0.82221985,27.012548,17.37468,21.415348,25.038313,-13.7252655,28.283154,-26.397808,-4.285752,-19.74644,21.119585,-35.716354
PASD:1024x768___6470955539,PASD,1024x768___6470955539.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___6470955539.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___6470955539.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___6470955539.png,train,16.905952,-23.569145,-17.945526,8.21586,38.772198,18.88018,18.649452,-12.647105,14.53599,-8.35319,8.579891,-14.443728,5.138029,-7.26747,14.960811,15.888512,-0.43892384,9.277266,0.61777484,-21.81068,11.355236,-30.043352,-2.039288,-11.441036,3.876556,29.35032,-18.594543,-1.7529618,-7.9674582,-13.356627,11.452176,-1.4403616,-6.9961147,-22.677013,1.5101953,-7.9202137,17.816858,10.784605,18.623907,0.993027,17.508255,-19.122677,42.076916,27.015423,-12.978363,5.662724,29.669716,-6.7904224,-22.499037,14.626024,17.678135,-5.130215,21.749716,-3.0113926,-29.628447,48.541527,10.950983,23.637915,6.638173,-29.094246,-6.8627057,-12.910057,-1.5161843,8.8623495,-54.46702,-29.051453,23.693062,-8.480621,14.730319,-29.069023,-4.720793,-11.680416,17.286013,27.837456,15.650299
PASD:1024x768___6657341905,PASD,1024x768___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___6657341905.png,test,-16.555332,6.5123224,4.6681247,3.6912696,10.446181,13.274569,2.9634943,-4.158539,-1.2179251,0.3902868,0.654135,-1.3785589,1.5950029,9.430613,-5.4256916,1.4625187,13.943923,-3.7249303,0.314466,-0.12633252,-1.6766286,7.121527,-5.150456,5.998698,1.3145058,-0.9309068,2.1607015,-4.8896794,-4.426006,3.6067004,-1.6921976,1.2834997,-0.4440137,0.5297332,-0.92720205,2.4413457,2.3935046,3.0175982,0.94650364,-0.5514679,-7.690637,7.9945707,1.067197,0.32531232,2.6488252,-0.67450917,-0.9103135,0.2809708,0.91718566,-1.6939323,-2.8133957,-1.182373,-0.41999972,0.5999129,-1.2281096,1.6293508,-0.981653,-3.3506484,7.7285757,-0.25611997,-1.32196,-1.5812285,-2.3532796,-4.0312796,1.0028172,-1.4628904,1.415981,-1.0852505,1.9522355,0.3237443,3.7964616,0.92324895,0.9037524,-2.879215,0.87116575
PASD:1024x768___7188136873,PASD,1024x768___7188136873.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___7188136873.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7188136873.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7188136873.png,train,-23.194706,5.7605534,6.1409025,-5.850717,-6.515218,13.933481,-8.911911,1.5885954,7.5365977,2.8782382,-4.8892655,-8.496057,-5.1602955,8.241042,3.5018353,9.29314,-8.382925,6.258344,4.705132,9.91675,3.2312376,6.8730426,-10.029265,-4.8013153,-4.068368,14.650812,4.135806,14.147388,0.8188267,-1.4556125,-1.334482,-10.220289,-4.5717916,-2.2897873,-1.0944374,3.4296007,-2.7023773,1.5472898,-1.0828581,5.467699,8.211603,-3.8667865,1.8327711,-11.188866,5.2507367,-0.41952294,4.85649,1.0804316,10.646174,-6.346352,6.819648,9.005506,2.1413002,4.9608603,4.320616,5.7738957,-8.118741,3.8524926,1.7742593,8.536893,-11.963024,3.1563053,-4.507286,-0.366062,3.2583723,-1.9910127,-1.3958759,1.5820404,-1.0419021,3.3775856,1.6683351,8.479383,-2.806896,-0.43867812,-3.5142162
PASD:1024x768___7229767436,PASD,1024x768___7229767436.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___7229767436.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7229767436.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7229767436.png,train,6.4468536,-8.655594,-5.1247435,55.719223,-32.0048,9.747704,-25.486069,-2.0176618,-22.219315,-8.853119,23.245743,27.586859,-6.676762,5.783767,-0.37555808,-25.29327,-43.102867,6.924787,10.924978,3.1559422,-14.764011,1.5520582,19.70792,-49.12209,-13.082013,18.385735,8.302248,30.279284,-36.95409,18.281536,-0.13179374,-24.564085,0.04875934,-41.67897,1.1434892,20.834057,-19.456589,61.353703,35.134075,25.536247,-35.854313,29.656483,4.949569,18.229012,-65.30296,6.606994,39.808002,-10.346754,-13.6359625,21.049402,53.36536,39.73236,26.049438,11.0830765,36.64415,-17.726719,37.24157,-19.100693,19.705542,-1.5345107,-19.510014,-1.6470599,-17.026129,11.289869,-9.135896,52.719757,7.968331,-18.087439,3.3072581,16.209444,-13.869707,11.292519,-38.295074,-8.15246,-14.8222065
PASD:1024x768___7892635308,PASD,1024x768___7892635308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___7892635308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7892635308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7892635308.png,train,13.969734,-27.047916,4.564565,37.116077,-50.361217,-1.5351264,-2.344047,-4.4737315,1.9316959,12.332544,1.6833069,10.668569,9.915491,-11.222537,-0.7056567,-11.339044,25.898643,11.014259,-15.44149,-29.057213,4.845871,-16.461752,13.848626,16.766447,13.622103,-15.579092,20.779696,15.582395,13.287279,-13.254898,1.2342594,-26.260094,25.22769,-12.490226,-23.167562,1.585187,6.942677,7.077431,0.58690596,12.768282,-13.71897,-32.36638,-12.140975,-20.307037,-4.2460594,-1.6995001,16.509945,2.2186308,-15.675603,-15.988635,2.2791357,21.462898,1.5529904,-23.555723,-4.0803976,-1.3853419,-11.036351,-21.020641,-0.6332905,9.717071,-20.970537,11.378126,72.15931,-40.724884,35.625267,-4.1965466,-18.187267,6.669663,-4.6881924,-5.839589,18.336521,-4.776354,-2.6204827,5.2796297,13.260275
PASD:1024x768___7971560974,PASD,1024x768___7971560974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___7971560974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7971560974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7971560974.png,train,-10.909393,-20.178024,0.8965904,31.317356,-7.072283,-24.20848,-1.944756,3.7652707,3.6389594,20.483242,-14.733346,12.59111,4.5336523,15.200173,3.9273043,-21.0127,3.539997,11.88604,-21.579521,-15.715948,-11.311913,-2.0142484,-5.1058693,-23.604479,2.14856,7.964667,3.6069353,14.80601,-3.214806,-12.583595,7.743535,-2.1025114,-21.10154,5.301676,-19.496288,-9.542972,16.454752,-4.2179174,-4.952275,17.286116,-7.413502,3.5954816,3.3430314,0.695897,5.0393934,-4.193034,-3.4758224,10.388896,4.8900704,13.237039,2.8773706,-13.878878,-8.675395,-19.640963,18.01458,-6.784963,-14.519671,-14.93968,-16.077919,12.711219,-4.3476515,-4.2077394,-0.78654784,-11.022503,6.4872003,1.3871561,31.336102,-28.602537,-17.604023,10.465672,8.677133,30.1954,8.244793,8.472735,8.313455
PASD:1024x768___8072879274,PASD,1024x768___8072879274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8072879274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8072879274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8072879274.png,test,-3.2713737,0.49839783,21.079582,5.2317123,-20.966154,-5.9650826,3.0908985,2.2733002,-4.227571,11.353152,-13.956222,-13.737039,-6.257148,2.2661006,-2.78713,5.876336,-6.8921785,-4.3742647,-7.3236575,-4.222499,-7.5168047,2.9826896,-7.724037,0.44835746,-8.758095,2.8303359,-6.901834,-10.508695,-1.48025,1.667018,5.1441565,-1.8525373,-0.6356343,5.2581863,9.9583435,-6.667532,-5.028205,3.432778,-1.7368693,-8.369312,-0.19847322,0.10762489,-1.1986583,0.07804692,-1.3233359,-2.9485304,6.295624,0.44679546,1.6208342,3.0700054,-1.0643169,-1.3825179,4.7932324,-4.4620657,0.8349016,-1.7201552,1.4167936,6.3612237,-1.8626466,0.19108868,-3.5118995,-3.9242992,0.8298913,-7.6728244,1.5703938,-1.3184026,-3.7358956,7.2197723,1.5888722,-3.0122638,-0.44896495,0.6191899,6.52712,5.156638,-1.2707292
PASD:1024x768___8077318332,PASD,1024x768___8077318332.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8077318332.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8077318332.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8077318332.png,test,9.728836,20.587534,17.549637,14.059166,2.8085866,6.0546083,-1.8064547,5.6779065,24.406822,4.128834,1.9503286,6.437745,6.722026,11.226488,2.9722428,7.572686,7.100102,1.2470767,-1.2989013,-14.538153,-1.2932329,0.20727074,-10.30453,5.6235766,0.7986958,-8.825787,-8.277101,5.5244336,3.8678942,2.016016,-6.11876,3.956819,-5.887759,0.60255,4.4072547,-6.9649267,1.3873142,-4.597135,-7.745665,4.1381164,-5.9461374,-4.0674243,-6.856183,-10.860475,1.0549402,10.112842,7.3161063,-3.1110473,-7.347452,7.844368,3.6511688,-11.657675,3.8059702,3.0899866,0.006021738,-5.5704536,4.6947,-5.0471544,-0.8990276,-1.8821137,-6.7486415,-4.2612853,-1.8815563,-5.196837,-7.173609,-4.598091,0.048855543,2.9116313,-7.4203033,2.7131822,4.1701894,-1.6222603,-3.7186284,0.042547703,6.917001
PASD:1024x768___8096129179,PASD,1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8096129179.png,test,9.902508,3.0026636,-24.886988,-17.168215,-6.600444,-5.0266876,-14.97068,-4.156753,10.327219,-3.407796,6.0254593,-18.985395,-8.921289,-8.249246,-3.6633258,-14.618062,-1.5498981,5.595634,-10.585324,-2.7290485,-6.308835,-6.8177514,-6.374606,10.073003,8.042824,-0.27483785,5.8942075,1.930426,-2.4600205,-9.412921,0.8326938,0.6472368,-7.9463806,-1.5807863,12.022704,0.10960293,-3.8124838,-9.4849825,2.040648,-0.50650823,-7.704091,10.218927,-0.43582082,3.2949712,-4.9418335,6.622681,3.1959448,-5.8890038,6.4781146,-16.504879,0.8563254,-0.640227,4.0483313,9.584809,-2.2629464,2.173398,6.0228705,1.5950955,3.0061715,-2.3275328,8.049973,0.42570293,7.4059324,2.0837665,4.353547,-1.6229761,10.1061,4.0565777,7.080745,6.8737745,-8.9306135,4.891464,-1.5464833,0.2712776,3.6972654
PASD:1024x768___8209638994,PASD,1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8209638994.png,train,11.758068,-18.42138,-7.169528,15.714428,39.171055,25.36011,-12.386742,-34.407143,17.882812,-8.147808,-11.047692,1.6890826,-14.424966,0.64693105,15.205058,-11.301574,-6.367878,-4.7087483,20.142365,-22.784193,9.653204,-22.089329,14.89637,-10.373153,4.391194,-21.265451,-7.6696177,-32.090294,-2.7153354,22.124332,9.908073,23.938524,-15.636324,22.180859,17.14393,10.693876,7.556831,3.9071896,5.050988,1.8782532,24.189095,0.0762738,-1.4329673,-31.060852,-6.026655,8.714768,13.252366,-27.533504,12.73401,13.354578,-5.023362,2.8763256,-6.493918,-5.4231157,15.312157,5.2493515,-2.3105974,5.840256,-22.657085,11.3637085,-3.018096,21.835863,6.4154377,10.956843,13.611477,-12.5940695,22.925808,-1.8690838,-7.4860153,-5.4508457,2.5871453,-3.7189827,-8.890502,-56.902515,-54.027313
PASD:1024x768___8463119506,PASD,1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8463119506.png,train,-27.582949,14.683572,8.06026,5.5492086,8.070302,8.578306,-1.4240274,-6.458389,4.3014717,1.3820198,-3.74043,-1.8328352,-2.7511504,1.4400854,-2.0223458,2.573193,7.9595146,-8.249567,-4.0928063,-5.2052794,-9.946121,4.7331843,-5.334869,8.072955,1.0341866,0.45942086,1.9131975,-7.5965123,3.6837754,3.822856,-1.0955484,-1.6850988,-1.854008,7.7898717,1.1707803,6.3409243,1.735912,5.5101447,-1.2623701,1.8569794,0.9945164,6.4285736,-0.12293053,-1.7752628,0.39286423,4.061942,0.0511539,4.593338,0.5379672,0.6382159,1.8706765,-0.746173,-1.6467086,0.83453655,-0.45559025,0.6781222,-1.1230917,0.122630924,-0.595116,-2.043145,-2.9587708,0.909309,-4.6611342,-3.1355064,-2.8916216,-0.6626605,3.6988692,0.26614663,-1.8828561,0.21025026,1.6295727,-1.7685366,5.6039414,0.46441597,-1.073092
PASD:1024x768___8658407746,PASD,1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8658407746.png,test,21.471981,-14.628719,10.268409,-3.340084,-29.861265,-5.559743,-13.410654,1.3366921,-4.982347,-4.76217,-4.529231,10.301811,12.579812,13.93438,7.4365892,-11.0655775,-0.31143713,8.076788,-6.849762,-8.147483,5.5929585,5.244614,1.7023616,-3.606526,5.117961,4.1841683,4.258837,6.240178,-9.011981,-8.376884,4.2537823,-16.631157,4.6394663,-7.3222365,-20.75716,0.09170699,3.0942554,5.8584847,-12.199535,-5.7824726,-7.1602926,-5.6837873,3.2748508,-15.95551,0.45325398,7.795941,-0.115887284,-3.6129942,9.086544,0.004969865,2.2408326,3.805389,-5.673547,-4.1590595,2.280256,-8.308514,7.523005,-0.4764725,4.053524,7.9928684,-12.828421,-3.6406188,10.276826,4.559527,0.88035417,-13.145838,-5.765417,6.1327257,-7.9672422,0.586308,9.009705,-0.94995904,5.119492,-4.2006173,2.087093
PASD:1024x768___9352825622,PASD,1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___9352825622.png,test,-28.76631,13.100521,6.97915,-2.9383957,0.18199885,0.40445197,2.488609,0.47972387,-1.1659241,-5.077514,-4.1565604,-4.541659,2.5868735,-1.1565624,2.5426898,4.3585625,2.422032,-2.5241196,3.948545,1.2693024,0.44310403,1.1642594,-2.5951924,1.5887946,0.24147797,1.3000535,0.4866486,0.66618097,4.5567613,0.9937458,-3.339923,-0.44755915,0.378421,0.08638382,0.31244624,0.82895255,-2.2014823,-0.41066155,0.97696257,1.1234266,-2.2895055,6.0880065,2.6043673,4.064535,2.4754,1.5382195,2.8423243,3.782816,0.6817478,0.7599706,1.1895225,-0.63282603,0.27539492,-2.0611172,3.1305506,2.7679331,1.612518,1.3876878,-0.37281132,0.021347761,-0.6294999,-1.2673008,-2.0617008,1.5027133,-0.55661345,-2.5634265,1.0708336,1.474489,2.0818315,2.9536774,-1.0148602,1.4297917,-0.20677504,-1.7707002,-0.715389
