sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049
RealESRGAN:ava_images___591403,RealESRGAN,ava_images___591403.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___591403.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___591403.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___591403.png,test,-8.537132,5.5564613,-13.7767315,3.6593447,-0.11592305,15.927095,12.798328,2.9221516,-5.290984,-2.6360526,7.4526253,4.56075,1.2406352,-3.025914,0.3901734,6.5445714,4.81422,-6.6925187,1.7580956,-6.5779085,-3.0244198,4.2408605,9.109966,-1.228305,-3.4325988,-6.0290637,2.3041887,-1.1357092,-10.964145,0.13123608,-3.8107178,-7.6305337,4.6235523,-7.246164,1.2539067,-5.4190826,-9.8259325,0.8197062,-1.1349621,0.9965582,-1.250543,-3.5644598,1.8782793,-5.4655356,-0.90398765,-0.7090889,0.7424828,0.47700763,-1.5345039,-1.3319561
RealESRGAN:ava_images___591582,RealESRGAN,ava_images___591582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___591582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___591582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___591582.png,train,-26.44247,15.056343,2.4653032,-5.696543,-3.3345377,-3.3411329,-0.24290085,3.1727743,-1.8040159,-4.715472,-6.4809074,-6.5418487,0.03525579,-2.0517404,3.171815,4.6051555,2.5717115,-1.814524,1.3761295,2.1480052,5.5683575,2.1516094,-0.058529735,-1.273626,1.064668,1.8201802,3.283515,1.8345069,3.00491,2.2570214,-3.4078193,-3.4918337,1.408844,2.1275065,3.6395266,1.419528,-3.0851707,-1.5083649,2.9814982,0.73169756,-1.2173983,1.929879,2.5922203,4.9444604,3.6501763,-2.1130166,1.8679748,6.551465,0.3010012,-0.596002
RealESRGAN:ava_images___591683,RealESRGAN,ava_images___591683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___591683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___591683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___591683.png,train,-16.474451,11.260768,5.7360353,5.767338,1.7045655,6.222621,3.911419,-5.501185,8.048084,3.5181603,-5.776886,-8.622139,6.0930514,3.1750562,-2.740893,6.109942,0.46912193,5.321687,1.6161693,-2.7850697,-6.144882,-1.4999727,-12.263072,7.5084214,0.9201158,6.0303955,3.3948324,-3.7385368,-2.278274,-1.6152653,-1.2708185,2.0119038,-1.870733,-2.9171705,-0.5225504,-2.1366088,3.0359511,-4.359015,0.9910302,-2.6305575,4.066904,2.529492,-2.8070593,4.1498585,-4.5689373,4.3127265,6.863282,-3.3556619,-0.84118354,0.7980165
RealESRGAN:ava_images___592111,RealESRGAN,ava_images___592111.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___592111.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___592111.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___592111.png,train,-3.1006298,-14.584469,-27.426153,-33.334686,-15.101672,-13.34223,-21.80278,27.276274,-3.2374449,-18.463528,2.410251,-5.8824053,-7.604526,10.232748,17.117714,-13.807609,-0.5313344,-18.379503,0.38694334,-1.3838567,6.5464,12.982174,-7.2222214,-15.2278805,12.468513,5.1394663,-3.3297212,6.2214656,4.4617677,-8.002452,17.694025,15.144068,4.5951557,-5.941948,3.8497553,9.30131,14.467156,4.9819565,2.1851723,4.1668134,11.182246,3.7702231,-0.06612456,3.1114178,5.7988443,4.167187,3.2406049,0.8279377,-1.9676938,1.024852
RealESRGAN:ava_images___59306,RealESRGAN,ava_images___59306.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___59306.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___59306.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___59306.png,train,29.587048,-52.016327,4.0788507,-0.6377852,-11.597718,-19.997908,37.041603,15.385435,-34.75556,1.2936654,0.5741279,-31.399418,-32.821716,11.601073,-9.421849,29.968254,-11.6942,-19.492887,-6.635882,8.891983,-5.051033,16.059942,14.27765,6.3509855,-24.661041,-7.112977,11.615897,12.255618,-4.8235087,-10.99271,-2.529048,-0.20166567,-0.23636281,1.0955559,16.951134,18.382404,1.4122459,-21.243155,6.1069856,-1.4943058,-6.4562225,9.812654,-6.870449,-5.555968,-20.900345,8.108926,-8.5252285,4.9486275,-16.167215,-12.02843
RealESRGAN:ava_images___593307,RealESRGAN,ava_images___593307.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___593307.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___593307.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___593307.png,train,-22.45733,20.862211,-16.703487,10.056141,1.1435512,-6.106349,5.35931,-3.6074548,-8.791398,-0.53441584,1.9829733,1.9470739,-5.2965274,-6.0452676,-3.516293,4.580223,5.324636,4.1516232,-0.7366361,1.5153553,-0.5842079,-1.4111837,-1.2400244,-6.346956,0.9858973,-6.780881,-3.6811645,1.6200248,3.5649424,3.3260255,-6.8972216,5.675088,2.4442723,5.550897,-2.4656653,6.2632275,-2.153641,-0.37229204,2.6578016,2.8794906,-3.4063134,-2.0336685,1.0451488,3.121451,-2.722799,-2.8683565,0.90393305,0.83085716,-5.6602063,5.4796753
RealESRGAN:ava_images___593759,RealESRGAN,ava_images___593759.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___593759.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___593759.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___593759.png,test,-4.7582703,17.460062,-13.064417,-3.1224537,-0.4394697,2.4620366,8.202089,-5.9999056,-5.2426825,3.7585688,3.9613793,-0.9246416,-0.35283682,1.373339,-3.358323,3.2635057,2.959159,0.22947693,-4.077524,-1.9516203,0.8668859,0.77327245,5.0843487,-1.6016906,0.70754325,-0.7315731,-3.1570609,-2.8813596,3.1876936,0.33706933,0.20915818,5.119038,3.3981626,2.3743668,-2.870508,5.28698,-0.80097693,-1.0150008,-0.63398933,-1.2510666,-3.7297332,4.459466,-1.1282023,1.1435401,1.434237,1.3591521,-0.05460143,1.9172099,0.7581421,1.6590264
RealESRGAN:ava_images___5946,RealESRGAN,ava_images___5946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___5946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___5946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___5946.png,test,-24.99738,11.1010475,2.8803754,-2.864856,0.30833316,-0.44444817,3.8601027,-0.75814646,-1.5204369,1.2562633,-8.786567,2.0187273,1.2556691,-2.1770759,2.0849445,3.2381938,2.3512962,-6.334175,2.0278864,9.340121,-5.290433,0.8665669,0.88007593,-1.5177363,0.8795692,-1.7924335,1.1277502,3.9401793,1.543264,1.1825783,-6.3405128,-2.3513834,2.8741019,1.0884211,0.5102639,-4.114745,-3.6191568,1.5290709,4.724702,-1.5391904,-1.8503934,-0.7099314,4.2302547,-0.77868044,5.2826824,-1.2034798,-1.9481558,1.2889311,-3.8734355,-5.020107
RealESRGAN:ava_images___596399,RealESRGAN,ava_images___596399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___596399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___596399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___596399.png,train,-16.90731,11.722642,-13.094875,-14.743479,-7.245578,-2.3713748,7.2223115,10.76077,-4.567535,-21.432056,5.9314737,-1.6008966,6.044532,5.8366494,-5.133563,-9.984017,-0.39736032,-2.4500442,-7.2381883,-2.2562585,4.388013,5.991301,7.0718985,-7.840006,-1.6383717,-1.2129886,10.225298,4.552285,-4.249609,-0.925624,7.5008593,-6.43839,2.937906,-5.5183415,0.121549964,-5.948612,-7.7145643,-1.4906323,-7.1308265,-2.2887623,-2.482009,4.3217998,1.8736731,-1.5855637,-4.1826363,-1.5804007,2.6215549,-3.8832388,0.3838302,1.4011703
RealESRGAN:ava_images___597515,RealESRGAN,ava_images___597515.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___597515.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___597515.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___597515.png,test,-5.7353497,6.7923174,3.500761,-6.250074,4.89008,8.805073,-10.57687,-4.800356,2.855681,5.972167,-1.6728952,-1.404675,-5.2516413,11.675592,6.1325336,12.804255,0.2305522,5.352439,6.5707645,2.9798858,-2.5785081,5.6610303,-3.445847,6.2347665,-0.4126144,2.3191874,3.9723148,-0.97465825,-0.71922123,5.4761844,-0.73735523,4.290149,-5.454295,1.424691,-7.44486,-1.2054389,1.474182,2.1068926,1.8987651,1.101291,1.840416,-3.8650427,0.071406364,-4.598523,6.6947727,4.1485868,-4.5328135,4.7794905,4.6652913,3.9288075
RealESRGAN:ava_images___598410,RealESRGAN,ava_images___598410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___598410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___598410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___598410.png,train,80.564285,36.644775,16.424566,-4.14073,19.359459,-26.173977,-23.939676,-67.683426,-9.11743,-8.634608,19.865065,-9.382915,16.78321,-20.524008,81.41461,14.763637,-9.496641,-26.089355,-23.987192,6.5451374,34.903038,26.523388,-38.810978,22.107918,-17.853706,-21.219103,-41.23438,33.968147,-4.5787683,24.561155,31.722996,-27.814255,-11.761669,-5.9153543,-18.314676,-9.494905,4.633902,24.47429,-1.7609029,23.245472,-8.076115,0.71046954,-1.6232885,13.200239,25.600344,-22.235321,6.0322633,20.060581,7.5456934,-16.29921
RealESRGAN:ava_images___600103,RealESRGAN,ava_images___600103.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___600103.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___600103.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___600103.png,test,-20.902773,5.4868336,-2.1716084,3.2789228,8.189582,3.6180918,3.1969042,-4.5694895,-0.770489,1.4738154,-2.2545986,-2.4144776,1.4994504,5.688515,1.4849324,0.029659748,10.652482,2.9485235,-1.8039293,-1.1149881,-3.24959,4.5584598,0.4693302,8.322454,1.4121418,-1.6754088,1.1497067,-4.50459,3.3378472,-0.9417559,-0.75422406,-1.0248959,0.7263641,-1.2478043,-1.5330639,3.3993948,1.774589,0.15049496,-2.8660927,1.7812593,-6.133768,4.0138946,-0.44957662,1.7393838,2.309269,0.87641627,-1.1818017,1.2063081,0.4527042,-0.6837038
RealESRGAN:ava_images___601147,RealESRGAN,ava_images___601147.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___601147.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___601147.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___601147.png,test,19.915207,17.365988,20.906998,-2.5078764,-15.320823,6.551582,6.1514134,-2.9302204,13.220827,-12.690822,-0.6321335,-7.5578604,7.012353,0.51193774,-14.664885,-11.492356,6.8043156,1.8357263,4.679143,-6.6986313,-2.708261,-0.7596911,3.9343743,3.4961467,1.6144285,3.62261,-7.5498157,-4.3054743,12.3550625,0.11395264,-6.3273735,-8.678998,5.2850113,-3.5230355,0.7743367,8.163675,1.9270314,3.984573,4.89645,3.0787551,2.0038795,3.407403,-2.5644498,7.30367,-7.1475925,-0.5655281,1.1790317,2.3577535,-4.5737696,0.7529734
RealESRGAN:ava_images___603206,RealESRGAN,ava_images___603206.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___603206.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___603206.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___603206.png,train,22.094261,-50.67466,-11.576464,-53.444756,-17.277115,35.1208,4.126034,7.7370625,23.879635,11.820539,32.976105,34.44964,-111.5687,-96.69772,49.43847,6.558585,68.9948,50.472492,-26.564524,-6.901989,-41.46102,-4.530342,-11.767957,-22.74328,-38.63691,22.724577,-8.237867,-0.9194888,-8.215422,-54.066456,-10.724521,-19.329546,-7.9230213,49.52676,4.522487,-23.511786,15.455569,4.546047,-45.89279,-16.345505,-1.8382506,2.6969912,21.130846,21.550102,-31.389091,-3.2957559,11.770129,-12.230984,-0.28018808,-3.3532627
RealESRGAN:ava_images___606,RealESRGAN,ava_images___606.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___606.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___606.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___606.png,test,-17.306625,-8.664169,3.9290535,9.434895,14.74285,-2.5844846,-0.033893585,1.1644177,3.4010153,1.0621116,2.2090724,12.484398,6.571816,0.7015415,10.480132,-16.961178,-0.040790558,-2.122863,1.6351656,-13.678816,-0.13011014,-2.2531776,4.7965317,0.5308119,6.8522987,-4.2943935,1.8023946,-4.1229024,4.4811435,1.5857613,4.8520346,-1.7077457,-1.4187553,6.215472,-4.9737506,8.638368,3.031448,0.3991718,-3.8318129,-1.3329688,-3.5902784,-1.5845065,5.7462687,-2.9543157,2.0344143,0.51261026,1.148905,-3.350884,-0.9611869,3.9724581
RealESRGAN:ava_images___606654,RealESRGAN,ava_images___606654.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___606654.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___606654.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___606654.png,test,-8.383841,-0.7567711,-28.241358,-26.350464,-23.314798,3.4060733,-13.749151,23.929659,-5.585915,-17.91278,5.549184,-2.7166257,-15.351578,6.8291106,9.637746,-14.20077,-5.2547874,-15.381664,-6.258585,-6.9256725,13.456278,20.43933,-1.6016577,-5.52837,9.50075,-5.279088,3.5491464,6.3840528,-2.730812,-2.5705624,4.167246,4.446311,-10.40673,2.190832,-3.488115,5.206022,9.016354,-7.319073,0.43373513,2.487024,13.092961,1.2249844,-0.6914903,1.2213105,2.146119,1.4780736,-1.3485359,-4.403581,-2.5463967,3.569391
RealESRGAN:ava_images___608916,RealESRGAN,ava_images___608916.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___608916.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___608916.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___608916.png,test,-15.665189,-3.1089592,-11.572925,-16.584665,-3.4767482,-19.909441,15.537571,6.5270844,-16.26706,4.3371787,20.227417,13.919739,9.764039,18.152258,9.314071,-7.007944,3.0001087,7.637756,1.1761047,5.183055,-1.0764649,3.4243097,-1.2433299,0.46631265,3.0446024,-6.1895576,2.3319912,-4.832827,1.7517321,4.22982,-4.4777527,-6.809365,9.402232,1.9407339,7.850976,-1.3900869,-0.015502334,-3.5418663,4.1130695,-0.20022956,2.2405071,4.4313364,-1.9314777,-4.2964087,3.0600152,1.7330658,5.0016694,0.6376275,-1.1834587,6.2941613
RealESRGAN:ava_images___611089,RealESRGAN,ava_images___611089.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___611089.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___611089.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___611089.png,train,23.028175,10.198726,3.721169,-16.228405,-36.054024,15.195471,11.221594,5.156242,7.9835925,6.700492,-9.47219,8.102921,5.948052,-8.202427,-5.296726,-33.278667,5.094605,-6.740051,2.0695515,-7.4736443,0.08903289,20.12737,3.1473722,-5.815721,-1.7985399,-10.582399,-18.545298,8.107028,-8.53852,-1.4378599,-24.275078,-2.785016,4.22865,-4.551897,16.604168,-4.6184053,-17.266035,7.6611114,8.6067505,-20.065182,6.636304,0.7888516,23.285334,-16.328392,8.651941,-3.6998646,17.484211,2.3641756,-6.5147796,11.741103
RealESRGAN:ava_images___612298,RealESRGAN,ava_images___612298.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___612298.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___612298.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___612298.png,test,-30.788734,12.104435,6.917622,-4.3889194,1.5030079,-2.65717,2.757388,2.4225817,1.6552658,-5.354208,-3.556321,-2.7275116,2.7211304,-3.9694557,3.8956206,3.772823,2.2971654,1.7966075,5.702717,3.9873078,5.424917,-4.2605305,1.1763731,2.7609715,2.4711013,2.6230338,4.1457543,-1.6862558,4.9182687,-3.5196433,-1.0204682,-3.8187923,0.435485,-2.247243,-2.882574,-0.81362987,-5.409807,-3.4848998,-4.7812924,-0.56732213,-2.7538776,1.1507576,2.0522206,-1.5534213,0.2022922,-1.4821161,4.107994,4.2825246,5.3280296,0.49227995
RealESRGAN:ava_images___61359,RealESRGAN,ava_images___61359.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___61359.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___61359.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___61359.png,test,25.112782,-38.077637,-22.354149,-3.1272702,-14.629276,14.613569,29.428984,9.835779,5.8185782,-5.1008606,1.3133385,21.188929,32.774567,-23.627434,-2.6524484,0.9678087,-23.943913,1.4440365,16.317583,-11.595436,2.7893288,0.5688108,-5.6078057,8.152428,-0.48903203,2.8943725,2.251051,5.284722,7.8299017,4.3044457,-13.928823,4.8154287,-13.6782255,-9.178294,11.564961,9.095208,7.124146,4.558364,-5.04363,3.5262396,8.643054,-5.644327,-1.8612453,-0.2687974,-7.379649,4.720473,-4.1235237,5.9257126,2.7457604,-1.4869552
RealESRGAN:ava_images___617448,RealESRGAN,ava_images___617448.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___617448.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___617448.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___617448.png,test,6.431614,-12.316963,-29.348629,-13.067102,-7.9167547,-7.5818152,6.145128,14.400364,6.6519847,-6.169971,18.109985,-14.654385,0.4939353,-1.4019164,3.3698592,13.764335,-3.8816538,-0.15914297,-1.8856537,-0.2588389,0.0643692,-5.2530384,1.7140924,12.567593,-7.6103344,4.5404716,8.984173,-0.7157759,-11.665097,-2.37252,4.029456,-4.126538,1.0489287,6.7757373,-2.7861855,-0.22290158,-3.5573707,-0.024211764,-6.1211467,5.6505885,0.0658741,-1.256118,-9.346146,0.5425545,-5.6985636,-1.3719137,-5.8725424,5.0364733,0.69799507,-0.8724705
RealESRGAN:ava_images___618335,RealESRGAN,ava_images___618335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___618335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___618335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___618335.png,test,-10.661205,2.722395,-8.517381,-12.220898,-10.282464,0.5265444,7.5862885,1.9164736,-9.369638,3.0066714,6.1248493,5.129586,-13.067852,-1.1610258,-4.9034433,6.1311617,1.4449744,-2.972564,-5.721933,4.939231,-0.040751338,2.2901738,9.086314,2.9798646,-0.6243367,-4.222739,9.660779,2.199366,-9.471497,-1.8963193,5.1342115,-7.4117694,1.2210163,-4.1962204,-2.5195346,-2.1460927,8.369329,-3.514366,0.35327697,3.1462395,-4.638933,-2.9613853,0.64607525,-2.482504,-4.791704,0.717001,-0.63588107,-2.2030697,-4.4342737,-0.55542266
RealESRGAN:ava_images___61920,RealESRGAN,ava_images___61920.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___61920.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___61920.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___61920.png,test,18.400074,8.72954,22.936848,-19.120764,-18.334599,10.390671,19.883976,-0.53747123,12.532454,20.636593,-1.2844911,-2.2151988,10.236546,20.952534,-8.576072,-19.056301,-8.401534,2.1931925,7.68977,-0.58328557,2.577379,8.69437,-10.724215,4.3357096,2.1252532,-3.3333166,-13.709603,10.402868,-1.4552859,-6.1261888,-3.727138,-4.159578,0.056691766,2.170195,2.0188596,3.6351101,8.022912,0.2305296,-8.518351,-5.778265,-7.0908856,-2.589037,3.2186284,5.573553,-10.043027,-1.1385996,7.404087,1.017563,2.118997,-4.752961
RealESRGAN:ava_images___619681,RealESRGAN,ava_images___619681.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___619681.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___619681.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___619681.png,test,8.746262,-16.775452,-11.835313,-2.632816,11.89433,24.786898,-0.59250975,5.04609,2.4237223,-2.150381,-5.827511,2.6971188,-6.4795427,14.878409,-7.5218487,4.0419393,10.338804,5.2590566,-5.5705576,2.873172,-1.2798312,14.735788,6.757708,10.159812,-6.517251,-1.232427,-7.7662926,7.0019364,-5.093308,2.258452,0.4993732,8.102368,1.6077588,-15.160034,-1.3759625,-1.7075851,-7.282732,4.4494343,6.8089447,2.321193,2.5832653,4.3144054,-5.422689,6.061114,2.9892695,-1.0768625,-0.05018246,-6.486232,-1.47986,6.4840994
RealESRGAN:ava_images___622165,RealESRGAN,ava_images___622165.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___622165.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___622165.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___622165.png,test,-30.0389,17.818085,9.609715,-2.8543684,-1.9049604,3.6584847,0.6851797,2.2001684,1.8170629,-0.5661466,-7.6124687,-6.290099,-2.9616792,-1.6900797,1.7604945,7.371955,-1.8812847,-0.5068135,3.4439592,4.529706,-0.52870154,1.6797718,-4.453345,0.84397656,-2.3209894,3.9152265,-0.9395616,-7.9607053,3.9378886,3.3266377,-0.12274742,1.8905474,-2.3803613,1.4192955,4.420653,-1.5008504,-4.637954,0.21583395,-0.101261616,0.31214896,4.14779,0.038143277,0.115804315,0.52915144,1.6348715,-2.7343807,4.477622,4.900629,2.4316964,-1.7444417
RealESRGAN:ava_images___62303,RealESRGAN,ava_images___62303.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___62303.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___62303.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___62303.png,test,-13.07258,-8.951206,-20.027676,-18.663864,6.362173,-17.32523,17.304188,7.8518257,-17.752005,11.195457,37.84688,15.961267,9.020395,23.302345,31.308025,1.5342975,-2.6970444,21.43338,12.89005,6.4115505,-10.583318,0.353482,-8.189283,2.2376125,3.514031,-3.1006193,-2.5027754,-6.4573603,7.9713397,3.4043612,-4.59823,-8.747361,16.369738,4.366011,12.254166,-2.678973,6.241528,-2.9421732,5.513837,-10.273388,1.3863201,4.3726993,-8.50797,3.1907072,3.4675784,3.852813,7.490792,8.158558,-4.786786,5.874976
RealESRGAN:ava_images___623252,RealESRGAN,ava_images___623252.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___623252.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___623252.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___623252.png,test,-8.8100605,-24.572754,31.73264,-9.784454,15.49769,-6.5408044,-14.291124,-6.7656794,-1.1099046,18.996487,8.16354,18.542124,-2.7477756,-2.5345461,-1.1309628,3.135902,-10.15717,8.530981,1.9984177,3.1524556,7.885623,-6.8950143,11.352899,2.8284035,4.7213726,-5.031791,-3.4479616,10.85756,-7.598677,-7.470234,4.5963144,7.689459,4.5329447,-4.059945,-7.3120723,-2.4727342,-1.6502223,1.083132,-2.433228,9.064109,-1.9598286,-14.261137,-5.586464,-0.12576151,0.36921155,-2.2297537,-8.386058,-9.496451,-4.790735,-10.207376
