sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024
RealESRGAN:ava_images___844627,RealESRGAN,ava_images___844627.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___844627.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___844627.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___844627.png,train,-2.5504103,1.1003087,0.36315244,3.2932673,0.5259491,-3.4039598,2.6368585,0.07483868,0.57167196,-2.256829,-0.4393422,2.4467347,1.2125833,4.831806,1.5962701,-0.37798712,0.15864772,2.2552168,0.09117403,0.53628427,-2.0400178,-0.43141973,-1.4882686,0.22308652,-0.42109177
RealESRGAN:ava_images___846658,RealESRGAN,ava_images___846658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___846658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___846658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___846658.png,test,3.315428,0.88107514,-1.3319378,-0.6692157,-1.6029112,0.16179043,2.224519,1.1402975,-0.7950399,0.44148368,-3.5858867,-2.3709247,-0.19512106,0.029065713,0.7904312,-0.8521392,0.11381742,-0.18929857,0.8843256,1.0629205,-1.0821279,-0.04892993,0.05901408,1.844549,1.4074892
RealESRGAN:ava_images___846773,RealESRGAN,ava_images___846773.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___846773.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___846773.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___846773.png,train,-4.3270545,3.8653748,-3.1590452,3.1126766,-2.2756078,4.03767,2.234213,3.119194,0.43017566,0.82696116,-0.20174092,0.5998785,-0.1270643,-0.48063153,-0.7845486,-0.51994747,-1.4366382,1.4648646,0.27252012,0.66981584,-1.5483487,0.49892694,-2.2379882,-0.40646568,-0.42260337
RealESRGAN:ava_images___848190,RealESRGAN,ava_images___848190.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___848190.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___848190.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___848190.png,train,-3.405371,3.3945482,-1.8767648,3.5277119,-0.46458703,1.5119833,-1.1269293,-0.9268626,0.073562175,-0.08395373,0.69067675,-1.6283126,-0.15542167,-0.21552129,0.5482665,1.2775394,0.24081811,1.118186,-0.85716665,0.92348266,0.15999445,0.60230255,-0.48900497,-0.04022309,0.30039477
RealESRGAN:ava_images___848675,RealESRGAN,ava_images___848675.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___848675.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___848675.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___848675.png,train,0.61921316,0.35593748,-2.4315834,-1.1450016,-3.8664787,-2.2363505,0.75213546,-0.32400313,2.5884078,-1.066157,-3.050733,-2.329438,3.0111678,-0.7408649,1.5490086,0.6119138,0.20804408,0.5900961,-0.15451753,1.980091,0.9132551,0.6252927,0.6565809,0.6131275,-0.83546716
RealESRGAN:ava_images___849099,RealESRGAN,ava_images___849099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___849099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___849099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___849099.png,train,0.91705537,0.05819893,3.4324946,-0.59540176,-0.72363335,0.31685084,0.8729505,-1.3667328,1.0476191,0.44285244,-1.1742435,-0.19896378,-1.4078209,-0.20186055,0.11818877,-0.609986,-0.5556161,0.8626931,0.8275263,-0.4061941,0.44991732,-0.39665973,-0.7283165,0.10973023,1.0613362
RealESRGAN:ava_images___850822,RealESRGAN,ava_images___850822.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___850822.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___850822.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___850822.png,train,-0.9244025,1.4087331,-3.4680595,-1.9734493,0.26073295,-0.28083718,-0.61992127,-1.5401947,0.28458107,-2.1843042,-0.4036172,-1.7450709,2.0449135,-0.75906533,-0.112128794,-1.2943084,0.617947,1.1632596,0.4250921,-0.1810415,-0.11319702,1.0443215,-1.0038767,-1.1901181,0.65030545
RealESRGAN:ava_images___851321,RealESRGAN,ava_images___851321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___851321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___851321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___851321.png,test,-3.757547,0.9692857,-2.1335592,-0.62498236,-0.50135046,-0.9679524,0.2986036,-0.8867012,0.32769424,-0.20080116,-1.599508,0.61168176,1.7985208,0.123890445,0.9982866,0.048461348,1.9435909,-2.99403,-0.52695143,-1.379666,0.21861967,0.38133237,1.8330079,-1.8170488,-0.3963654
RealESRGAN:ava_images___851761,RealESRGAN,ava_images___851761.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___851761.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___851761.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___851761.png,test,2.4023972,0.38153863,-0.74786955,0.36143968,1.7096604,-0.7741654,1.3600585,-0.61998534,-0.9606656,-1.7261932,-0.9646792,-0.7742679,1.8401523,-1.2204672,-1.3119318,0.9604859,0.9551233,2.1660082,0.9198695,-1.331216,0.48998958,0.19724393,-0.5244929,0.019462451,-0.98059416
RealESRGAN:ava_images___852856,RealESRGAN,ava_images___852856.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___852856.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___852856.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___852856.png,train,5.9417877,1.6440904,-0.29312256,3.1123323,-4.3334455,-2.373383,-3.6562614,-0.47332492,-2.393492,0.7393454,-0.6704591,-0.6087216,-1.4883866,0.30417073,-1.1577892,0.55074567,0.36667,1.6184552,-1.1274765,-0.29859436,-2.3728287,2.5354016,-0.63500655,-1.4197011,2.6213078
RealESRGAN:ava_images___853233,RealESRGAN,ava_images___853233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___853233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___853233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___853233.png,train,-2.4330697,0.28594303,0.9355543,-3.6113234,0.5154908,-0.9168347,-0.7350903,-0.07996421,-2.728449,-0.50542647,-0.3271417,1.740237,-1.3304398,-0.82039523,1.1926572,-0.43063,1.2344837,0.70899844,0.29040304,-0.084399685,-0.045010887,-0.69595647,-0.570443,-0.13417223,0.39746678
RealESRGAN:ava_images___854996,RealESRGAN,ava_images___854996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___854996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___854996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___854996.png,test,3.6626244,-0.09637356,-1.3043749,1.0383201,0.99683154,-0.39027488,1.4066164,0.24338111,-0.28078076,0.19451454,-3.2533264,-1.6689968,-1.1267657,-0.07974516,1.1314254,1.4529238,1.3767143,-0.52294016,0.4042171,0.423621,0.3413753,0.7783525,-0.6014098,1.9606621,0.16186914
RealESRGAN:ava_images___857045,RealESRGAN,ava_images___857045.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___857045.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___857045.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___857045.png,test,-1.5475764,0.0985837,-0.97368306,-2.3228884,-0.02910775,-0.9677962,0.28552884,-0.82441175,-0.13752717,0.55118847,-0.83238107,1.1245253,0.47036165,-0.28477937,0.14979795,-0.52133894,0.8115891,-1.1731098,-0.14376494,-0.50489336,0.39919925,0.97632474,1.2637395,0.2681709,-0.0076252893
RealESRGAN:ava_images___857447,RealESRGAN,ava_images___857447.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___857447.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___857447.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___857447.png,train,-4.969676,3.2993572,-0.7337977,3.0235658,0.30073595,-0.89285195,1.035023,-0.025508314,0.4106319,-2.5779777,0.33839387,1.9032736,-0.7850646,4.0537343,3.1810095,-0.7289261,0.0694167,0.9753678,-1.4703231,0.5555865,-3.7818463,-0.22010577,-1.4302665,0.28260434,-1.4637625
RealESRGAN:ava_images___858130,RealESRGAN,ava_images___858130.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___858130.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___858130.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___858130.png,train,4.2772293,1.5753114,0.13410014,0.71871096,0.9609679,-0.0059347153,0.7314717,-1.1173979,1.5821213,0.43147284,0.48140287,2.1997938,0.2869681,-0.7734495,-0.35353595,0.021990497,-0.09828322,-0.8217411,0.55840117,1.9010166,-1.6991644,-0.8685529,0.081165835,-0.81799424,0.9990615
RealESRGAN:ava_images___858968,RealESRGAN,ava_images___858968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___858968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___858968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___858968.png,test,-0.18645419,0.49934483,-2.0283391,-1.9383129,-1.8130295,1.2393336,2.392958,3.2803364,-0.5931978,-0.645493,0.7460146,-1.853698,0.14498243,-0.53229505,-0.20390898,-0.4607711,-1.1302961,1.1694969,2.8054414,-0.35429835,-0.31844735,0.9323439,-0.32526526,0.024712697,-0.3781807
RealESRGAN:ava_images___859785,RealESRGAN,ava_images___859785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___859785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___859785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___859785.png,train,-0.5587824,-0.6852653,-0.10960239,-2.2492747,0.36152744,1.5518343,-0.32144642,-1.1417862,-0.67229414,0.90747935,1.4055449,0.6976369,-0.5562557,0.7083666,-0.61860234,-1.6645837,-0.6137382,-0.90902114,0.28364837,0.018919345,-0.567752,1.1357152,-1.016983,0.087250784,0.6743009
RealESRGAN:ava_images___861408,RealESRGAN,ava_images___861408.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___861408.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___861408.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___861408.png,test,-0.6287777,-0.59838414,0.12949198,-1.1200961,1.016131,0.23553467,-0.27685913,0.63294387,-1.48388,-0.68215793,-0.90868145,-0.08014035,-1.5544064,-0.2743301,0.27660814,0.25860855,0.74465275,0.644387,0.79565865,-0.3235163,0.42891106,-0.530138,-0.94955367,0.045297936,-0.2807862
RealESRGAN:ava_images___861514,RealESRGAN,ava_images___861514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___861514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___861514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___861514.png,train,2.2796776,-1.5590658,-0.77220565,0.8461354,1.3374827,0.3090033,1.3794372,-1.0670828,0.48130316,0.3647648,-1.9878409,-1.2590909,-0.49790674,-1.200984,0.7056409,1.0139525,-0.3795226,-0.18169191,-0.2647329,0.6257361,-0.7939667,0.96440756,-0.6716882,2.461854,0.890725
RealESRGAN:ava_images___861541,RealESRGAN,ava_images___861541.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___861541.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___861541.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___861541.png,train,-0.6659393,-1.7375953,-1.1995358,-0.16404712,0.7264459,-0.15528,-0.2255829,-0.49618158,-0.9983951,0.41886094,0.41371036,0.7682933,-0.106303275,-0.4430737,1.2054123,-0.19197954,-0.28098246,-0.1749565,-0.11304298,0.22896703,-0.06990365,0.101151824,0.15852347,0.7079533,0.04255353
RealESRGAN:ava_images___862497,RealESRGAN,ava_images___862497.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___862497.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___862497.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___862497.png,train,-1.2195094,-0.1275661,-1.999443,-1.5620111,-1.1534319,-0.65891266,-0.1894246,-0.9936081,-0.12551695,-0.68618685,0.45607382,-0.79542565,-0.39280975,-0.38480058,-0.36562288,1.1944706,0.52537227,0.19382164,-2.3393612,-2.1317825,0.2036191,-0.8655888,0.759188,0.18072776,0.46428332
RealESRGAN:ava_images___862652,RealESRGAN,ava_images___862652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___862652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___862652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___862652.png,test,1.4680885,0.6854863,3.7261004,-2.1204038,0.27777213,3.9795976,-1.4427755,1.90475,0.7164078,-1.4605943,0.37667185,-0.02068469,-0.04964879,-1.1301658,-0.2177577,1.9851536,0.06600919,0.69293666,1.4095694,1.3964758,-1.4542449,-0.30556583,0.70440197,-0.14193194,0.0483836
RealESRGAN:ava_images___863806,RealESRGAN,ava_images___863806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___863806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___863806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___863806.png,train,-1.4113808,-1.4914149,-1.9501686,-1.960204,-1.6871064,-1.7801651,-0.40974185,-0.43772966,3.0754368,-0.6560759,-0.60967535,1.6691949,-0.20110145,-1.0434283,0.7484504,-0.015286051,0.8039061,-0.11623807,0.26907313,0.037440684,0.068567425,0.30348438,1.2235322,0.5559293,-1.0231882
RealESRGAN:ava_images___864250,RealESRGAN,ava_images___864250.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___864250.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___864250.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___864250.png,test,-3.6371648,1.4073927,-0.015794933,0.1488077,-0.11079824,-2.0199122,-0.74437416,1.0893532,1.1740363,-0.24747047,-0.6823824,0.6773152,-1.5001922,0.84878945,0.20528236,-0.100392595,-0.47096798,0.7437434,0.06635167,1.0618945,1.011962,-1.0963075,-1.3265944,0.3461346,-0.14059149
RealESRGAN:ava_images___864948,RealESRGAN,ava_images___864948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___864948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___864948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___864948.png,train,-5.2033405,4.7228794,-1.2059126,2.3512058,1.9618216,0.73119265,-1.5107327,0.33243254,0.28111672,1.3498223,0.7004352,-1.002883,2.0638824,1.2562019,-1.2264395,-0.9956485,-0.3277371,-1.8244814,0.574941,0.24747397,-1.6650909,0.9322964,0.120836936,0.35574228,0.11987954
RealESRGAN:ava_images___865138,RealESRGAN,ava_images___865138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___865138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___865138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___865138.png,train,-1.0554239,-1.4303874,-2.2788112,-2.3288674,-1.3726883,-1.6403214,-1.0320418,1.0979398,2.9585977,1.7998341,1.4164622,-0.14551139,-0.88358104,-0.12607574,-0.07996255,0.31548104,1.5020251,-0.4087181,-1.2431151,-0.8469014,-0.7110816,-1.7603042,-1.0433432,0.5172521,0.20282294
RealESRGAN:ava_images___865616,RealESRGAN,ava_images___865616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___865616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___865616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___865616.png,test,-0.14546491,-0.62974024,3.5704327,1.8857347,0.7647871,-1.189452,1.0609283,0.8455578,0.44632882,-1.6936814,0.625409,0.67868406,-1.1133177,-1.8245943,1.3353372,-1.0011421,1.038696,1.7424285,0.20904693,-0.33658516,-0.91110766,1.0129174,0.614634,-1.0907447,-0.11444785
RealESRGAN:ava_images___866392,RealESRGAN,ava_images___866392.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___866392.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___866392.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___866392.png,train,-0.55283594,-2.585395,-0.39443687,-0.34906292,0.75180113,0.167216,-0.5156958,0.10335202,-0.90627664,1.16948,-0.58379656,0.46817374,0.3575282,-0.45982075,1.8173215,-0.008227874,0.40659496,-0.12228146,0.11204419,0.5424617,0.3730821,0.20159355,0.1119366,0.18047307,-0.094508275
RealESRGAN:ava_images___86709,RealESRGAN,ava_images___86709.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___86709.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___86709.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___86709.png,train,-1.1849653,-1.1594806,1.8955259,-1.3899797,0.7682319,0.29018837,0.89512485,-0.37806743,-1.7618618,-0.6933136,-0.7431186,1.349231,-3.1809802,-0.8820405,0.81546366,-0.7568059,1.4638265,1.0041727,0.014810689,1.4560208,-0.85153866,-0.44946826,0.68171895,-2.4655106,-0.93598974
RealESRGAN:ava_images___867105,RealESRGAN,ava_images___867105.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___867105.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___867105.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___867105.png,train,-1.1556003,1.9767425,-1.5168846,-3.8935661,-2.0385118,-3.1344056,0.25538316,-1.5103688,-0.7557626,-1.8883286,-1.9308643,-2.0640225,-0.3430202,-0.02486445,-0.53214616,0.90061516,-1.0390497,0.5149741,-2.3419085,-2.2700036,0.015638083,0.22622982,0.92890155,-0.22618176,1.7873553
RealESRGAN:ava_images___867440,RealESRGAN,ava_images___867440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___867440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___867440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___867440.png,test,0.023867346,1.214061,-1.2815745,-3.883679,-0.46020514,-1.2345208,0.4917127,-0.25407884,0.029259622,-1.8306584,-0.76217085,0.01202029,-0.9056398,-0.31373572,-0.5797542,-0.9755285,1.3922433,-0.41133556,1.3073894,-1.5382334,1.2237179,0.57184345,-0.88589865,-0.46829903,-0.48390582
RealESRGAN:ava_images___870157,RealESRGAN,ava_images___870157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___870157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___870157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___870157.png,test,0.7330622,1.8732951,1.8729401,1.213823,0.82332295,-2.6496534,1.1845973,1.9224828,-0.5206112,-1.0975621,-0.18444097,0.15923923,-1.8640621,0.08335383,-0.80503696,1.1311847,1.4980419,-2.6490054,0.84175897,-0.8040003,2.5626588,-0.46358883,-1.5562942,-0.34147483,0.17112958
RealESRGAN:ava_images___877959,RealESRGAN,ava_images___877959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___877959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___877959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___877959.png,test,0.8729777,3.5253012,1.589901,0.35311788,2.229098,-2.9109879,2.581248,0.93962634,-0.15864895,-1.745919,0.44338533,0.28882492,-1.4541564,0.7956981,-0.08285487,-0.13275184,1.2998164,-2.6940572,-0.61071193,-1.8691262,3.0864282,0.88147575,-1.599413,0.17208691,0.30119732
RealESRGAN:ava_images___878341,RealESRGAN,ava_images___878341.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___878341.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___878341.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___878341.png,test,1.2700086,0.27274632,4.238856,-0.91233706,0.25319576,2.1136158,0.08851586,1.0555338,0.833977,-1.3972962,-0.7546975,0.71726173,-1.0254688,-0.36029473,-1.4288409,0.6380746,-0.7514545,-0.5614231,0.21224171,0.2471581,0.1368734,-0.4728607,0.8423244,-0.71207553,-0.36894545
RealESRGAN:ava_images___878603,RealESRGAN,ava_images___878603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___878603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___878603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___878603.png,test,-4.7022095,2.1192825,-1.5711538,1.8614082,1.1971415,0.44540375,-0.69181854,0.18693738,-0.04845357,-0.31571028,0.5451459,-0.7263337,0.39419895,1.533693,2.466816,-0.7348725,0.09396149,-1.0054729,-0.74087495,-1.0905607,-0.8506245,-0.25704575,1.5059131,0.06430544,-0.16329083
RealESRGAN:ava_images___879098,RealESRGAN,ava_images___879098.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___879098.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___879098.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___879098.png,train,-5.4652247,3.8031313,-3.9613311,4.122393,0.6414642,2.5757718,-1.3348014,-1.434378,0.25845557,-2.306106,-0.121579826,0.6590312,1.0373216,0.217761,-0.35323244,-0.165541,1.4896979,0.9689026,-1.277336,-1.3605889,-0.34031403,-0.97363305,1.3685998,1.2419579,0.15500475
RealESRGAN:ava_images___880258,RealESRGAN,ava_images___880258.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___880258.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___880258.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___880258.png,test,-4.940633,4.119713,-3.1432106,2.2194762,-0.60218984,2.2853537,-0.19769883,0.3357986,0.48966932,-1.4945784,-0.65385276,0.56544787,-0.4945016,0.36843264,0.056394905,-1.3109479,-0.38554433,0.7943827,-0.40301886,-0.30764854,-1.6706572,-0.2733525,-1.9443446,0.558982,0.088595696
RealESRGAN:ava_images___880422,RealESRGAN,ava_images___880422.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___880422.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___880422.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___880422.png,train,-5.638122,3.786925,-1.9861305,3.112174,0.9985647,0.33139277,-0.74872506,-0.19353987,-0.032756567,-0.73069984,-0.76650435,-1.2054787,0.13812682,1.6668204,1.1653599,-0.72723854,-0.1536548,0.30810323,-1.2276422,-1.3452864,-1.8779616,-0.34241784,0.4818238,0.5882451,-1.0620991
RealESRGAN:ava_images___88126,RealESRGAN,ava_images___88126.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___88126.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___88126.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___88126.png,train,-3.2872958,-0.48599505,-1.0859723,-2.594759,0.86464965,-1.7261556,-1.2987032,0.18605927,-2.2591088,1.533433,-0.54796547,0.6122653,-1.0769761,-0.79359406,1.7013578,-0.047944766,-0.52081704,1.0353042,-0.3788082,-1.5638047,0.8419132,-1.4987192,-3.2661788,1.0659194,0.16283417
