sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049
QualiSR-Set120/SUPIR/ava_images___74410.npy.gz,SUPIR,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___74410.png,QualiSR-Set120,ava_images___74410,SUPIR/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-2.3549113,0.93946433,1.135755,-6.706688,-3.485075,-5.27105,-5.7541747,0.977985,5.295015,0.61094105,2.5462804,-1.4732418,1.699268,-0.7138454,0.55854356,-0.2237907,2.0554101,-0.60920906,1.2556136,0.23817337,0.57834166,0.3639794,-0.1334273,0.45074213,-0.6490808,-0.4571275,0.25808924,-0.21692617,-0.76544315,0.72398293,0.40912917,0.337127,1.0896595,2.1333728,-1.999277,-2.323656,-1.9624443,0.5729574,-0.14402202,-0.076566845,-0.11665183,0.39845362,-0.52950996,0.26176327,0.3571427,0.4342273,-0.14577909,-0.2174739,-0.026234865,0.00092835724
QualiSR-Set120/PASD/ava_images___751927.npy.gz,PASD,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___751927.png,QualiSR-Set120,ava_images___751927,PASD/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-2.1936018,-0.24492802,1.318924,-0.5856285,-2.7272496,1.503027,-0.26551995,-1.9626629,-0.007605031,0.16334698,1.4686127,0.024537392,-1.8525088,-0.46543148,-0.057715967,-1.146438,-0.64012784,0.4345194,-1.2281717,0.37912726,-0.14279014,-0.031079233,0.38325876,-1.1735959,-0.57569194,0.63757217,0.7047117,3.0328171,6.1795197,-1.0177505,0.9182758,-0.42301476,0.066123486,0.15461552,-0.05448468,-0.0022878498,-0.19987094,0.08766949,-0.07496621,0.06251492,-0.24102426,0.05063182,-0.054323062,-0.03669527,-0.007961869,0.2354872,-0.047369912,0.02990669,-0.012324035,0.028166234
QualiSR-Set120/RealESRGAN/ava_images___751927.npy.gz,RealESRGAN,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___751927.png,QualiSR-Set120,ava_images___751927,RealESRGAN/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-2.1965969,-0.23034962,1.3245311,-0.5849629,-2.7237253,1.5204382,-0.26278144,-1.9603684,-0.023492292,0.15782163,1.464881,0.023816206,-1.8569796,-0.45989242,-0.06860295,-1.1542277,-0.6384333,0.43934944,-1.2270223,0.3818087,-0.14366281,-0.018526018,0.37678462,-1.1714406,-0.5744102,0.65018624,0.711522,3.023739,6.174238,-0.99976,0.9497078,-0.39852858,0.061852485,0.16460964,-0.05671665,-0.0055175573,-0.20462832,0.09375054,-0.07004757,0.05609402,-0.22798711,0.046820015,-0.05116479,-0.025687039,9.23872e-06,0.23276931,-0.060099736,0.041351005,-0.017459333,0.026976801
QualiSR-Set120/SUPIR/ava_images___751927.npy.gz,SUPIR,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___751927.png,QualiSR-Set120,ava_images___751927,SUPIR/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-2.1936018,-0.24492802,1.318924,-0.5856285,-2.7272496,1.503027,-0.26551995,-1.9626629,-0.007605031,0.16334698,1.4686127,0.024537392,-1.8525088,-0.46543148,-0.057715967,-1.146438,-0.64012784,0.4345194,-1.2281717,0.37912726,-0.14279014,-0.031079233,0.38325876,-1.1735959,-0.57569194,0.63757217,0.7047117,3.0328171,6.1795197,-1.0177505,0.9182758,-0.42301476,0.066123486,0.15461552,-0.05448468,-0.0022878498,-0.19987094,0.08766949,-0.07496621,0.06251492,-0.24102426,0.05063182,-0.054323062,-0.03669527,-0.007961869,0.2354872,-0.047369912,0.02990669,-0.012324035,0.028166234
QualiSR-Set120/PASD/ava_images___773899.npy.gz,PASD,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___773899.png,QualiSR-Set120,ava_images___773899,PASD/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,0.3840691,-1.8312998,-3.544865,-2.6440415,2.2382493,-1.7073805,1.7613823,-1.765713,2.0468976,-4.3843484,-3.1188414,-1.5532198,-0.6682093,1.4552865,-2.0899732,1.7558744,0.2420429,0.019199684,-0.13941522,3.4717286,-0.5517396,0.11155385,-0.7054633,1.1820238,0.93877864,-4.887813,0.6840929,-1.2719574,1.6617553,0.12840527,0.4349639,0.47379982,0.36075822,0.06829311,0.3580687,-0.10241271,0.63834935,0.81361866,-0.24690671,0.78875744,0.28926682,-0.14042053,0.33157772,-1.6284521,1.2136824,-0.023183212,0.32936913,-0.7405751,0.0435459,0.6115134
QualiSR-Set120/RealESRGAN/ava_images___773899.npy.gz,RealESRGAN,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___773899.png,QualiSR-Set120,ava_images___773899,RealESRGAN/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,0.35167158,-1.744454,-3.4639657,-2.653825,2.2045026,-1.6193635,1.7717142,-1.7231512,2.028701,-4.317068,-3.104137,-1.5557351,-0.63281727,1.4206446,-2.0218496,1.7229431,0.25924885,0.02629903,-0.18914825,3.414839,-0.5637455,0.14484924,-0.70659745,1.2177447,0.8760904,-4.830605,0.70333016,-1.266674,1.6304916,0.115780294,0.45314148,0.5053734,0.3511802,0.112527385,0.4081658,-0.1180616,0.620222,0.79345965,-0.26281145,0.74618685,0.28332764,-0.09851808,0.29431418,-1.5554173,1.1136594,-0.056784034,0.29403394,-0.67549086,0.012164533,0.58026457
QualiSR-Set120/SUPIR/ava_images___773899.npy.gz,SUPIR,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___773899.png,QualiSR-Set120,ava_images___773899,SUPIR/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,0.3840691,-1.8312998,-3.544865,-2.6440415,2.2382493,-1.7073805,1.7613823,-1.765713,2.0468976,-4.3843484,-3.1188414,-1.5532198,-0.6682093,1.4552865,-2.0899732,1.7558744,0.2420429,0.019199684,-0.13941522,3.4717286,-0.5517396,0.11155385,-0.7054633,1.1820238,0.93877864,-4.887813,0.6840929,-1.2719574,1.6617553,0.12840527,0.4349639,0.47379982,0.36075822,0.06829311,0.3580687,-0.10241271,0.63834935,0.81361866,-0.24690671,0.78875744,0.28926682,-0.14042053,0.33157772,-1.6284521,1.2136824,-0.023183212,0.32936913,-0.7405751,0.0435459,0.6115134
QualiSR-Set120/PASD/ava_images___827653.npy.gz,PASD,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___827653.png,QualiSR-Set120,ava_images___827653,PASD/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,1.856424,0.17904449,-1.7293594,0.013142705,1.8402766,0.040575147,0.6932847,0.23352134,1.0746442,1.2317134,0.74537104,0.6500642,-1.5618508,-0.15114689,1.689684,0.069705665,-0.35926902,0.07473308,-0.9269958,-2.3008664,0.547471,-0.6713619,0.1770539,1.042287,0.8979528,0.012077004,-0.8820677,0.45872846,0.1429767,0.17400563,-0.2197806,-0.5620564,0.5050242,0.35636243,-0.26877686,0.5037322,0.17533624,0.053165466,-0.25459334,0.12257592,-0.092182755,0.62581706,-0.7735956,-0.15557292,0.033938378,-0.24602522,-0.7080513,0.038814828,0.4498291,0.32330537
QualiSR-Set120/RealESRGAN/ava_images___827653.npy.gz,RealESRGAN,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___827653.png,QualiSR-Set120,ava_images___827653,RealESRGAN/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,1.856424,0.17904449,-1.7293594,0.013142705,1.8402766,0.040575147,0.6932847,0.23352134,1.0746442,1.2317134,0.74537104,0.6500642,-1.5618508,-0.15114689,1.689684,0.069705665,-0.35926902,0.07473308,-0.9269958,-2.3008664,0.547471,-0.6713619,0.1770539,1.042287,0.8979528,0.012077004,-0.8820677,0.45872846,0.1429767,0.17400563,-0.2197806,-0.5620564,0.5050242,0.35636243,-0.26877686,0.5037322,0.17533624,0.053165466,-0.25459334,0.12257592,-0.092182755,0.62581706,-0.7735956,-0.15557292,0.033938378,-0.24602522,-0.7080513,0.038814828,0.4498291,0.32330537
QualiSR-Set120/SUPIR/ava_images___827653.npy.gz,SUPIR,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___827653.png,QualiSR-Set120,ava_images___827653,SUPIR/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,1.856424,0.17904449,-1.7293594,0.013142705,1.8402766,0.040575147,0.6932847,0.23352134,1.0746442,1.2317134,0.74537104,0.6500642,-1.5618508,-0.15114689,1.689684,0.069705665,-0.35926902,0.07473308,-0.9269958,-2.3008664,0.547471,-0.6713619,0.1770539,1.042287,0.8979528,0.012077004,-0.8820677,0.45872846,0.1429767,0.17400563,-0.2197806,-0.5620564,0.5050242,0.35636243,-0.26877686,0.5037322,0.17533624,0.053165466,-0.25459334,0.12257592,-0.092182755,0.62581706,-0.7735956,-0.15557292,0.033938378,-0.24602522,-0.7080513,0.038814828,0.4498291,0.32330537
QualiSR-Set120/PASD/ava_images___842206.npy.gz,PASD,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___842206.png,QualiSR-Set120,ava_images___842206,PASD/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-0.4898485,-2.0128565,3.1609373,2.4554784,0.73063433,-0.22004199,-1.4919947,-1.5635796,0.05722359,0.5716372,-1.2100058,-0.4632221,0.027611256,-1.177793,-0.14191759,0.045148194,0.80221134,-0.34385598,-2.0553734,-1.135557,-1.5964588,0.45050174,-0.97194624,-1.1824502,-0.080059916,-0.4060064,0.061809063,-0.76687276,0.051192597,0.08873838,0.09609001,0.5155499,-0.81017196,0.77707267,0.28228134,-0.030618235,-0.14826182,-0.22410579,0.34794962,0.49954143,0.18348712,-0.46176073,0.39942217,0.2089668,-0.50292367,0.4629163,-0.046871975,0.6769278,-0.5519353,0.07298912
QualiSR-Set120/RealESRGAN/ava_images___842206.npy.gz,RealESRGAN,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___842206.png,QualiSR-Set120,ava_images___842206,RealESRGAN/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-0.4898485,-2.0128565,3.1609373,2.4554784,0.73063433,-0.22004199,-1.4919947,-1.5635796,0.05722359,0.5716372,-1.2100058,-0.4632221,0.027611256,-1.177793,-0.14191759,0.045148194,0.80221134,-0.34385598,-2.0553734,-1.135557,-1.5964588,0.45050174,-0.97194624,-1.1824502,-0.080059916,-0.4060064,0.061809063,-0.76687276,0.051192597,0.08873838,0.09609001,0.5155499,-0.81017196,0.77707267,0.28228134,-0.030618235,-0.14826182,-0.22410579,0.34794962,0.49954143,0.18348712,-0.46176073,0.39942217,0.2089668,-0.50292367,0.4629163,-0.046871975,0.6769278,-0.5519353,0.07298912
QualiSR-Set120/SUPIR/ava_images___842206.npy.gz,SUPIR,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___842206.png,QualiSR-Set120,ava_images___842206,SUPIR/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-0.4898485,-2.0128565,3.1609373,2.4554784,0.73063433,-0.22004199,-1.4919947,-1.5635796,0.05722359,0.5716372,-1.2100058,-0.4632221,0.027611256,-1.177793,-0.14191759,0.045148194,0.80221134,-0.34385598,-2.0553734,-1.135557,-1.5964588,0.45050174,-0.97194624,-1.1824502,-0.080059916,-0.4060064,0.061809063,-0.76687276,0.051192597,0.08873838,0.09609001,0.5155499,-0.81017196,0.77707267,0.28228134,-0.030618235,-0.14826182,-0.22410579,0.34794962,0.49954143,0.18348712,-0.46176073,0.39942217,0.2089668,-0.50292367,0.4629163,-0.046871975,0.6769278,-0.5519353,0.07298912
QualiSR-Set120/PASD/ava_images___846773.npy.gz,PASD,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___846773.png,QualiSR-Set120,ava_images___846773,PASD/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-2.1530633,-3.3428504,7.992511,3.6761718,6.6949577,-1.378366,-0.12383498,0.30309796,2.8620434,1.8261547,-1.7598543,-1.8726279,1.4988719,-1.0949402,-1.5736492,-0.9899051,1.6947062,-1.6531751,-2.1151812,-0.4346366,-3.7114346,-1.4519207,-0.05731328,-0.6276629,0.72286785,0.6866886,0.24137956,-1.1183639,0.6502573,0.2840731,0.20198178,0.27089962,-0.012423128,0.1458482,0.014757529,-0.24898973,0.09197007,0.02316001,0.072857425,0.20183332,0.005704999,-0.30119476,0.15072979,-0.023108125,0.04736525,0.13643181,-0.03133507,0.4193217,-0.0064870715,0.40139332
QualiSR-Set120/RealESRGAN/ava_images___846773.npy.gz,RealESRGAN,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___846773.png,QualiSR-Set120,ava_images___846773,RealESRGAN/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-2.1530633,-3.3428504,7.992511,3.6761718,6.6949577,-1.378366,-0.12383498,0.30309796,2.8620434,1.8261547,-1.7598543,-1.8726279,1.4988719,-1.0949402,-1.5736492,-0.9899051,1.6947062,-1.6531751,-2.1151812,-0.4346366,-3.7114346,-1.4519207,-0.05731328,-0.6276629,0.72286785,0.6866886,0.24137956,-1.1183639,0.6502573,0.2840731,0.20198178,0.27089962,-0.012423128,0.1458482,0.014757529,-0.24898973,0.09197007,0.02316001,0.072857425,0.20183332,0.005704999,-0.30119476,0.15072979,-0.023108125,0.04736525,0.13643181,-0.03133507,0.4193217,-0.0064870715,0.40139332
QualiSR-Set120/SUPIR/ava_images___846773.npy.gz,SUPIR,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___846773.png,QualiSR-Set120,ava_images___846773,SUPIR/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-2.1530633,-3.3428504,7.992511,3.6761718,6.6949577,-1.378366,-0.12383498,0.30309796,2.8620434,1.8261547,-1.7598543,-1.8726279,1.4988719,-1.0949402,-1.5736492,-0.9899051,1.6947062,-1.6531751,-2.1151812,-0.4346366,-3.7114346,-1.4519207,-0.05731328,-0.6276629,0.72286785,0.6866886,0.24137956,-1.1183639,0.6502573,0.2840731,0.20198178,0.27089962,-0.012423128,0.1458482,0.014757529,-0.24898973,0.09197007,0.02316001,0.072857425,0.20183332,0.005704999,-0.30119476,0.15072979,-0.023108125,0.04736525,0.13643181,-0.03133507,0.4193217,-0.0064870715,0.40139332
QualiSR-Set120/PASD/ava_images___857447.npy.gz,PASD,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___857447.png,QualiSR-Set120,ava_images___857447,PASD/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-0.84651494,-3.2528317,4.768632,4.2552133,2.6287942,-4.8599343,0.19486292,-4.797686,0.023585081,0.22940075,1.5164056,0.15692583,0.5125849,0.3894161,-0.86596847,1.7242575,-2.4561775,3.5558388,3.5119424,1.7045695,3.298352,0.5853569,-0.14324008,1.558892,0.41510817,0.97493273,0.063788205,0.46048287,-0.41849065,-0.18673939,-0.07006485,0.34559375,0.44628134,-0.15361083,-0.34713805,-0.21129309,-0.1088701,-0.40765166,0.20188822,-0.17621496,0.00037634373,-0.55751336,0.6779791,0.16616033,0.42680612,0.5681692,-0.58200693,1.3978885,-0.3678098,1.4433612
QualiSR-Set120/RealESRGAN/ava_images___857447.npy.gz,RealESRGAN,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___857447.png,QualiSR-Set120,ava_images___857447,RealESRGAN/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-0.83264863,-3.2416658,4.7379217,4.2533555,2.5976257,-4.8460555,0.21982592,-4.8109145,0.006778091,0.2370499,1.4973172,0.118290454,0.49694622,0.41266707,-0.8641788,1.7286506,-2.448209,3.5722497,3.5274215,1.7078443,3.3369446,0.60676605,-0.12817599,1.5810175,0.38692972,0.9712328,0.06874204,0.49041775,-0.45134515,-0.19168133,-0.06037098,0.3431936,0.46693093,-0.16636276,-0.33001095,-0.22498305,-0.08922346,-0.41009688,0.19959666,-0.17473097,-0.013251603,-0.53801334,0.6732765,0.17668353,0.44204774,0.55166066,-0.5821402,1.3688598,-0.3801585,1.4516141
QualiSR-Set120/SUPIR/ava_images___857447.npy.gz,SUPIR,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___857447.png,QualiSR-Set120,ava_images___857447,SUPIR/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-0.84651494,-3.2528317,4.768632,4.2552133,2.6287942,-4.8599343,0.19486292,-4.797686,0.023585081,0.22940075,1.5164056,0.15692583,0.5125849,0.3894161,-0.86596847,1.7242575,-2.4561775,3.5558388,3.5119424,1.7045695,3.298352,0.5853569,-0.14324008,1.558892,0.41510817,0.97493273,0.063788205,0.46048287,-0.41849065,-0.18673939,-0.07006485,0.34559375,0.44628134,-0.15361083,-0.34713805,-0.21129309,-0.1088701,-0.40765166,0.20188822,-0.17621496,0.00037634373,-0.55751336,0.6779791,0.16616033,0.42680612,0.5681692,-0.58200693,1.3978885,-0.3678098,1.4433612
QualiSR-Set120/PASD/ava_images___864250.npy.gz,PASD,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___864250.png,QualiSR-Set120,ava_images___864250,PASD/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,2.1191049,-2.9850016,1.3742402,3.1207156,0.31458616,-1.7678618,-0.6658489,-0.92507786,1.1757174,2.026118,-2.3033855,1.6845754,-1.7571417,2.5916722,6.741233,-0.027940989,0.009150028,-1.2055115,1.8134934,-3.58639,0.97399247,-0.5733199,-0.7429451,-1.4882731,-1.88525,-3.7579894,-0.48372978,0.20225549,0.31313324,0.053896785,0.28627884,-0.008759379,0.4163957,-0.22391802,-0.048285052,-0.12485699,0.29199857,0.13797766,-0.19072063,0.8076502,0.1066367,-1.0452183,0.025671467,0.34043995,-0.2926423,0.5519313,-0.2762612,0.5619514,0.22272122,0.32629794
QualiSR-Set120/RealESRGAN/ava_images___864250.npy.gz,RealESRGAN,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___864250.png,QualiSR-Set120,ava_images___864250,RealESRGAN/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,2.1191049,-2.9850016,1.3742402,3.1207156,0.31458616,-1.7678618,-0.6658489,-0.92507786,1.1757174,2.026118,-2.3033855,1.6845754,-1.7571417,2.5916722,6.741233,-0.027940989,0.009150028,-1.2055115,1.8134934,-3.58639,0.97399247,-0.5733199,-0.7429451,-1.4882731,-1.88525,-3.7579894,-0.48372978,0.20225549,0.31313324,0.053896785,0.28627884,-0.008759379,0.4163957,-0.22391802,-0.048285052,-0.12485699,0.29199857,0.13797766,-0.19072063,0.8076502,0.1066367,-1.0452183,0.025671467,0.34043995,-0.2926423,0.5519313,-0.2762612,0.5619514,0.22272122,0.32629794
QualiSR-Set120/SUPIR/ava_images___864250.npy.gz,SUPIR,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___864250.png,QualiSR-Set120,ava_images___864250,SUPIR/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,2.1191049,-2.9850016,1.3742402,3.1207156,0.31458616,-1.7678618,-0.6658489,-0.92507786,1.1757174,2.026118,-2.3033855,1.6845754,-1.7571417,2.5916722,6.741233,-0.027940989,0.009150028,-1.2055115,1.8134934,-3.58639,0.97399247,-0.5733199,-0.7429451,-1.4882731,-1.88525,-3.7579894,-0.48372978,0.20225549,0.31313324,0.053896785,0.28627884,-0.008759379,0.4163957,-0.22391802,-0.048285052,-0.12485699,0.29199857,0.13797766,-0.19072063,0.8076502,0.1066367,-1.0452183,0.025671467,0.34043995,-0.2926423,0.5519313,-0.2762612,0.5619514,0.22272122,0.32629794
QualiSR-Set120/PASD/ava_images___865616.npy.gz,PASD,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___865616.png,QualiSR-Set120,ava_images___865616,PASD/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,6.7749004,1.2229763,1.4961436,0.3098685,-0.5716579,-0.4143963,1.9767294,-0.12934768,-3.5045967,1.0811411,5.894813,-2.6311746,0.32266867,4.856505,-1.3775108,-0.61214757,3.4597597,-1.5147432,3.1786222,-0.5019507,-2.0988052,0.38679785,-1.063713,0.56066275,1.0139688,-1.0217484,-0.15943992,-0.33636382,0.27148604,-0.047868073,0.12989098,0.027692825,-0.30763867,-0.07662055,0.09737216,0.17485909,0.09672146,-0.0026384592,-0.065351896,0.08129834,-0.6150117,0.17025796,-0.07834771,-0.24232298,-1.272187,1.2289627,1.1100236,-0.7264937,-1.7074337,0.08269389
QualiSR-Set120/RealESRGAN/ava_images___865616.npy.gz,RealESRGAN,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___865616.png,QualiSR-Set120,ava_images___865616,RealESRGAN/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,6.8238783,1.2405157,1.50739,0.31201506,-0.60196126,-0.4033115,2.011061,-0.1200974,-3.4718876,1.0858597,5.9077406,-2.6064835,0.32918262,4.8481674,-1.3870845,-0.63017726,3.459649,-1.5212411,3.2240086,-0.5246421,-2.1127923,0.3830067,-1.0808458,0.567283,1.0198808,-1.0313495,-0.16505826,-0.33145154,0.27825573,-0.04102075,0.13165802,0.025959015,-0.33034435,-0.073314965,0.09779613,0.17262374,0.0857761,-0.024210185,-0.06910803,0.065483786,-0.6231812,0.18024686,-0.08314097,-0.23990649,-1.283489,1.2209878,1.104398,-0.7219429,-1.7038281,0.076104224
