sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049,resnet_pca_050,resnet_pca_051,resnet_pca_052,resnet_pca_053,resnet_pca_054,resnet_pca_055,resnet_pca_056,resnet_pca_057,resnet_pca_058,resnet_pca_059,resnet_pca_060,resnet_pca_061,resnet_pca_062,resnet_pca_063,resnet_pca_064,resnet_pca_065,resnet_pca_066,resnet_pca_067,resnet_pca_068,resnet_pca_069,resnet_pca_070,resnet_pca_071,resnet_pca_072,resnet_pca_073,resnet_pca_074
PASD:1024x768___4669754441,PASD,1024x768___4669754441.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___4669754441.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___4669754441.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___4669754441.png,test,-1.0781332,-0.8301077,0.11380476,0.9624344,1.2969621,-0.77957547,0.33044237,0.3787581,-0.16373143,-0.45598894,-0.6651488,-0.6895077,0.0040340424,-0.7812059,-0.6017274,0.08473219,-0.93749094,-0.7920684,0.4238066,-1.2594271,0.8669143,0.52486616,-0.57114977,-0.34588486,-0.33323777,-0.0980337,0.9408253,-0.41167167,-0.29075116,-0.13751724,0.05548764,0.21070758,0.64191383,-0.6609266,-0.39876664,-0.28895316,-0.42934474,-0.6970476,-0.29955384,0.8063536,-0.106535316,-0.3440081,-0.15703773,-0.15752654,0.639107,0.26051623,0.1779096,-0.10264991,-0.22345369,-0.062667176,0.28379685,-0.20629844,0.6452342,-0.4199261,-0.24354762,0.83482456,-0.15334776,0.08911636,0.31305897,-0.28912005,0.6617905,-0.2049327,-0.6237848,-0.23882456,-0.56241655,0.27536383,0.19637874,0.54765755,0.37674856,0.4205746,-0.01163458,0.8645224,0.24950321,-0.6371887,0.8849943
PASD:1024x768___4702733058,PASD,1024x768___4702733058.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___4702733058.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___4702733058.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___4702733058.png,test,1.146476,-1.125498,2.659987,0.21648693,-0.4432872,3.096518,-0.23460557,-0.7008494,0.49686128,-0.73172754,0.021330059,-0.13568783,-0.43311483,0.78568774,-0.64405984,1.2129016,0.12260151,0.028259724,-0.7820756,-0.13858588,0.78448313,0.15583974,-0.27397618,0.38552034,-0.6933755,0.513963,0.9263701,-0.47304133,-0.77844924,0.9863368,0.22077283,-0.291877,0.5958513,0.012944296,0.31699005,-0.40077627,-0.12629658,-0.6256857,0.38366875,0.14747679,-0.9263352,0.35112467,-0.14379963,-0.12934102,0.5028137,-1.1528314,1.1962663,-0.15583569,-0.065482646,-0.5840645,0.21673982,-0.5947169,0.39995325,-0.55569386,-0.32311863,-0.9739222,-0.39046913,-1.0809724,-0.34126118,-0.47714415,-0.9262703,-0.38437745,0.29251733,-0.7369716,-0.89948976,-0.76110864,0.044341654,-0.3272281,0.6171542,0.64006484,-0.16297059,-0.25912872,0.7120669,0.3997146,-1.2451522
PASD:1024x768___4962875195,PASD,1024x768___4962875195.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___4962875195.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___4962875195.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___4962875195.png,test,-0.7182519,-1.2501152,1.7464001,0.086980045,1.2168548,0.32914358,-0.88392794,-0.40017948,-1.2103856,3.7292922,1.1098535,-2.0201318,0.3068936,-0.28469318,-1.610677,-0.21462466,0.5033344,0.47145715,-0.7081098,-0.094154775,0.06917335,0.41489252,0.29805973,0.67586184,-0.8356804,0.023706662,0.4393642,0.92080283,-0.8001323,-1.225429,-0.19868593,0.47734556,-0.19805793,0.42512545,-0.45428538,-0.6764165,0.72020656,0.21356155,-0.21123749,-1.0181932,0.6418824,0.9385704,0.6604371,0.17077184,-0.3716053,-0.061344087,-0.564877,1.0845281,0.9366286,-0.0327909,-0.4535933,-0.70214784,0.08451388,-0.16360548,-0.46224067,0.027478194,0.029305518,0.71687466,0.9102,-0.28046498,-0.061550185,-0.062070705,0.26613212,-0.2504505,0.16562611,1.4083833,0.63556576,-0.08904319,0.033057045,0.6338864,0.3774293,-0.18422052,0.08175925,0.9545655,-0.5904875
PASD:1024x768___5398199748,PASD,1024x768___5398199748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___5398199748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___5398199748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___5398199748.png,train,-5.596102,3.9233506,2.4306285,0.3903157,1.9931993,-0.83902395,-1.6160197,0.5244306,-0.7208461,1.5586495,0.2631804,-0.3654828,-0.93117183,1.4519633,1.925607,1.4887546,-0.48180926,0.6471633,1.7483675,0.41708764,0.22623563,-0.21478593,3.6205783,1.1231959,0.59730524,0.47957006,-2.426721,0.068883404,-1.6659,-1.1109378,0.33267853,-2.103094,1.4292312,-1.0879697,0.3130308,0.93519175,-0.024503201,-0.281719,0.14775059,2.9141595,-0.29785347,0.053708285,-0.19609624,0.27585813,-0.40289673,-0.59456146,-1.1183673,-0.8483228,-0.16337469,-0.5053358,0.28099447,0.8324628,-1.7522855,0.019012675,0.053085923,0.2863968,-1.2126904,-1.1633875,-0.8857881,-0.044210747,-0.020199627,0.957106,-0.35707828,0.8490352,0.6271726,0.2778085,-0.81808376,-0.6828124,-0.28075916,-0.7181098,-1.252896,0.46178436,-0.42690396,-0.25617903,0.15865745
PASD:1024x768___5485090581,PASD,1024x768___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___5485090581.png,train,-0.85544753,-1.0062082,2.022058,-1.0703593,0.5173212,2.243826,-0.5564916,-1.6509461,-0.4737283,1.8900602,1.1083138,-0.4081179,-0.20527416,-0.07041526,-0.62108606,-0.9142365,0.8138797,0.0033149123,0.99677473,0.71950424,-0.3151653,1.2677276,1.6643417,-0.09781054,-0.4170467,-0.29822445,-0.5458287,0.83321834,-1.2788742,-2.1236153,-0.22365719,-0.5660151,-0.955766,0.5512768,0.5659294,0.23246989,0.35446095,-0.027885407,-0.43365833,-0.052329596,-0.59478927,-0.27670607,0.5696293,0.7251584,0.9521855,-1.4099557,-1.5819125,-1.4868664,0.74389124,-0.3152924,-0.4900682,-2.0486956,-0.16610627,0.5599516,0.23740664,-0.29889822,-0.32473484,0.31182152,0.27588716,-1.2924857,0.11311891,-1.4855127,-0.058670238,1.8935649,1.4452139,0.65869915,-0.38887742,0.8299706,0.26270658,-0.7469443,-0.4850135,-0.47678873,-1.197409,-0.56586576,0.12816715
PASD:1024x768___5895477446,PASD,1024x768___5895477446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___5895477446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___5895477446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___5895477446.png,train,-0.7381548,-2.5339634,-0.104726434,1.3451338,1.5153573,-0.3989241,1.0221362,-0.7850758,-1.1656449,0.006881524,0.6039785,1.2001717,3.119964,0.025076434,-2.6938117,1.0042448,0.86807907,0.9836279,1.0202216,-0.66905504,-1.4337914,0.7631352,1.145489,1.0756767,-0.35006735,-2.446808,-1.7423291,-0.37402728,0.6397015,0.67691684,-0.43524402,-0.9155686,0.39343822,-0.52324045,0.9879037,0.21517116,-2.2287774,-1.9511722,-2.4730008,-0.0118331425,-0.39296225,-0.6507299,2.0027483,0.40235457,-0.18939489,-1.0831518,0.75351304,-0.60081434,0.11848459,0.598083,-0.5559427,-0.3730258,-0.69682944,-0.399371,-0.21950126,-0.21002756,0.20573452,-0.78612906,0.948624,0.9735954,-0.097216204,-0.15999113,0.42102298,0.20835981,0.55304044,-0.84175265,-1.7484108,0.2833263,0.019785829,0.018997923,0.14035338,-0.029417858,-0.46940088,0.38440943,-0.11814211
PASD:1024x768___6326442580,PASD,1024x768___6326442580.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___6326442580.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___6326442580.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___6326442580.png,train,0.10290169,-2.813557,-0.8120185,0.4658459,0.6705071,0.6658733,-0.18504183,0.21654034,0.012192428,-0.6983379,0.28664273,-0.7858038,0.010993749,-0.288263,0.35071316,0.22897328,-0.17125449,-0.20468363,0.16653776,-0.52528435,-0.13154766,0.15715507,-0.22579631,-0.38089743,-0.4231678,0.026021805,0.6726323,0.7574207,0.108624615,-0.009833574,-0.08655472,-0.045906797,-0.12857293,0.062153116,-0.12004969,0.17848994,-0.33881986,0.5752522,-0.099416845,0.35502666,0.09713791,-0.43704,-0.20895833,0.1589248,-0.169967,-0.22990689,-0.407099,0.15283747,-0.042851835,-0.23706673,-0.34818238,-0.072445415,0.3248544,-0.15877472,-0.15809326,0.6898583,-0.21722563,-0.29229107,0.5409525,-0.8326534,-0.18348987,0.41734287,0.37359163,0.6014385,-0.48193377,0.4004509,0.23058417,-0.34572855,0.059583247,0.06369085,0.33841923,-0.060199916,-0.5760792,-0.28072464,-0.32231265
PASD:1024x768___6470955539,PASD,1024x768___6470955539.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___6470955539.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___6470955539.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___6470955539.png,train,-1.4026787,-1.5420599,0.5459636,-1.1774668,0.8658791,0.36841023,0.16915369,-0.6444261,-2.0408654,-0.043095335,-0.17082751,1.242307,-1.664875,-0.503833,-0.08655864,-0.8482651,0.9615034,-0.2530168,-0.27715153,1.2469795,-0.23336077,0.007671118,0.27216113,-0.36235374,-0.3569097,0.57054657,0.45464724,0.9189253,0.96535367,-1.3230591,-0.19848047,0.7902857,1.5639882,0.025480404,0.5410205,1.6308076,-0.8061155,-1.1456367,0.04209158,0.53816277,0.3712796,-0.86657226,-0.54723567,0.25535065,1.2730298,-0.89827746,-0.41498214,1.2841345,0.20059928,-1.7628155,2.619578,0.46244383,-0.55818266,2.3219523,0.11601904,1.3828199,0.07617237,0.99521345,0.7792752,0.21353567,1.2387216,2.6158726,-0.0494242,-0.89047307,-0.022225022,-0.8922138,-0.28559723,-2.5549722,-0.77125365,-0.4837728,0.10081608,-1.1640917,-0.4355507,-0.57839364,0.8260558
PASD:1024x768___6657341905,PASD,1024x768___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___6657341905.png,test,-0.59589547,-0.28439665,1.9952197,-1.2767125,-1.3589535,0.9576638,1.3623888,-5.2733464,0.33466476,1.8763433,1.3490524,0.57102185,0.322931,0.52457255,0.93695855,1.8853475,-2.533242,-2.271127,1.5936813,-1.6634443,1.0431494,-1.6398983,0.7030239,-0.55423903,3.2120836,1.3980306,0.2221061,1.8723514,0.49216992,0.10758178,0.915772,0.80919397,-2.4981225,0.13661256,-1.3379841,2.6579382,-1.1832229,-2.5630302,-2.770039,-0.3527229,1.684309,0.5889604,0.17398393,2.1606677,0.101180434,-0.023669887,-1.3806229,0.25445274,0.8248204,0.70161223,-1.0703485,2.0816908,0.22210135,1.3649977,0.59237504,0.9815376,0.42187226,0.1807433,0.43184108,-0.23486692,1.2982844,-1.3763214,0.7970288,-0.91136426,0.21509528,0.32297173,0.43731976,-0.33849978,-0.033286836,0.64069206,-0.5284122,-0.06613267,-0.06603052,-0.3664826,-0.5617264
PASD:1024x768___7188136873,PASD,1024x768___7188136873.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___7188136873.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7188136873.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7188136873.png,train,0.3866489,-2.7486365,-0.68170625,0.459549,0.46980268,0.21007198,-0.18530262,0.28957728,0.010864764,-0.6745898,-0.28919667,-1.2601776,0.38426465,-0.104627185,0.32064462,-0.022023965,-0.56316996,-0.12447883,-0.24050897,-0.6829732,0.2730195,0.22446296,0.06987238,-0.1722505,-0.39703125,-0.15266281,0.76308846,0.6041073,0.090618074,-0.10355777,-0.2755546,0.4824224,0.030352116,-0.29599822,0.10927454,0.17409529,-0.049472466,0.09359819,-0.02043698,0.35762402,0.08753674,-0.09541592,-0.14850524,0.28112566,-0.23239365,0.38089567,-0.06736909,0.13667305,0.032028407,-0.14000598,-0.5707911,-0.17925516,0.4587187,-0.14999293,-0.1669161,1.0455464,-0.60450923,0.14296967,0.5888299,-1.1747484,-0.19817396,0.24519011,0.43551746,0.2494509,-0.49430543,0.01753515,0.13973048,-0.7255363,0.51678,0.026129503,0.123661265,-0.33325428,-0.3202188,-0.4622471,-0.5206531
PASD:1024x768___7229767436,PASD,1024x768___7229767436.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___7229767436.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7229767436.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7229767436.png,train,-0.94301224,-2.1348248,0.45396584,1.3646839,1.5125077,0.40836978,0.10510212,0.7678193,-0.030732363,0.15280876,0.3642341,-0.30692303,-0.7439384,0.27497876,0.87315905,-0.07872078,-0.3849554,0.11737439,-0.14440578,0.44103453,0.12559721,0.14840415,-0.15704899,-0.3693022,-0.009393461,0.68036675,0.19680333,-0.9150938,-0.59664553,-0.13567631,0.53542566,0.03661987,0.20451385,0.6475845,0.69583404,-0.42238864,0.31879854,-0.45078072,-0.80529815,-0.40010846,0.013349667,-0.46103126,-0.31747246,-0.14034994,-0.4274179,0.41130233,0.15818675,-0.62929225,0.45838478,-0.05319065,-0.49042296,-0.13669407,0.32209536,-0.039727684,0.1391797,-0.024156833,-0.24455085,0.17076743,0.7072011,-0.08412726,-0.44121915,-0.50347257,-0.22579889,-0.65802914,0.062401354,-0.015988767,-0.08421144,-0.62204427,0.048422124,0.16287939,0.22075672,-0.37139422,0.117007166,-0.03084284,0.27497098
PASD:1024x768___7892635308,PASD,1024x768___7892635308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___7892635308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7892635308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7892635308.png,train,-2.014274,0.75741935,3.603485,-0.032145202,1.8550997,-1.9712609,1.0329771,0.9834745,-0.1539796,-0.03124081,1.3559024,-1.5595098,-0.45296356,0.34745985,-1.3053727,0.54794145,-1.2644395,-0.9369637,-0.8341951,0.043333475,1.0461144,0.255745,0.94136393,-1.4514287,1.0728384,-2.3325682,-0.023967117,0.647848,-2.643565,-0.75494117,1.1766386,0.42218515,0.18532974,-1.7906251,1.0772549,0.14069365,0.7545255,0.13395555,-1.5600169,0.81416166,-1.2458637,0.6001278,0.8034307,-1.0208863,1.4422035,-0.71957606,-0.55035883,0.19158766,0.062799424,-0.4177878,-0.15778463,0.18061174,-0.29071695,0.46408105,0.6776786,-0.6695389,-0.28717893,0.6821437,-0.74860513,0.082028,0.37483066,-1.1413653,0.2965065,-0.66582686,0.06607014,-0.10536323,-0.05396092,-0.41775385,0.70867556,1.0610385,1.119991,0.6149871,-0.8874111,-0.9206385,0.01912174
PASD:1024x768___7971560974,PASD,1024x768___7971560974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___7971560974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7971560974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7971560974.png,train,-3.6670551,2.1682346,4.30148,-1.0174156,1.8785641,-1.7789966,-0.8467142,0.6158792,-1.2603272,3.6043606,-0.25381696,-2.1067104,0.1814695,0.74358964,0.6912815,0.8790699,-0.6081681,1.1131871,1.5702951,0.15128799,0.030282758,0.0013616979,2.394391,1.069381,0.17662047,-0.006679522,-1.4045663,1.6089205,-2.5242045,0.15178837,-1.2956569,-2.3099294,-0.7468104,-0.048968777,-1.4269272,-1.2859383,1.3614204,-0.688087,-0.22197977,-0.19549486,0.48660004,-0.24820858,0.11619287,0.733998,-1.2093914,-1.5096692,-2.6343927,0.95109785,0.5101732,1.3988651,-1.0589305,1.7477573,-1.1687616,-0.4075516,1.6040127,0.854321,-1.2586086,0.60364664,-0.3752974,1.8833784,0.61496145,1.9817774,-0.8735137,1.1544565,-2.7501125,-1.3074949,-1.6349319,-1.4414864,1.2620306,0.63905334,-0.4204544,1.0985625,0.8943165,-3.4137049,0.2215796
PASD:1024x768___8072879274,PASD,1024x768___8072879274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8072879274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8072879274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8072879274.png,test,0.734097,-2.282565,-0.24571103,1.7563902,-0.40974706,-0.5411947,-0.26766783,-0.0122962445,-0.7513711,-0.63504106,-0.66910976,-1.4165211,-0.94066507,-1.027566,-0.29561263,0.5647014,-0.4837322,1.5281109,-0.8621367,0.613725,-0.33117557,2.2855415,-0.46510157,-0.96304005,1.7832277,-0.227727,-1.5722775,-0.31805816,0.031478092,-0.13584466,-0.4020055,0.92408574,1.2190027,2.6108851,-0.34247625,-0.77912474,-0.30991685,0.12918715,-0.53013325,-0.12101725,0.11267005,0.4903513,-0.37197393,0.4326646,0.8761536,-0.24542174,-0.3490224,-0.38113862,-0.5142706,0.17350529,0.7042926,0.5425257,-0.49065953,-0.2997869,0.21500841,0.24371725,0.2742111,-0.7018532,0.46605867,-0.49472803,-0.2509706,0.47883394,-0.21655716,-0.1185243,-0.8730455,0.3180501,0.0721446,0.6509411,0.07126464,-0.29621142,0.40649906,0.41057903,-0.77571106,-0.16602945,0.356478
PASD:1024x768___8077318332,PASD,1024x768___8077318332.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8077318332.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8077318332.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8077318332.png,test,-0.099834785,-3.0027788,-0.14474499,1.3180648,0.5701717,0.5159046,0.36542237,-0.3621914,0.031926215,0.0058538076,0.47177452,-0.06531784,0.67670256,0.19870241,0.2746705,0.069973975,-0.07588008,-0.011603355,0.3124188,0.14399725,0.112584926,0.020839304,0.03958291,-0.14144844,0.1895183,0.056472994,-0.028485596,-0.17910114,0.31193602,-0.3117367,0.2904242,-0.14266253,0.13981172,0.013080999,-0.09241821,0.025682595,-0.057837218,-0.0053584278,-0.43960086,-0.35575646,0.006628424,-0.102383494,-0.2757339,0.18905571,-0.07543197,0.35019368,0.006650582,-0.011666107,-0.25813943,-0.35105073,-0.058124736,-0.12966508,0.1505334,-0.13286653,-0.30902013,-0.26412362,-0.14958072,0.17385441,0.6031496,0.050395623,-0.22089897,-0.06858686,-0.0489095,0.22214581,-0.0713014,-0.03613106,0.08026199,-0.28353924,0.005167518,0.00013148971,0.070433035,0.10366554,-0.11824559,0.044527113,0.025532626
PASD:1024x768___8096129179,PASD,1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8096129179.png,test,-0.33237603,-2.8166485,-0.5660644,0.6907778,0.6768482,0.4997201,-0.0878506,0.105069615,0.3533846,0.07458347,0.50129175,-0.11802974,-0.16942674,-0.3629611,0.3558063,0.227385,0.14286648,-0.38166004,0.23831835,0.041308235,-0.19162843,0.3362134,0.13394685,-0.029360965,-0.074503094,-0.29993156,0.20727603,0.2664497,-0.19912271,-0.11600721,0.17751141,0.08732302,-0.27751452,0.055649146,-0.08872196,-0.14494361,-0.22747552,0.44027668,-0.075923555,0.040858325,-0.45319015,-0.25958237,-0.17749172,0.024838833,-0.012822688,-0.46198082,-0.34369624,-0.023512494,-0.61079764,-0.17197318,-0.10709301,-0.14730757,-0.023858214,0.24747887,0.15800908,-0.14311573,-0.15234599,0.02017682,0.04955563,-0.008276522,0.21860914,-0.02404596,0.20716566,0.022958837,-0.08007437,0.37977588,0.5800226,-0.36161742,0.015840836,-0.34001422,0.40906733,0.15908071,-0.010577232,-0.06065725,-0.134586
PASD:1024x768___8209638994,PASD,1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8209638994.png,train,0.45423892,-2.2641003,1.5076663,-0.65066135,-0.7043689,2.588244,-0.5700088,-0.77749324,0.467919,-0.56363267,-1.0659106,0.7610442,0.53617615,3.3827806,-0.27142787,-2.894726,-0.77112734,-1.7537208,-2.1735184,1.8797548,1.8007686,1.3136786,-0.9612848,-0.19088344,-2.3595614,-1.7609651,-2.3307595,-2.1771686,1.6452066,-1.7881825,-0.6417926,-1.3160557,0.03441745,-0.5770561,-3.2854125,0.31188512,-1.3200063,0.10228972,-0.50760514,1.2082052,2.260852,-2.7628741,-0.37545013,3.5402794,-0.18803105,0.5874144,-2.5826766,2.0641174,2.3808866,0.5125614,1.7399361,0.26755345,-1.1705823,1.3561225,2.2562346,-2.8273544,0.6682201,0.89038557,-0.82115626,-0.880075,-1.0766863,-0.44947502,-2.6202931,0.625567,-1.5572021,-0.26598275,1.363443,-1.5511749,2.2077227,0.3131938,-1.2758284,1.5758492,-1.1049833,0.6204794,0.09041777
PASD:1024x768___8463119506,PASD,1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8463119506.png,train,0.037260413,-1.988281,1.7234986,0.58765566,-2.1030715,1.3875978,1.3366244,-5.8036904,1.919728,2.996952,0.7134315,-0.04516864,0.6654795,1.6967988,2.893343,2.5507443,-2.8345423,-1.9448613,3.6107543,-3.0576096,1.8902862,-1.9796507,-0.24943319,-1.1074963,4.3790855,0.3524404,0.034882456,2.121953,3.502131,0.09830095,1.5738139,1.1309552,-1.3853769,0.8874388,-2.3442333,3.1029234,-1.4237782,-3.035277,-2.1183674,-2.09779,1.423871,0.8490298,-0.8368377,2.29307,-0.41101667,-0.23545006,-3.2351499,1.255327,0.8498657,0.642005,-0.80801123,2.3910508,1.0139521,0.599679,0.58548653,0.55898625,-0.37052387,0.6707913,1.023359,0.69123507,0.89228195,-1.532033,0.51844597,-1.3340096,1.4640654,0.368379,-0.22903088,-0.30602887,-0.5472454,-0.08977714,0.3995683,0.09749984,0.76021624,0.36938962,0.44993147
PASD:1024x768___8658407746,PASD,1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8658407746.png,test,-0.9886656,1.0024879,2.4382687,-1.1740701,2.559837,-1.0664097,-0.46703327,1.6143306,-0.20936626,-1.1759529,2.330836,-3.6203003,-0.08270475,-0.056020066,-0.60570127,1.84227,-2.0642924,-0.10633972,0.6537631,-0.8445236,0.79746413,-1.1414776,-0.5704071,-0.5728945,0.6366585,-1.4975339,0.14589351,-0.18863636,-1.3600285,0.9304663,1.0313933,0.70459414,-0.21018894,-0.6069134,0.30273363,0.31839016,-0.14566414,-0.48410997,-2.0032642,0.67051893,0.40632737,0.82670915,-0.8940811,0.071384974,0.042366445,0.68474025,0.102939114,0.34982786,0.567294,-1.1926342,-0.39178342,-0.3593132,-2.2687001,0.69942087,0.7941462,-0.0065850858,-0.25505218,1.7765437,0.091460586,1.1507534,-0.47088212,-0.9863821,-0.07105625,-0.08327882,-0.99572825,-0.7474841,1.4802005,-0.41373557,-0.5972986,0.924907,0.26098737,-0.94356453,-0.5841526,-1.1016028,0.79333365
