sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024
RealESRGAN:ava_images___140582,RealESRGAN,ava_images___140582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___140582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___140582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___140582.png,test,-18.119797,3.6848001,-0.87527966,-5.327359,-3.9607408,-0.11670342,3.7899961,1.3180168,-7.740856,6.878048,-1.9141616,14.948177,0.5626398,-6.6332073,5.2725782,5.6036143,-0.23836088,-13.643557,9.423588,3.5924046,-1.7571092,1.8960114,11.598715,-0.05780804,-4.2674103
RealESRGAN:ava_images___140624,RealESRGAN,ava_images___140624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___140624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___140624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___140624.png,test,-8.89868,-1.7616253,15.493541,-1.3563447,0.65057755,14.543089,-1.5144958,-1.1014256,-2.4280763,12.692505,-6.473483,-0.9349408,0.53974557,15.613533,-8.891015,3.3849816,-1.336411,6.941322,-4.606786,7.9751406,0.3185799,6.454697,-4.962118,5.1406455,3.2357335
RealESRGAN:ava_images___141670,RealESRGAN,ava_images___141670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___141670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___141670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___141670.png,train,-8.283083,-15.639812,-1.3651966,2.555992,15.828396,-8.79837,4.310011,-2.34474,-2.4303837,-1.263156,7.394436,12.459267,11.945113,12.289534,6.0373125,-13.623639,-0.8319645,8.892445,1.3566185,-8.244599,-1.6675515,4.2477303,0.5033119,3.0837598,1.2593582
RealESRGAN:ava_images___144449,RealESRGAN,ava_images___144449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___144449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___144449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___144449.png,train,-12.044737,-16.124512,8.991863,1.4588276,-0.9570172,6.25607,-3.9292808,1.2625964,7.6259265,4.4324813,1.3002617,2.6930242,-18.474133,-7.2652717,4.896829,0.10949087,3.873217,4.012984,-5.9555473,0.92938566,-3.9603283,9.985908,-12.682658,-6.6825886,-4.137809
RealESRGAN:ava_images___144898,RealESRGAN,ava_images___144898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___144898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___144898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___144898.png,test,-14.438753,-5.4311676,14.476707,10.989927,2.13354,3.5129154,2.4323905,-7.1836367,1.9448857,4.062941,4.065919,-0.3796053,3.2980218,12.0636425,-7.7216196,-2.291562,8.456532,-3.5965815,-12.468219,-7.825081,-0.4236523,8.5162525,-1.3711675,2.463807,0.09656769
RealESRGAN:ava_images___145037,RealESRGAN,ava_images___145037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___145037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___145037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___145037.png,test,-0.06480789,-10.626434,18.924421,3.7076573,-22.149597,-5.3535066,2.2043371,-2.145718,-6.1533456,10.747837,-12.386858,-0.30032492,2.2866929,0.62708783,5.353505,4.9773407,-2.92869,-11.094769,-6.205063,1.4768474,-9.483627,2.1704443,4.6029153,-9.485899,-9.473732
RealESRGAN:ava_images___145651,RealESRGAN,ava_images___145651.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___145651.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___145651.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___145651.png,train,0.9279041,-12.775013,-5.1880355,-8.292328,-5.6861925,21.43046,-1.5553088,8.175322,-7.336697,-19.486668,-18.009277,24.736868,11.350731,-8.07743,-17.386717,-30.769875,-4.3624496,-7.311782,-5.141625,17.979668,9.874819,15.65296,7.2300406,13.943396,0.19862252
RealESRGAN:ava_images___14628,RealESRGAN,ava_images___14628.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___14628.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___14628.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___14628.png,train,-29.052914,18.062073,8.382746,-2.507322,-1.7294216,3.4344497,0.37382412,2.204918,1.1449928,-0.7064356,-6.5237474,-7.199542,-3.8614674,-1.5926163,4.8414936,7.41041,-0.54791546,-1.4989128,4.501382,4.1917877,0.23129249,3.494267,-2.6969924,-1.0330986,-1.0082512
RealESRGAN:ava_images___146637,RealESRGAN,ava_images___146637.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___146637.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___146637.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___146637.png,test,5.964802,-21.195713,-0.045774907,11.271046,-6.943247,-4.3806515,3.407124,1.8898993,1.1076441,12.2013645,3.266959,8.812603,-2.264003,5.674437,-4.1868486,-11.212066,8.404691,3.9954581,-16.19577,5.3968334,-6.545656,9.40723,-9.551152,-4.403564,-3.6993077
RealESRGAN:ava_images___14765,RealESRGAN,ava_images___14765.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___14765.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___14765.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___14765.png,train,-16.430573,0.81546974,-12.984213,-0.9487405,4.8807297,0.2796234,12.604696,-1.5983918,-4.4899454,2.4675715,0.38909292,-0.4031353,-2.7008548,1.5783257,5.823442,10.427015,6.1391892,-8.5212755,5.3437915,7.342659,-10.792303,0.7996071,7.6123943,-3.2275372,1.2843482
RealESRGAN:ava_images___148959,RealESRGAN,ava_images___148959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___148959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___148959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___148959.png,train,-8.72184,0.8974743,-14.180405,0.055238128,-9.0131855,-1.677455,3.7022414,-0.53780997,1.3750911,-7.9729533,2.3889277,3.497343,-2.297221,-0.33663985,7.8892217,-4.80746,-8.834955,-3.5652294,2.8768654,9.748668,-4.811914,0.98771036,5.0809846,-9.073329,-1.1842166
RealESRGAN:ava_images___14910,RealESRGAN,ava_images___14910.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___14910.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___14910.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___14910.png,test,-21.207886,-0.70235825,5.609534,11.224798,14.875333,12.65369,-8.526352,-2.5278866,2.8870845,-0.41104484,-0.13263583,5.4983644,-2.9457085,-1.4320638,-0.22686279,-1.9316063,5.8856483,-3.3692112,-4.759331,-4.086832,-5.736499,2.0771117,3.2010098,8.241473,2.3023243
RealESRGAN:ava_images___150459,RealESRGAN,ava_images___150459.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___150459.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___150459.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___150459.png,test,-18.156107,11.773199,-8.541945,-5.5139694,0.7418933,3.435162,11.85235,3.3416512,-4.540749,-2.4944766,4.6158705,-1.3423536,-1.8780997,-0.6785191,-3.1478167,5.54118,6.2686863,-6.496699,-4.1848545,-4.2753687,0.2587607,0.88694924,8.358138,-1.0168854,-0.22701097
RealESRGAN:ava_images___151493,RealESRGAN,ava_images___151493.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___151493.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___151493.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___151493.png,test,-13.969099,0.00035858154,-7.1844163,-8.395308,-11.0803175,-6.4939003,5.99682,5.2217484,1.5085583,2.6208243,-3.103827,0.013480186,-2.2685578,-0.9154048,4.1158895,3.89891,9.948032,-2.967106,-0.5872363,0.35895634,-2.6853228,7.454865,0.5790819,-7.5685635,-6.9909534
RealESRGAN:ava_images___152465,RealESRGAN,ava_images___152465.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___152465.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___152465.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___152465.png,test,-27.604755,11.787235,6.0586743,0.5296827,1.410941,0.16920313,3.0028403,-3.675361,-1.1847806,-0.19932222,-4.288489,-2.364849,-0.21889135,-0.49457565,2.9717586,3.1971166,4.5982656,-6.282112,3.8635898,2.0493863,-3.6980324,0.5049335,0.76963997,2.264278,1.7101817
RealESRGAN:ava_images___153365,RealESRGAN,ava_images___153365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___153365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___153365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___153365.png,train,-30.994331,15.424092,12.101427,-0.18925822,2.3111281,-0.006976545,3.0268464,-3.519862,3.033774,-1.202938,-4.1021223,-6.720047,-1.112386,-2.2103593,2.9509928,4.3536844,4.262122,-3.9043598,4.381281,0.45784783,-2.647146,0.9135846,-1.4409696,4.048955,1.3582473
RealESRGAN:ava_images___155454,RealESRGAN,ava_images___155454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___155454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___155454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___155454.png,train,-22.54469,-5.741579,1.6648649,9.626118,22.858608,17.250122,-11.173502,-0.6614283,9.406843,-1.7133636,-9.169283,10.637357,-3.2389328,-1.1566617,9.169359,-10.846963,17.296467,1.9445868,-2.2988544,5.145561,-16.127052,6.2950892,-0.04227197,11.2771635,1.5349581
RealESRGAN:ava_images___156213,RealESRGAN,ava_images___156213.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___156213.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___156213.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___156213.png,test,7.8690376,-23.378017,-13.162248,17.33259,-0.27857602,6.642233,-2.3233676,6.44668,7.1668105,2.7920847,-4.2414184,-2.5032191,-3.0769947,5.5585833,-0.14010203,9.094631,-7.288044,3.509758,-4.376672,7.3483877,5.3736067,0.20854163,3.2131186,2.2668543,-5.7851057
RealESRGAN:ava_images___157270,RealESRGAN,ava_images___157270.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___157270.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___157270.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___157270.png,test,16.42033,-17.378975,-9.080928,1.918145,12.444298,-1.2109232,18.223215,-11.817171,-18.083958,2.9880228,-6.486842,-17.395237,-6.424823,3.609195,3.6316218,8.353811,1.9980903,-0.34724355,-7.38237,-1.508619,9.587529,-0.41876698,9.864307,4.0977726,8.17061
RealESRGAN:ava_images___157327,RealESRGAN,ava_images___157327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___157327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___157327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___157327.png,train,36.757923,25.685564,17.41518,-2.9371803,-16.825577,15.15473,7.175807,1.4382343,15.831644,3.0390525,7.994343,-10.199955,1.3012824,11.759869,-14.740578,-7.857128,-5.9202404,-6.035273,13.055778,-18.444588,1.6870403,19.363577,0.23276389,5.3771415,-7.9839597
RealESRGAN:ava_images___158047,RealESRGAN,ava_images___158047.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___158047.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___158047.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___158047.png,train,-17.044144,-6.9173336,16.426264,-1.2890124,18.0605,5.017743,-13.856428,-3.3270948,3.4810867,5.155797,-6.9397125,10.043383,-8.384374,-3.2081718,-4.206451,-4.8113985,-3.395997,-7.057991,-0.604033,11.340115,-3.8372083,-3.9520292,12.314114,10.545629,-0.119226396
RealESRGAN:ava_images___158174,RealESRGAN,ava_images___158174.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___158174.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___158174.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___158174.png,train,18.058083,-38.403385,-30.094597,4.9365788,-11.401163,-1.3975862,24.030163,-6.7926435,-0.44249678,27.993042,-9.672972,33.96704,34.184277,-7.074452,5.0674167,21.926125,-28.683678,-38.426804,11.565813,-14.364324,1.3014765,-7.356727,11.405517,4.0035753,-37.89975
RealESRGAN:ava_images___158486,RealESRGAN,ava_images___158486.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___158486.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___158486.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___158486.png,test,-12.739784,9.689412,-13.39731,22.95404,-6.015601,-4.620706,-3.380447,-6.2736044,-3.5124369,10.821286,7.9043217,7.760481,-1.9612961,2.5922954,-6.325088,-4.0417194,2.092396,1.8764005,1.9766833,4.7512903,-4.9419174,-2.5636053,-1.9410702,-1.2205204,-0.9662578
RealESRGAN:ava_images___161178,RealESRGAN,ava_images___161178.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___161178.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___161178.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___161178.png,train,69.35112,18.559422,3.8190157,-64.25467,24.037298,-18.341452,-63.951466,-76.475685,-25.855038,43.939007,8.275002,-39.457176,16.929003,-24.617664,-11.819352,16.07564,31.406837,5.295921,19.895468,-42.637985,-9.588455,-16.792492,-8.76628,-5.178367,47.43425
RealESRGAN:ava_images___162175,RealESRGAN,ava_images___162175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___162175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___162175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___162175.png,test,15.8586235,-14.743401,-31.593725,-17.608902,-4.761772,-1.501605,12.05685,10.484956,8.38332,5.5939837,19.190437,7.064577,1.8918247,-0.69792783,-0.5277508,6.5290766,-9.494877,0.46590638,2.2848797,-0.63218975,4.744066,-7.1194196,9.522809,-0.10583365,4.1567683
RealESRGAN:ava_images___162432,RealESRGAN,ava_images___162432.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___162432.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___162432.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___162432.png,train,14.740715,32.820084,-17.160992,7.214637,14.73419,-6.809158,1.8700967,-14.960108,-13.853081,9.092028,-5.42873,-5.971204,-8.093865,-8.27825,-0.6555205,-8.125575,-8.646877,9.44471,5.1584697,-6.574362,-3.7064266,13.32914,9.3706045,3.1925116,0.40552616
RealESRGAN:ava_images___163186,RealESRGAN,ava_images___163186.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___163186.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___163186.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___163186.png,train,-16.52235,-5.096121,6.444519,8.525938,21.6553,19.744646,-16.552237,-9.965347,12.681007,-2.5937066,-9.354917,13.0642395,2.8941004,-2.9231334,-2.0245833,-11.844916,7.8995795,-19.377367,7.159206,12.345354,-24.972784,1.2228267,-5.65635,6.793819,5.77407
RealESRGAN:ava_images___163426,RealESRGAN,ava_images___163426.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___163426.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___163426.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___163426.png,train,-22.482647,10.174707,-1.1970282,-6.0458097,-2.4867363,5.7622557,3.8649347,0.9163422,-8.732267,-4.553359,-1.8623757,3.405345,-0.76216877,0.32409388,-1.7970622,5.991349,5.024083,-7.5805807,8.522652,3.4378378,-1.2329041,7.53688,4.513622,6.3362126,-6.703437
RealESRGAN:ava_images___164231,RealESRGAN,ava_images___164231.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___164231.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___164231.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___164231.png,train,3.8043976,-7.0394154,27.558748,-10.385307,-18.53095,20.629406,-10.513916,12.195218,-23.480251,21.56253,5.3882465,3.6455412,3.0119915,14.843084,-1.304301,37.613503,-9.780551,7.1158195,10.501741,5.3516426,-11.538047,-1.1839069,0.05465746,23.635012,-4.913193
RealESRGAN:ava_images___165630,RealESRGAN,ava_images___165630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___165630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___165630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___165630.png,test,-29.877687,14.918917,13.109877,-2.4585228,-0.61838007,-5.6336274,3.2255952,0.64827996,2.2959747,-3.416377,-3.7475169,-4.850248,-1.6325941,-5.697471,2.3126595,4.324639,3.6033769,-5.6467905,7.7423253,0.71523285,1.1252215,-4.3066096,2.3904572,2.0891457,0.8500588
RealESRGAN:ava_images___165895,RealESRGAN,ava_images___165895.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___165895.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___165895.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___165895.png,train,-21.201784,3.8237438,10.42483,10.57613,7.884817,8.817678,-3.3376765,-4.583544,6.1933875,2.3449082,2.5054133,-1.7449381,2.480043,0.06916195,-1.8909919,-3.2681055,11.158969,-9.753606,-4.2709336,-6.123267,-6.882271,9.159914,-3.3718762,4.9825068,1.9575365
RealESRGAN:ava_images___16613,RealESRGAN,ava_images___16613.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___16613.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___16613.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___16613.png,train,6.3643684,-16.57872,22.203478,-11.913458,16.082033,-2.0590563,-19.153313,15.57401,-3.1829197,-21.37907,3.8983223,55.25064,-11.905244,-22.036411,-13.92837,-22.666779,-50.593765,-57.12068,29.784824,8.427531,-14.449635,-58.5173,40.453983,22.835836,9.592702
RealESRGAN:ava_images___166880,RealESRGAN,ava_images___166880.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___166880.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___166880.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___166880.png,train,16.872173,-19.722122,-26.282797,-10.024626,17.97273,20.05736,18.270803,-6.180135,0.53742695,15.107028,6.282298,6.626189,-15.184015,17.846254,5.2144394,6.6296244,20.5762,-6.879919,13.174179,-6.418949,23.131357,-3.3591738,8.698405,6.7235384,-4.6994743
RealESRGAN:ava_images___170322,RealESRGAN,ava_images___170322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___170322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___170322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___170322.png,train,8.536301,-8.565954,11.345898,-14.607214,-21.741407,-5.212742,30.870567,-1.7554622,1.2728047,22.981869,-24.518152,-10.437431,7.829812,-5.3635154,-1.3448339,-4.7779675,11.667147,10.491938,-12.907529,-15.727145,4.726445,11.331863,-10.561279,3.529686,12.01023
RealESRGAN:ava_images___170905,RealESRGAN,ava_images___170905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___170905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___170905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___170905.png,train,-26.910059,0.6894245,20.914848,-0.754905,-4.236829,-14.189203,10.9297905,4.819803,1.3227782,5.245721,-6.271388,-6.2472324,-0.9565039,-7.8725066,3.2633495,5.3907456,3.787241,-1.8061457,-2.3181412,-5.142389,1.2735419,-5.0985584,1.681991,0.37131476,-1.9322879
RealESRGAN:ava_images___171261,RealESRGAN,ava_images___171261.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___171261.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___171261.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___171261.png,test,-13.557527,2.4978256,-12.274726,-3.0590272,-2.860138,-10.742731,13.388599,-2.893891,-1.0913075,7.097886,-5.4056277,1.3519363,-1.7115488,0.3681963,1.2487102,-0.3318224,3.3160915,-5.825692,0.020138621,7.4311743,-7.482355,-0.34781218,4.654316,-4.713311,-2.925257
RealESRGAN:ava_images___17440,RealESRGAN,ava_images___17440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___17440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___17440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___17440.png,test,-4.5878925,-4.8931847,1.0634655,-2.910688,-17.870678,2.3707452,0.9677596,9.836218,-4.8775473,-1.1299868,-6.5689297,3.1548443,-10.367539,-11.608927,-3.164452,-4.4939756,-7.841339,3.4110699,-5.6360555,15.772831,-7.1443415,1.789175,2.9863052,4.161408,-1.2005616
RealESRGAN:ava_images___174516,RealESRGAN,ava_images___174516.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___174516.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___174516.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___174516.png,test,-21.43594,1.1286163,18.215185,0.15041363,14.870907,-3.5709274,-8.145851,0.14322942,-2.2516277,-2.8723764,8.55086,5.5410547,1.206917,-15.895771,-7.7886686,-8.051475,0.5704918,-15.780512,0.23864484,-4.244568,-15.147875,1.0545596,8.650013,6.293075,2.9186518
RealESRGAN:ava_images___175478,RealESRGAN,ava_images___175478.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___175478.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___175478.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___175478.png,train,55.55647,5.6680555,3.7709432,-17.552113,20.063465,-17.395876,-14.0829525,-15.779751,-14.61458,-15.3568535,-17.708906,-2.863508,-13.095926,5.983084,18.450104,-1.0923929,-2.7843075,24.614649,5.9689684,-10.306254,3.448539,20.766119,19.778084,0.6702556,0.24182785
RealESRGAN:ava_images___176399,RealESRGAN,ava_images___176399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___176399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___176399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___176399.png,test,-15.103319,2.3886871,17.593132,1.8427472,-6.1398,5.669409,-0.25524378,9.640574,2.309032,-0.23098779,-6.5677977,-1.7824969,9.376516,2.8985665,0.23886496,1.8357792,-2.7742624,4.110605,-1.0450269,-1.0933658,-2.704136,-2.988855,-4.39087,-4.0844445,-2.0930598
