sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049
QualiSR-Set120/SUPIR/ava_images___74410.npy.gz,SUPIR,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___74410.png,QualiSR-Set120,ava_images___74410,SUPIR/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-4.03693,1.4420379,0.31261325,-5.48016,-3.279642,-5.6618114,-6.6810813,1.7276043,5.6787543,0.5844308,3.6302803,-1.9256771,2.326182,-1.4229618,1.3347423,0.56744117,2.8856213,-0.37395138,0.0873293,-0.49769717,0.6087365,0.16194224,1.026641,0.25717515,-0.78775287,-0.0075809807,-0.12049854,0.3503538,-0.9298364,-0.2645877,0.01582653,0.0793829,-1.264696,-2.474264,2.3657653,2.7827392,2.4288144,-0.7859669,-0.32905716,0.090934604,-0.45343852,0.29255897,0.22963133,0.28348315,1.4284084,1.3544819,-1.966948,-0.61906826,-0.9179662,0.46780446
QualiSR-Set120/PASD/ava_images___751927.npy.gz,PASD,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___751927.png,QualiSR-Set120,ava_images___751927,PASD/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-2.1493986,-0.18348111,1.2995508,-0.5789343,-2.5884736,1.4995434,-0.25814566,-1.9506977,-0.14515504,0.073130935,1.3685263,-0.117616504,-1.7261571,-0.41310212,-0.03532199,-1.124182,-0.61684704,0.42463684,-1.2213408,0.48393166,-0.15611039,0.008629441,0.44851226,-1.2287726,-0.5566462,0.66118896,0.58961844,2.6433206,5.3623466,-0.8914657,0.8125792,-0.2750188,0.1659129,0.14605299,-0.047222733,-0.02567339,-0.20824233,-0.10307495,0.053832248,-0.03455614,0.07833439,0.057453707,-0.026935458,-0.054385066,-0.03782797,0.18318626,-0.18635727,0.022128046,-0.01426208,0.085176505
QualiSR-Set120/RealESRGAN/ava_images___751927.npy.gz,RealESRGAN,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___751927.png,QualiSR-Set120,ava_images___751927,RealESRGAN/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-2.305244,-0.35640317,1.2560045,-0.5423025,-2.748456,1.3738974,-0.32752517,-2.0388656,-0.04393968,0.13283533,1.5645301,-0.05501111,-1.9194088,-0.52251065,-0.15755394,-1.1437984,-0.6146565,0.39515245,-1.2928506,0.39174128,-0.039663374,0.072537065,0.34728348,-1.2861054,-0.6455205,0.77913684,0.83219665,3.1749434,6.3654337,-1.0963354,1.0871513,-0.5218519,-0.004445076,0.17072147,0.11735259,0.037745193,-0.17055255,0.10913995,0.04677263,-0.052481353,-0.044449687,0.00066794455,-0.045053557,0.0030485392,-0.12414521,0.19337112,-0.00039440393,-0.16685772,-0.017147899,0.09169436
QualiSR-Set120/SUPIR/ava_images___751927.npy.gz,SUPIR,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___751927.png,QualiSR-Set120,ava_images___751927,SUPIR/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-2.240415,-0.15176566,1.2971667,-0.48040596,-2.514353,1.6518993,-0.211429,-2.0136838,-0.22597218,0.112949915,1.4244148,-0.012517728,-1.8696897,-0.36699757,-0.15258606,-1.1018038,-0.6338291,0.4425308,-1.1908896,0.4121846,-0.1719409,-0.035732716,0.3799404,-1.1642039,-0.6925454,0.7338478,0.7890152,2.854633,5.87801,-0.7837717,0.95914394,-0.30874062,0.1438236,0.23417571,-0.038968146,-0.075209156,-0.206682,0.013215035,-0.048004046,-0.0729565,-0.0005835295,0.04274036,-0.079001054,0.11918342,0.098335564,0.19971809,-0.23675238,-0.081736594,-0.106048465,0.13900642
QualiSR-Set120/PASD/ava_images___773899.npy.gz,PASD,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___773899.png,QualiSR-Set120,ava_images___773899,PASD/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,-0.96262836,-2.3793557,-3.9967387,-2.6361194,2.118351,-1.6077898,1.5035775,-1.5801284,1.6083218,-3.5940738,-2.8773873,-2.1438885,-0.6070292,1.247131,-2.8198123,1.5454082,0.5915083,-0.6132444,-0.5747106,3.0576859,-0.101096556,-0.1656675,-0.3297695,0.9624924,0.6647788,-5.078726,0.89691573,-0.6709913,1.3923441,0.13184088,0.2841675,0.5426642,-0.016076654,-0.53495055,-0.059499055,0.24076156,-0.26716405,-0.813661,0.16856842,-0.72353286,-0.30917817,0.13041064,-0.30810916,1.7635972,-0.5878796,-0.13802585,-0.74508804,0.2548048,-0.4054387,-0.8235427
QualiSR-Set120/RealESRGAN/ava_images___773899.npy.gz,RealESRGAN,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___773899.png,QualiSR-Set120,ava_images___773899,RealESRGAN/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,-0.9384556,-3.064037,-4.3059993,-1.6590528,2.2494664,-0.9435129,0.9756878,-1.145462,0.83792794,-2.4772074,-2.1166048,-1.4222509,0.0699743,1.02636,-2.408122,1.4260349,0.5346087,0.13785198,-1.0384935,2.181904,0.7256555,0.5929149,-0.45868582,0.56676495,0.9664115,-4.487255,0.14760303,-0.8529142,1.0984527,0.069761395,0.19860151,0.3570409,-0.546751,-0.3566324,0.014147416,0.6289184,-0.9191443,-0.8627951,0.103815824,-1.4653305,0.012039304,1.007915,-0.25815475,2.5984004,-2.5702212,-0.085097596,-0.5175609,2.037304,0.13300782,-1.2643907
QualiSR-Set120/SUPIR/ava_images___773899.npy.gz,SUPIR,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___773899.png,QualiSR-Set120,ava_images___773899,SUPIR/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,-0.9897152,-2.399047,-4.545113,-2.7657852,2.5496144,-1.9804895,1.5094362,-1.3661609,1.8479503,-3.6756957,-2.964099,-1.9279497,-0.5037869,1.567439,-2.5292878,1.8941205,-0.041545868,-0.46877402,-0.7561717,2.422406,-0.010274738,0.09786558,-0.21389557,1.0877042,1.228896,-4.9667397,0.21812814,-0.6093234,1.345671,-0.042815447,0.3304109,0.7834537,0.07269153,-0.25219584,0.4797809,0.40792286,-0.3399845,-0.2505933,0.23636945,-0.6440144,-0.07245362,0.2770551,-0.46936023,0.8445147,-0.82298166,-0.42096347,-0.4909311,0.36617947,-0.28402323,-0.1772419
QualiSR-Set120/PASD/ava_images___827653.npy.gz,PASD,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___827653.png,QualiSR-Set120,ava_images___827653,PASD/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,0.30490506,-0.6466651,-3.0798633,-0.006184429,2.374981,-0.59294677,-0.37953424,0.38463604,0.15457967,1.0434635,0.6132463,0.14638938,-1.7106903,-0.25655404,2.4209406,0.15755504,0.11028737,-0.06787573,-2.2287264,-2.1836617,0.48145324,-0.48698062,0.3478285,0.99672157,1.0629941,0.9198155,-1.3312052,0.7806022,-0.40961957,-0.59767634,-0.16615666,-0.7215328,0.7559779,-0.2952122,0.07016529,1.2066114,-0.10171463,-0.15572251,0.29130197,-0.30647138,-0.46774662,0.18475029,-0.836472,-0.29376525,0.10574815,-0.4418003,-0.72524667,-0.028052062,0.34908414,0.37023923
QualiSR-Set120/RealESRGAN/ava_images___827653.npy.gz,RealESRGAN,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___827653.png,QualiSR-Set120,ava_images___827653,RealESRGAN/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,0.3475026,-0.77005476,-2.6762512,-0.3782961,3.012422,-0.5365133,-0.067288995,0.3316238,-0.105863005,0.48334393,0.8140963,-0.4933427,-2.0830765,-0.488614,2.317623,0.5936186,-0.11232498,0.06539169,-1.9608109,-2.0818515,0.6473479,-0.5634923,0.19942598,0.74109906,0.3664541,0.13038549,-1.6385752,0.35299775,-0.07368919,-0.12328714,-0.30436608,-0.7889731,0.30523235,0.023512468,-0.42847377,1.2991232,-0.08007628,-0.029577464,-0.20360933,-0.60192406,-0.44960022,0.39715704,-0.9144228,0.114117995,-0.1686058,-0.16935381,-0.45998597,0.036941618,0.7890003,0.60754013
QualiSR-Set120/SUPIR/ava_images___827653.npy.gz,SUPIR,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___827653.png,QualiSR-Set120,ava_images___827653,SUPIR/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,-0.052213073,0.17138934,-1.9291604,-0.08894697,2.4726553,-0.28296494,-0.41503832,0.10917723,0.18171373,0.80588055,0.88090205,-0.026712373,-2.2781172,-0.6539768,2.2339408,0.11076552,-0.40542608,-0.39742088,-2.0477502,-2.5155475,0.46798617,-0.61877924,0.12128802,1.2128069,1.7806375,0.6410733,-1.1987313,0.44971302,-0.17460245,-0.13895363,-0.11166449,-0.6542563,0.83899367,0.37415293,-0.18998751,1.258315,0.08378768,0.067234725,0.15685,-0.15605225,-0.26045245,0.022495508,-0.7479035,-0.13200924,0.062526405,-0.27157837,-0.4861129,0.08021319,0.41699123,0.17173898
QualiSR-Set120/PASD/ava_images___842206.npy.gz,PASD,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___842206.png,QualiSR-Set120,ava_images___842206,PASD/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-0.41389406,-1.9773333,2.587249,2.2045383,0.49933875,-0.086719036,-1.237141,-1.3154371,-0.43157595,0.49607044,-1.0993932,-0.93463546,0.29793024,-1.0958672,0.11129163,0.13610047,1.0799959,-0.59851974,-2.2439728,-0.82293385,-1.0117105,-0.073611885,-0.5852575,-1.3946823,-0.22152784,0.013469905,0.05243978,-0.45135546,-0.13610154,0.21351206,0.12549257,0.55916524,-1.131105,0.82031107,-0.00981693,0.2839597,-0.118580915,-0.34106573,0.06284587,0.18171729,0.11673352,0.074905306,0.27148587,0.2300585,-0.23018813,-0.078679204,-0.15132235,0.27108002,-0.45765197,-0.60690665
QualiSR-Set120/RealESRGAN/ava_images___842206.npy.gz,RealESRGAN,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___842206.png,QualiSR-Set120,ava_images___842206,RealESRGAN/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-0.6751604,-2.3711774,2.4788504,2.4499326,0.53137505,-0.38180804,-1.3956428,-0.86833096,-0.034764603,0.53643507,-1.0202061,-0.3606618,0.05041659,-0.9106679,0.33961233,0.2908113,0.8807216,-0.9607423,-1.9429213,-1.0805225,-0.9235687,0.38674706,-0.7945162,-1.5927402,-0.35846186,-0.061347708,-0.43395197,-0.60757875,-0.05923064,-0.2932461,-0.01917892,0.7200907,-0.81384134,0.600072,0.38728833,0.71582997,-0.42735192,0.07884681,0.67331773,0.0028207144,-0.48350263,0.2949403,0.107122995,-0.094353914,-0.6455081,0.32116622,-0.3248065,-0.14783451,-0.44974816,0.008526303
QualiSR-Set120/SUPIR/ava_images___842206.npy.gz,SUPIR,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___842206.png,QualiSR-Set120,ava_images___842206,SUPIR/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-0.77175355,-2.1571531,2.965556,2.3197894,0.5674826,-0.14610112,-1.2358416,-1.2919997,0.00073476136,0.61334354,-1.0131761,-0.62165254,-0.009400785,-0.9842397,-0.102911815,0.119166434,0.87851137,-0.5788457,-2.0670948,-1.0219568,-1.1667975,0.11081618,-0.6630262,-1.4408116,-0.23397422,-0.026955724,-0.092953265,-0.7903588,-0.0010375828,0.29528755,0.30910072,0.6792026,-0.9750047,0.83704543,0.24523692,0.32143605,-0.0774479,-0.15477931,0.27106464,0.03515463,0.09494406,-0.106412694,0.1696298,0.18189487,-0.32002997,0.11073226,-0.29270005,0.34283578,-0.5375506,-0.1494898
QualiSR-Set120/PASD/ava_images___846773.npy.gz,PASD,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___846773.png,QualiSR-Set120,ava_images___846773,PASD/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-2.6043656,-3.2270238,7.756608,3.5479646,6.7003384,-1.27567,-0.21447273,0.042114854,2.4848022,1.7038745,-1.6989543,-2.1107965,1.4390084,-1.2608262,-1.8547854,-0.8287336,1.7058434,-1.7804008,-2.5492067,-0.34183055,-3.6945248,-1.334203,-0.005741477,-0.87423,0.54495215,0.90108544,0.21801764,-1.0630423,0.47865018,0.16509539,0.21787262,0.16338032,-0.19250634,0.157259,0.15897761,-0.03032136,-0.04284159,0.044795156,-0.0756723,-0.09981494,0.08556491,0.0417386,-0.089320526,0.13259879,0.06135881,-0.07721025,0.010152891,-0.2081162,0.076989055,-0.24259087
QualiSR-Set120/RealESRGAN/ava_images___846773.npy.gz,RealESRGAN,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___846773.png,QualiSR-Set120,ava_images___846773,RealESRGAN/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-2.71384,-3.242668,7.3430595,3.1423852,5.8286133,-0.26551723,-0.018138124,1.063049,2.222533,1.2459029,-1.6438134,-1.6380715,1.2117606,-1.19291,-1.2245095,-0.95372736,2.0073357,-1.544932,-2.3547454,-0.56529397,-3.1621895,-0.9203281,0.0820619,-1.0094271,0.34765902,0.77190727,-0.06763768,-0.6898979,0.10046325,0.09684807,0.13820964,-0.068609715,-0.504545,0.33725765,-0.09561877,0.30041867,-0.116495706,-0.16409682,0.053489015,-0.43944144,-0.114037514,0.8096076,-0.20775603,0.01678747,-0.20209533,0.01381284,0.15125543,-0.80350614,-0.06501269,-0.6493509
QualiSR-Set120/SUPIR/ava_images___846773.npy.gz,SUPIR,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___846773.png,QualiSR-Set120,ava_images___846773,SUPIR/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-2.749774,-3.0178962,7.489842,3.190757,6.5198097,-0.658308,-0.14191505,0.60537493,2.3799405,1.7509928,-1.703126,-1.8730248,1.3187786,-1.2049879,-1.628756,-0.81983894,1.8145065,-1.9596359,-2.4120455,-0.42402864,-3.5355408,-1.1015047,0.04566191,-0.9617198,0.55322564,0.90893584,0.23558846,-1.0250758,0.40166014,0.11524284,0.30140647,0.24216405,-0.09988931,0.19741797,0.038456097,-0.0441759,-0.10055076,-0.053188592,-0.007531218,-0.175075,0.14473891,0.16010568,-0.009768933,0.09837505,0.03361404,-0.26457536,-0.10162391,-0.14052522,-0.09847927,-0.16452616
QualiSR-Set120/PASD/ava_images___857447.npy.gz,PASD,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___857447.png,QualiSR-Set120,ava_images___857447,PASD/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-1.378331,-3.5251768,4.372326,4.3691187,2.3209343,-4.9174943,0.046893716,-5.026388,-0.26475164,0.38237748,1.5089523,-0.38600892,0.39115405,-0.23381308,-0.7382972,1.7744448,-2.5935009,3.3910503,2.651626,1.7731639,3.3129497,1.0860415,0.28432146,1.3665979,0.09715518,1.3980459,-0.15933561,1.0218102,-0.46015066,-0.68314046,-0.34569597,-0.2781524,-0.23339781,-0.50334066,0.24404328,0.36551094,0.24399665,0.26742336,0.101387516,0.040160835,0.051224172,0.63566196,-0.69875973,-0.17434612,-0.5358531,-0.88979304,0.4570573,-1.9335512,0.14960653,-1.593641
QualiSR-Set120/RealESRGAN/ava_images___857447.npy.gz,RealESRGAN,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___857447.png,QualiSR-Set120,ava_images___857447,RealESRGAN/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-1.6150199,-4.0096974,4.682534,4.7023787,3.309227,-5.311217,-0.4321517,-4.452372,0.057303786,0.3778901,1.4782007,-0.6197807,0.63591707,0.28744668,-0.64722025,1.4293702,-1.8571196,2.9012346,2.777697,1.5203464,2.6685367,0.23637545,0.1774945,1.2785894,0.24040559,1.4288194,-0.21859658,0.29145762,-0.12486878,-0.25116545,-0.3508364,-0.02165562,-0.24657705,-0.09023878,0.32614237,0.09973474,-0.06916319,0.7453929,-0.27062106,0.2295374,-0.17474753,0.1918867,-0.6080542,-0.21317965,-0.28378737,0.13444945,0.94431597,-0.82818484,0.6348381,-1.2529287
QualiSR-Set120/SUPIR/ava_images___857447.npy.gz,SUPIR,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___857447.png,QualiSR-Set120,ava_images___857447,SUPIR/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-1.4303199,-3.5248773,4.132762,4.3293977,2.6421762,-4.7640505,-0.38622847,-4.56416,-0.1257177,0.24961618,1.6501218,-0.25343615,0.2866696,-0.14433914,-0.9481305,1.6918607,-2.3754668,3.41134,2.7588334,1.5331631,3.4348621,0.32885402,0.5429794,1.316036,0.1412355,1.3542926,-0.052449465,0.8101022,-0.09381881,-0.59933156,-0.31361675,-0.3081466,-0.6865468,-0.5291348,-0.13028169,0.4244492,-0.015641235,0.21176597,-0.09456002,-0.15164283,0.093657285,0.9162985,-0.6155183,-0.2626179,-0.39195138,-1.1457578,0.40077317,-1.4712664,0.15567303,-1.9425335
QualiSR-Set120/PASD/ava_images___864250.npy.gz,PASD,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___864250.png,QualiSR-Set120,ava_images___864250,PASD/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,-0.52857697,-3.163533,0.80741215,2.5829601,0.48957598,-0.91180587,-1.0091993,-1.2840979,0.15025759,1.5596347,-2.2127995,0.6747408,-2.155644,1.9542966,5.6788063,0.22674221,0.20219254,-1.5946171,0.36176646,-3.1749647,1.3743186,-0.7057404,-0.63756394,-1.4897232,-1.5957947,-3.0563276,-0.5536034,-0.12105687,0.03691107,-0.11795169,0.21701923,-0.22068536,-0.4068403,0.24726781,0.14456497,0.06325813,-0.18129164,-0.02998355,0.06639776,-0.60107255,0.27920204,0.9376981,-0.22269724,0.04071808,0.09796113,-0.8101106,0.2641562,-0.7740817,-0.34966287,-0.42937997
QualiSR-Set120/RealESRGAN/ava_images___864250.npy.gz,RealESRGAN,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___864250.png,QualiSR-Set120,ava_images___864250,RealESRGAN/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,-0.49412215,-3.3029263,0.5501237,2.5646582,0.40212154,-1.122452,-0.73281527,-1.0432268,0.046230257,1.4952704,-1.971894,0.6811765,-2.1893907,2.1030238,5.716269,0.15929097,0.15090907,-1.34007,0.56098866,-3.095124,1.6486204,-0.69565475,-0.5776547,-1.2400283,-1.5659068,-2.9545557,-0.4391569,-0.032583863,-0.08793607,-0.11987865,0.19790757,-0.309411,-0.3189778,0.17389342,0.0044700205,0.3233769,-0.31269234,0.026309818,-0.069959536,-1.0317942,-0.017894983,1.4471748,-0.29410774,-0.07662186,0.47439194,-0.7640605,0.5326091,-0.429895,-0.055063605,-0.23450848
QualiSR-Set120/SUPIR/ava_images___864250.npy.gz,SUPIR,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___864250.png,QualiSR-Set120,ava_images___864250,SUPIR/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,-0.49943686,-3.4344344,1.1030359,3.017123,0.29376256,-1.3682835,-0.8046666,-1.1963327,0.34435204,2.0607917,-2.07662,0.45722967,-2.3815935,1.8093547,5.855402,0.44101554,0.42221707,-1.5667231,-0.07262829,-3.3158805,1.064566,-0.79814935,-0.82856476,-1.9722078,-1.6499221,-2.8161345,-0.47597528,-0.09031651,-0.023564473,0.020065784,-0.009753175,-0.32048655,0.24639054,-0.06899166,0.24696945,0.23365219,-0.110479094,0.097813815,-0.009202287,-0.35444552,-0.027329147,1.0808141,-0.23728244,-0.7014585,0.36622673,-0.8459429,0.3954731,-0.87493885,-0.26404577,-0.4698514
QualiSR-Set120/PASD/ava_images___865616.npy.gz,PASD,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___865616.png,QualiSR-Set120,ava_images___865616,PASD/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,2.2443743,-0.17436813,1.1229727,1.0438175,-0.28617728,-0.034307957,0.02384079,-1.3546432,-5.664416,0.3775231,6.173546,-4.1635714,-0.99368864,4.715674,-1.0277838,-0.475945,3.7875276,-1.9405848,1.0207831,0.29928535,-1.0672156,0.7636084,-0.59360385,-0.54133195,0.5848347,-0.4757583,-0.1564312,0.16107446,-0.53843325,-0.45908493,-0.079123646,-0.30553478,0.1306231,0.20549187,0.217465,-0.26378018,-0.015404984,-0.253717,0.32090425,-0.0767994,0.5859409,-0.29106212,-0.0022363514,0.16629499,1.3955429,-1.5404363,-1.3290244,0.8782815,2.0086918,-0.1142059
QualiSR-Set120/RealESRGAN/ava_images___865616.npy.gz,RealESRGAN,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___865616.png,QualiSR-Set120,ava_images___865616,RealESRGAN/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,2.2479515,0.21341828,0.8911075,0.68765414,-0.31738055,0.11956549,0.17815296,-1.3414288,-5.451345,0.4198562,6.102268,-3.900997,-1.0020162,4.766442,-0.9470985,-0.44903108,3.660307,-1.9478067,1.1191454,0.19054133,-1.3094505,0.9212547,-0.7285378,-0.46416646,0.6239444,-0.49899995,-0.019418836,0.022163197,-0.4049083,-0.32882768,-0.040584363,-0.17245746,0.259853,0.39815217,0.4499818,-0.10229306,0.11949342,-0.27959996,0.32993656,-0.056948192,0.22989511,-0.203844,0.08558315,0.20348316,0.92676586,-0.89673877,-0.7218246,0.45927322,1.2489455,0.016828224
